target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.01,19658.0
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.01,19658.0
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.01,19658.0
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.01,19658.0
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.025,19658.0
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.025,19658.0
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.025,19658.0
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.025,19658.0
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.05,19658.0
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.05,19658.0
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.05,19658.0
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.05,19658.0
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.1,19658.0
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.1,19658.0
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.1,19660.7
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.1,19670.9
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.15,19658.0
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.15,19665.2
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.15,19677.7
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.15,19684.8
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.2,19658.6
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.2,19673.1
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.2,19689.9
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.2,19701.7
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.25,19659.8
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.25,19677.9
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.25,19696.3
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.25,19706.2
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.3,19660.1
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.3,19680.6
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.3,19703.6
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.3,19716.8
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.35,19667.0
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.35,19682.0
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.35,19705.2
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.35,19722.3
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.4,19667.1
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.4,19687.3
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.4,19708.3
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.4,19723.3
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.45,19667.3
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.45,19687.8
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.45,19714.0
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.45,19733.1
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.5,19668.2
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.5,19688.2
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.5,19715.9
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.5,19748.1
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.55,19670.1
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.55,19696.2
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.55,19724.3
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.55,19749.5
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.6,19675.5
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.6,19697.7
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.6,19725.4
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.6,19754.0
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.65,19676.7
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.65,19701.2
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.65,19731.3
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.65,19758.3
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.7,19685.8
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.7,19703.2
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.7,19738.5
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.7,19776.7
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.75,19686.0
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.75,19710.5
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.75,19746.7
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.75,19789.6
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.8,19695.3
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.8,19716.9
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.8,19757.2
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.8,19801.8
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.85,19703.0
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.85,19723.9
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.85,19768.7
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.85,19821.4
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.9,19721.8
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.9,19738.2
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.9,19785.8
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.9,19842.5
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.95,19747.6
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.95,19759.9
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.95,19823.3
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.95,19906.4
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.975,19805.6
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.975,19813.7
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.975,19891.8
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.975,20023.8
1 wk ahead cum death,2022-05-30,2022-06-04,01,quantile,0.99,19963.8
2 wk ahead cum death,2022-05-30,2022-06-11,01,quantile,0.99,20063.4
3 wk ahead cum death,2022-05-30,2022-06-18,01,quantile,0.99,20135.9
4 wk ahead cum death,2022-05-30,2022-06-25,01,quantile,0.99,20469.3
1 wk ahead cum death,2022-05-30,2022-06-04,02,quantile,0.01,1285.0
2 wk ahead cum death,2022-05-30,2022-06-11,02,quantile,0.01,1285.0
3 wk ahead cum death,2022-05-30,2022-06-18,02,quantile,0.01,1285.0
4 wk ahead cum death,2022-05-30,2022-06-25,02,quantile,0.01,1285.0
1 wk ahead cum death,2022-05-30,2022-06-04,02,quantile,0.025,1285.0
2 wk ahead cum death,2022-05-30,2022-06-11,02,quantile,0.025,1285.0
3 wk ahead cum death,2022-05-30,2022-06-18,02,quantile,0.025,1285.0
4 wk ahead cum death,2022-05-30,2022-06-25,02,quantile,0.025,1285.0
1 wk ahead cum death,2022-05-30,2022-06-04,02,quantile,0.05,1285.0
2 wk ahead cum death,2022-05-30,2022-06-11,02,quantile,0.05,1285.0
3 wk ahead cum death,2022-05-30,2022-06-18,02,quantile,0.05,1285.0
4 wk ahead cum death,2022-05-30,2022-06-25,02,quantile,0.05,1285.8
1 wk ahead cum death,2022-05-30,2022-06-04,02,quantile,0.1,1285.0
2 wk ahead cum death,2022-05-30,2022-06-11,02,quantile,0.1,1286.1
3 wk ahead cum death,2022-05-30,2022-06-18,02,quantile,0.1,1288.1
