target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.01,17371.0
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.01,17371.0
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.01,17371.0
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.01,17371.0
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.025,17371.0
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.025,17371.0
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.025,17371.0
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.025,17475.0
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.05,17541.1
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.05,17632.0
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.05,17667.6
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.05,17819.8
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.1,17582.7
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.1,17680.2
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.1,17801.1
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.1,17977.5
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.15,17614.2
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.15,17722.8
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.15,17929.6
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.15,18010.3
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.2,17633.6
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.2,17767.9
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.2,17963.6
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.2,18092.2
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.25,17642.1
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.25,17805.0
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.25,17971.2
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.25,18230.8
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.3,17657.0
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.3,17830.0
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.3,17989.5
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.3,18361.5
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.35,17675.8
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.35,17836.4
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.35,18089.9
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.35,18392.8
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.4,17679.3
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.4,17851.7
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.4,18115.2
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.4,18396.8
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.45,17684.7
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.45,17858.7
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.45,18116.8
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.45,18402.0
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.5,17685.9
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.5,17861.6
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.5,18130.4
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.5,18462.6
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.55,17705.2
2 wk ahead cum death,2022-02-07,2022-02-19,01,quantile,0.55,17877.7
3 wk ahead cum death,2022-02-07,2022-02-26,01,quantile,0.55,18154.1
4 wk ahead cum death,2022-02-07,2022-03-05,01,quantile,0.55,18489.4
1 wk ahead cum death,2022-02-07,2022-02-12,01,quantile,0.6,17717.4
