target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead cum death,2022-07-11,2022-07-16,01,quantile,0.01,19786.0
2 wk ahead cum death,2022-07-11,2022-07-23,01,quantile,0.01,19786.0
3 wk ahead cum death,2022-07-11,2022-07-30,01,quantile,0.01,19786.0
4 wk ahead cum death,2022-07-11,2022-08-06,01,quantile,0.01,19786.0
1 wk ahead cum death,2022-07-11,2022-07-16,01,quantile,0.025,19786.0
2 wk ahead cum death,2022-07-11,2022-07-23,01,quantile,0.025,19786.0
3 wk ahead cum death,2022-07-11,2022-07-30,01,quantile,0.025,19786.0
4 wk ahead cum death,2022-07-11,2022-08-06,01,quantile,0.025,19802.6
1 wk ahead cum death,2022-07-11,2022-07-16,01,quantile,0.05,19786.0
2 wk ahead cum death,2022-07-11,2022-07-23,01,quantile,0.05,19795.8
3 wk ahead cum death,2022-07-11,2022-07-30,01,quantile,0.05,19813.8
4 wk ahead cum death,2022-07-11,2022-08-06,01,quantile,0.05,19833.9
1 wk ahead cum death,2022-07-11,2022-07-16,01,quantile,0.1,19786.0
2 wk ahead cum death,2022-07-11,2022-07-23,01,quantile,0.1,19813.5
3 wk ahead cum death,2022-07-11,2022-07-30,01,quantile,0.1,19853.9
4 wk ahead cum death,2022-07-11,2022-08-06,01,quantile,0.1,19856.0
1 wk ahead cum death,2022-07-11,2022-07-16,01,quantile,0.15,19791.8
2 wk ahead cum death,2022-07-11,2022-07-23,01,quantile,0.15,19827.7
3 wk ahead cum death,2022-07-11,2022-07-30,01,quantile,0.15,19870.5
4 wk ahead cum death,2022-07-11,2022-08-06,01,quantile,0.15,19884.7
1 wk ahead cum death,2022-07-11,2022-07-16,01,quantile,0.2,19801.0
2 wk ahead cum death,2022-07-11,2022-07-23,01,quantile,0.2,19838.3
3 wk ahead cum death,2022-07-11,2022-07-30,01,quantile,0.2,19886.6
4 wk ahead cum death,2022-07-11,2022-08-06,01,quantile,0.2,19912.0
1 wk ahead cum death,2022-07-11,2022-07-16,01,quantile,0.25,19806.0
2 wk ahead cum death,2022-07-11,2022-07-23,01,quantile,0.25,19847.4
