location,target,type,quantile,forecast_date,target_end_date,value
US,6 wk ahead cum death,quantile,0.99,2020-05-30,2020-07-11,131102
US,6 wk ahead cum death,quantile,0.975,2020-05-30,2020-07-11,130255
US,6 wk ahead cum death,quantile,0.95,2020-05-30,2020-07-11,129538
US,6 wk ahead cum death,quantile,0.9,2020-05-30,2020-07-11,128760
US,6 wk ahead cum death,quantile,0.85,2020-05-30,2020-07-11,128202
US,6 wk ahead cum death,quantile,0.8,2020-05-30,2020-07-11,127745
US,6 wk ahead cum death,quantile,0.75,2020-05-30,2020-07-11,127397
US,6 wk ahead cum death,quantile,0.7,2020-05-30,2020-07-11,127071
US,6 wk ahead cum death,quantile,0.65,2020-05-30,2020-07-11,126769
US,6 wk ahead cum death,quantile,0.6,2020-05-30,2020-07-11,126511
US,6 wk ahead cum death,quantile,0.55,2020-05-30,2020-07-11,126246
US,6 wk ahead cum death,quantile,0.5,2020-05-30,2020-07-11,125974
US,6 wk ahead cum death,point,,2020-05-30,2020-07-11,125974
US,6 wk ahead cum death,quantile,0.45,2020-05-30,2020-07-11,125710
US,6 wk ahead cum death,quantile,0.4,2020-05-30,2020-07-11,125442
US,6 wk ahead cum death,quantile,0.35,2020-05-30,2020-07-11,125145
US,6 wk ahead cum death,quantile,0.3,2020-05-30,2020-07-11,124862
US,6 wk ahead cum death,quantile,0.25,2020-05-30,2020-07-11,124552
US,6 wk ahead cum death,quantile,0.2,2020-05-30,2020-07-11,124156
US,6 wk ahead cum death,quantile,0.15,2020-05-30,2020-07-11,123779
US,6 wk ahead cum death,quantile,0.1,2020-05-30,2020-07-11,123318
US,6 wk ahead cum death,quantile,0.05,2020-05-30,2020-07-11,122679
US,6 wk ahead cum death,quantile,0.025,2020-05-30,2020-07-11,122031
US,6 wk ahead cum death,quantile,0.01,2020-05-30,2020-07-11,121444
US,5 wk ahead cum death,quantile,0.99,2020-05-30,2020-07-04,127626
US,5 wk ahead cum death,quantile,0.975,2020-05-30,2020-07-04,126849
US,5 wk ahead cum death,quantile,0.95,2020-05-30,2020-07-04,126310
US,5 wk ahead cum death,quantile,0.9,2020-05-30,2020-07-04,125702
US,5 wk ahead cum death,quantile,0.85,2020-05-30,2020-07-04,125310
US,5 wk ahead cum death,quantile,0.8,2020-05-30,2020-07-04,124978
US,5 wk ahead cum death,quantile,0.75,2020-05-30,2020-07-04,124698
US,5 wk ahead cum death,quantile,0.7,2020-05-30,2020-07-04,124426
US,5 wk ahead cum death,quantile,0.65,2020-05-30,2020-07-04,124195
US,5 wk ahead cum death,quantile,0.6,2020-05-30,2020-07-04,123963
US,5 wk ahead cum death,quantile,0.55,2020-05-30,2020-07-04,123719
US,5 wk ahead cum death,quantile,0.5,2020-05-30,2020-07-04,123484
US,5 wk ahead cum death,point,,2020-05-30,2020-07-04,123484
US,5 wk ahead cum death,quantile,0.45,2020-05-30,2020-07-04,123287
US,5 wk ahead cum death,quantile,0.4,2020-05-30,2020-07-04,123088
US,5 wk ahead cum death,quantile,0.35,2020-05-30,2020-07-04,122875
US,5 wk ahead cum death,quantile,0.3,2020-05-30,2020-07-04,122647
US,5 wk ahead cum death,quantile,0.25,2020-05-30,2020-07-04,122409
US,5 wk ahead cum death,quantile,0.2,2020-05-30,2020-07-04,122174
US,5 wk ahead cum death,quantile,0.15,2020-05-30,2020-07-04,121847
US,5 wk ahead cum death,quantile,0.1,2020-05-30,2020-07-04,121474
US,5 wk ahead cum death,quantile,0.05,2020-05-30,2020-07-04,120923
US,5 wk ahead cum death,quantile,0.025,2020-05-30,2020-07-04,120418
US,5 wk ahead cum death,quantile,0.01,2020-05-30,2020-07-04,119941
US,4 wk ahead cum death,quantile,0.99,2020-05-30,2020-06-27,122865
US,4 wk ahead cum death,quantile,0.975,2020-05-30,2020-06-27,122412
US,4 wk ahead cum death,quantile,0.95,2020-05-30,2020-06-27,122027
US,4 wk ahead cum death,quantile,0.9,2020-05-30,2020-06-27,121569
US,4 wk ahead cum death,quantile,0.85,2020-05-30,2020-06-27,121279
US,4 wk ahead cum death,quantile,0.8,2020-05-30,2020-06-27,121004
US,4 wk ahead cum death,quantile,0.75,2020-05-30,2020-06-27,120792
US,4 wk ahead cum death,quantile,0.7,2020-05-30,2020-06-27,120618
US,4 wk ahead cum death,quantile,0.65,2020-05-30,2020-06-27,120443
US,4 wk ahead cum death,quantile,0.6,2020-05-30,2020-06-27,120263
US,4 wk ahead cum death,quantile,0.55,2020-05-30,2020-06-27,120096
US,4 wk ahead cum death,quantile,0.5,2020-05-30,2020-06-27,119939
US,4 wk ahead cum death,point,,2020-05-30,2020-06-27,119939
US,4 wk ahead cum death,quantile,0.45,2020-05-30,2020-06-27,119785
US,4 wk ahead cum death,quantile,0.4,2020-05-30,2020-06-27,119643
US,4 wk ahead cum death,quantile,0.35,2020-05-30,2020-06-27,119485
