"location_name","date_reported","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
"Alabama",2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-15,0.0405759803921569,0,0,0.00917524509803922,0,0,0.00487573529411765,0,0,0,0,0,0.0405759803921569,0,0,0.00917524509803922,0,0,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-16,0.157605637254902,0,2.61147058823528,0.0355566176470588,0,0.625551470588235,0.0183294117647059,0,0.295098039215685,0,0,0,0.117029656862745,0,2.29411764705882,0.0263813725490196,0,0.4,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-17,0.575499509803922,0,7.125,0.134502124183007,0,1.64963235294117,0.0694851307189542,0,1,0,0,0,0.41789387254902,0,4.69531249999999,0.0989455065359477,0,1.17794117647059,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-18,1.53558888888889,0,15.1485416666666,0.365043545751634,0,3.52941176470588,0.192268218954248,0,2.00147058823529,0,0,0,0.960089379084967,0,8.8684375,0.230541421568627,0,2.05901960784314,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-19,3.33496911764706,0,25.0044117647059,0.793264624183007,0,5.88235294117647,0.424760866013072,0,3.18869485294118,0,0,0,1.79938022875817,0,10.8,0.428221078431373,0,2.58970588235294,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-20,6.34474330065359,0,34.9428125,1.50598962418301,0,8.4735294117647,0.811378594771242,0,4.629375,0,0,0,3.00977418300654,0,12.2008823529412,0.712725,0,3.06029411764706,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-21,10.9184859477124,0,47.3367647058824,2.58133602941176,0,11.5036764705882,1.38834468954248,0,6.41709558823529,0,0,0,4.57374264705882,0,16.1911458333333,1.07534640522876,0,3.73375,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-22,17.1982072712418,0,69.2340625,4.05811274509804,0,16.2008823529412,2.18912205882353,0,9.065625,0,0,0,6.27972132352941,0,20.75625,1.47677671568627,0,4.8766544117647,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-23,25.5352979575163,0,92.093125,6.02428145424837,0,22.4147058823529,3.25256168300654,0,12.2688235294118,0,0,0,8.34560367647059,0,25.6480698529412,1.97468169934641,0,6.00294117647059,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-24,37.0023000816993,0,121.125,8.72882875816993,0,29.1296875,4.71110089869281,0,16.2673529411765,0,0,0,11.4919425653595,0,33.1220588235294,2.72948774509804,0,7.94411764705882,0,0,0,0,0,0,0,0,0
"Alabama",2020-03-25,51.8865868464052,0,158.754583333333,12.1370339869281,0,37.8744117647059,6.54737581699346,0,21.0015625,0.062,0,1,14.9959931372549,0,42.9411764705882,3.50341846405229,0,9.9390625,0.062,0,1,0,0,0,0,0,0
"Alabama",2020-03-26,70.878485375817,1.625,204.827941176471,16.4337322712418,0.3125,47.0990196078431,8.86560498366013,0.133125,26.3338235294118,0.14,0,1,19.2636510620915,0.8125,51.1808823529412,4.5208954248366,0.249632352941176,12.2444117647059,0.202,0,2,0,0,0,0,0,0
"Alabama",2020-03-27,95.2401514705882,5.93014705882353,261.504411764706,21.8580267973856,1.525,60.4721875,11.7956092320261,0.811305147058824,32.9420036764706,0.27,0,1,24.8893799019608,4.3983455882353,64.6573529411765,5.8445181372549,0.941084558823529,15.1770588235294,0.472,0,3,0,0,0,0,0,0
"Alabama",2020-03-28,125.935885539216,14.1204044117647,340.732352941176,28.5941965686275,3.64338235294118,75.2761029411764,15.426270996732,1.99558823529412,41.7082352941176,0.439,0,1,31.601372630719,6.5609375,80.7672549019608,7.43870220588235,1.43685661764706,18.9441176470588,0.911,0,4,0,0,0,0,0,0
"Alabama",2020-03-29,163.935541666667,24.1470588235294,427.295588235294,36.8233584150327,5.46666666666667,93.8941176470588,19.8736258169935,2.76470588235294,50.4726470588235,0.604,0,2,39.3989315359477,7.58676470588235,90.5058823529411,9.29061364379085,1.62408088235294,22.1333333333333,1.515,0,6,0,0,0,0,0,0
"Alabama",2020-03-30,210.956196160131,32.9984375,530.894117647059,46.8758919934641,7.79617647058824,115.947334558824,25.2987240196078,4.12334558823529,62.3529411764706,0.839,0,3,48.9755973856209,8.76323529411765,111.192647058824,11.5151017973856,1.94108455882353,26.3588235294118,2.354,0,9,0,0,0,0,0,0
"Alabama",2020-03-31,267.77804754902,44.8060763888889,652.506617647059,58.9450656862745,10.6828125,139.06068627451,31.783324754902,5.76176470588235,75.0720588235294,1.151,0,3,59.5048921568627,12,130.073529411765,14.0260328431373,3.12481617647059,30.1779411764706,3.505,0,12,0,0,0,0,0,0
"Alabama",2020-04-01,335.547937745098,62.8316176470588,784.892371323529,73.1476392156863,14.9359375,167.245036764706,39.4740892156863,8.05625,90.3705882352941,1.518,0,4,71.6468307189542,17.3470588235294,147.295220588235,16.905433496732,4,35.3818014705882,5.023,0,16,0,0,0,0,0,0
"Alabama",2020-04-02,415.79631870915,85.678125,943.1971875,89.8232581699346,20.240625,198.194577205882,48.484956372549,10.868125,107.298529411765,1.972,0,5,85.5480000816993,22.5246875,169.767254901961,20.1505651960784,5.46819852941177,40.1265625,6.995,0,21,0,0,0,0,0,0
"Alabama",2020-04-03,509.176142892157,119.056525735294,1125.71443014706,109.072657107843,27.7316666666667,233.4,58.8803406045752,14.8739583333333,125.951176470588,2.57,0,7,100.596447058824,33.3397058823529,190.828333333333,23.7306794117647,7.73166666666667,45.6967830882353,9.565,0,28,0,0,0,0,0,0
"Alabama",2020-04-04,616.064047140523,156.726838235294,1304.41617647059,130.792168055556,35.6441176470588,266.200882352941,70.6185885620915,19.2867647058824,144.892058823529,3.285,1,8,116.72288880719,37,215.961764705882,27.5171977941176,8.87371323529412,50.7058823529412,12.85,1,36,0,0,0,0,0,0
"Alabama",2020-04-05,737.904148856209,199.233431372549,1505.26666666667,155.168205800654,44.975,302.274705882353,83.7860617647059,23.7203431372549,162.543333333333,4.144,1,10,134.851166584967,46.6447712418301,234.706985294118,31.7550971405229,10.8794117647059,55.9426470588235,16.994,2,46,0,0,0,0,0,0
"Alabama",2020-04-06,874.93019624183,259.636666666667,1700.10294117647,182.227562581699,57.0565257352941,340.317922794118,98.431498120915,30.8666666666667,182.503676470588,5.169,1,12,153.707856617647,59.7627757352941,254.557843137255,36.2814491830065,14.2553125,59.9390625,22.163,3,58,0,0,0,0,0,0
"Alabama",2020-04-07,1027.19049395425,329.116666666667,1914.32794117647,211.604389787582,71.8024816176471,382.3203125,114.281974101307,38.4666666666667,205.180698529412,6.347,1,14,173.328345343137,71.4234375,275.252941176471,40.8221875816993,16.1235416666667,64.65,28.51,4,72,0,0,0,0,0,0
"Alabama",2020-04-08,1192.45673611111,408.908823529412,2145.83970588235,242.914572385621,90.0666666666667,421.161764705882,131.21802630719,48.1891176470588,228.005882352941,7.721,2,16,191.871282189542,88.7282352941177,289.831274509804,45.2511578431373,20.4647058823529,69.3566176470588,36.231,6,88,0,0,0,0,0,0
"Alabama",2020-04-09,1371.39499485294,507.09637254902,2384.64852941176,276.042357598039,110.461948529412,451.186764705882,149.126831944444,60.2216911764706,245.863235294118,9.269,2,19,211.867623856209,102.74375,312.557352941176,49.9371338235294,24.121875,73.3573529411765,45.5,8,107,0,0,0,0,0,0
"Alabama",2020-04-10,1560.81209501634,627.033578431372,2614.98823529412,310.243229003268,132.253645833333,493.834607843137,167.546963562091,72.3468954248366,265.623529411765,10.985,3,22,229.667003921569,117.404595588235,320.661764705882,54.2425524509804,27.665,76.1931066176471,56.485,11,129,0,0,0,0,0,19.8346078431372
"Alabama",2020-04-11,1758.73357728758,758.998529411765,2810.325,344.953017156863,158.323805147059,522.326470588235,186.307179656863,85.9958333333333,281.530238970588,12.907,4,24,246.854750081699,137.195,327.544117647059,58.3198901143791,32.3109375,77.4205882352941,69.392,15,153,0,0,0,0,0,48.3264705882352
"Alabama",2020-04-12,1962.44682883987,905.310294117647,3020.55,379.462659477124,186.374479166667,549.475588235294,204.966508088235,101.759650735294,296.300827205882,14.979,5,27,262.440312663399,158.9265625,339.603333333333,61.8988881535948,36.8734375,80.0640625,84.371,20,180,0,0,0,0,0,75.4755882352941
"Alabama",2020-04-13,2169.67731160131,1058.36397058824,3215.71617647059,413.135831535948,218.545404411765,571.786764705882,223.072357679739,118.820588235294,309.297058823529,17.174,6,29.025,277.040017320261,176.0603125,348.355784313726,65.2981730392157,42.0573529411765,82.4775735294118,101.545,26,209.025,0,0,0,0,0,97.7867647058822
"Alabama",2020-04-14,2375.35357173203,1238.24503676471,3373.17647058824,445.006105800654,252.4140625,594.477156862745,240.22354869281,137.272058823529,320.097058823529,19.462,8,32,288.186326143791,195.965,349.420588235294,68.0114611111111,46.0997058823529,83.1916360294118,121.007,34,241.025,0,0,0,0,0,120.477156862745
"Alabama",2020-04-15,2576.16126854575,1425.0015625,3512.87352941176,474.261616993464,285.687775735294,608.118039215686,256.035061846405,155.704411764706,327.422058823529,21.795,9,34,296.711081944444,214.727083333333,350.714901960784,69.9335653594771,50.8123161764706,82.8125,142.802,43,275.025,0,0,0,0.261616993464051,0,134.118039215686
"Alabama",2020-04-16,2768.91594338235,1615.8671875,3654.74333333333,500.681487173203,320.3078125,623.649632352941,270.353519771242,173.610845588235,334.563143382353,24.117,11,35.025,303.077083823529,231.178125,352.704136029412,71.5390038398693,54.9254595588235,84.2740625,166.919,54,310.05,0,0,0,26.6814871732026,0,149.649632352941
"Alabama",2020-04-17,2948.22952222222,1812.996875,3792.58441176471,522.907477777778,356.0046875,627.913419117647,282.363907107843,193.095955882353,338.651470588235,26.374,13,37,305.480040114379,251.641819852941,355.415,72.029127369281,58.6449448529412,83.4697058823529,193.293,67,347.05,0,0,0,48.9074777777778,0,153.913419117647
"Alabama",2020-04-18,3111.90293031046,2031.8421875,3856.07441176471,540.992984558824,391.656893382353,632.590716911765,292.23523251634,210.483088235294,341.89,28.592,15,39,306.024237009804,250.465073529412,357.218106617647,72.1976088235294,58.7632352941176,84.75125,221.885,82,386.05,0,0,0,66.9929845588235,0,158.590716911765
"Alabama",2020-04-19,3257.0333505719,2245.60689338235,3940.415,554.603657107843,426.3515625,635.0078125,299.576941911765,230.48125,343.021666666667,30.557,18,40,304.114443055556,247.175459558824,351.75,71.8190440359477,58.4380208333333,84.0606862745098,252.442,100,426.05,0,0,0,80.6036571078431,0,161.0078125
"Alabama",2020-04-20,3380.65799419935,2444.903125,3966.36735294118,563.451538480392,460.51,636.695,304.340912826797,249.326470588235,345.595104166667,32.368,20,41,299.981144771242,236.166176470588,349.671875,70.6444581699346,55.1665032679739,83.0626041666667,284.81,120,467.05,0,0,0,89.4515384803922,0,162.695
"Alabama",2020-04-21,3480.44979828431,2656.48145833333,4006.1021875,567.47944125817,479.849356617647,638.0046875,306.564740196078,260.8390625,346.238235294118,33.99,23,42,293.609001470588,222.875,348.956709558823,69.2464721405229,52.5264705882353,82.6666666666667,318.8,143,509.05,0,0,0,93.4794412581699,5.84935661764705,164.0046875
"Alabama",2020-04-22,3555.34065228758,2864.86666666667,4044.378125,567.004274591503,472.116176470588,640.8684375,306.411631127451,254.519117647059,347.276666666667,35.204,25,42,286.034105718954,208.286764705882,343.133333333333,67.4801531045752,48.9411764705882,81.67,354.004,168,551.05,0,0,0,93.0042745915033,0,166.8684375
"Alabama",2020-04-23,3604.93092017974,3043.2171875,4043.78058823529,562.073034150327,456.510294117647,635.935,303.738284558824,247.230882352941,344.401666666667,35.958,27,42,275.889436683007,193.225,340.136666666667,64.9524584150327,45.1083333333333,80.2950980392157,389.962,195,593.05,0,0,0,88.0730341503268,0,161.935
"Alabama",2020-04-24,3628.35218333333,3079.12369281046,4070.4625,553.206659558824,435.227941176471,634.066727941176,298.910904820261,234.880882352941,341.421783088235,36.575,30,42,265.44709003268,179.617647058824,333.953333333333,62.6353327614379,42.4676470588235,79.07,426.537,225,635.05,0,0,0,79.2066595588235,0,160.066727941176
"Alabama",2020-04-25,3627.96901911765,3064.31176470588,4067.021875,541.127339297386,409.522058823529,629.064270833333,292.373350653595,220.819117647059,339.608333333333,36.806,31,42,254.399537581699,166.292647058824,326.0809375,59.9694233660131,39.0588235294118,77.7333333333333,463.343,256,677.05,0,0,0,67.1273392973856,0,155.064270833333
"Alabama",2020-04-26,3604.08432957516,2967.76764705882,4062.21333333333,526.121022222222,381.867647058824,623.770588235294,284.253449591503,206.057352941176,336.936666666667,36.676,30,42,242.809326388889,152.875,320.75,57.2131010620915,35.4705882352941,76.56875,500.019,286,719.05,0,0,0,52.1210222222222,0,149.770588235294
"Alabama",2020-04-27,3557.60857581699,2826.97647058824,4030.675,508.642570424837,356.554411764706,615.35625,274.786487173203,192.808823529412,332.493235294118,36.294,29,41,230.261544444444,138.117647058824,314.826875,54.3550302287582,32.1764705882353,75.0015625,536.313,315,760.05,0,0,0,34.6425704248366,0,141.35625
"Alabama",2020-04-28,3490.56564019608,2692.06617647059,4001.94333333333,489.409439052288,329.493382352941,607.5634375,264.37189754902,178.351470588235,327.471666666667,35.641,27.975,41,218.076691911765,125.756862745098,307.189479166667,51.4538477941176,29.9985294117647,71.6890625,571.954,342.975,801.05,0,0,0,15.4094390522876,0,133.5634375
"Alabama",2020-04-29,3406.28349019608,2542.30588235294,3984.125,468.757373039216,304.755882352941,596.27,253.252791339869,164.585294117647,322.189479166667,34.816,26,41,206.267407598039,115.762254901961,291.67,48.6432096405229,27.525,69.2016666666667,606.77,368.975,842.05,0,0,0,0,0,122.27
"Alabama",2020-04-30,3306.01104877451,2379.67647058824,3928.53147058824,446.864338316993,278.579411764706,583.228333333333,241.393560212418,151.057352941176,315.08,33.734,24,40,193.669673856209,105.039297385621,282.21375,45.6591145424837,24.7647058823529,66.6083333333333,640.504,392.975,882.05,0,0,0,0,0,109.228333333333
"Alabama",2020-05-01,3193.12658169935,2212.48970588235,3891.435625,424.703927124183,258.261764705882,570.768333333333,229.406124101307,139.227941176471,309.138333333333,32.547,23,39,181.909069934641,95.5838235294118,270.800588235294,42.8801918300654,22.175,64.4667647058824,673.051,415.975,921.05,0,0,0,0,0,96.7683333333333
"Alabama",2020-05-02,3069.73883611111,2051.36617647059,3849.2046875,401.954166503268,236.692401960784,553.208333333333,217.122055065359,127.292647058824,298.868333333333,31.226,21,39,169.695213970588,84.5823529411765,255.541666666667,39.9676875,19.9926470588235,60.4382291666667,704.277,436.975,960.05,0,0,0,0,0,79.2083333333334
"Alabama",2020-05-03,2938.57820743464,1893.85,3788.34166666667,379.324224509804,215.170669934641,534.058333333333,204.864432271242,115.753921568627,288.377291666667,29.845,19,38.025,158.536382107843,76.0367647058824,245.316354166667,37.4099522875817,17.4705882352941,58.5684375,734.122,455.975,998.075,0,0,0,0,0,60.0583333333333
"Alabama",2020-05-04,2802.67289665033,1735.4887254902,3699.2025,357.038414869281,195.526470588235,514.2990625,192.797368300654,104.757352941176,277.8328125,28.388,17.975,37.025,148.545716748366,67.1161764705882,235.271875,35.0222815359477,16,56.2711111111111,762.51,473.95,1035.1,0,0,0,0,0,40.2990625
"Alabama",2020-05-05,2663.07632687909,1598.85147058824,3589.32666666667,335.190910784314,177.347058823529,492.759583333333,181.082666421569,95.6352941176471,266.126875,26.885,16,36,138.278019035948,60.4573529411765,222.668333333333,32.6110355392157,14.175,52.938125,789.395,489.95,1071.1,0,0,0,0,0,18.7595833333333
"Alabama",2020-05-06,2522.30420825163,1460.47083333333,3483.98060661765,313.956379248366,160.095588235294,473.742941176471,169.619288071895,85.7514705882353,255.628125,25.41,14.975,35,128.577680718954,53.175,208.453125,30.2962084150327,12.2349673202614,50,814.805,504.925,1106.1,0,0,0,0,0,0
"Alabama",2020-05-07,2381.24979330065,1331.99722222222,3362.15264705882,293.334847140523,142.907352941176,454.2578125,158.535792401961,76.3524509803921,245.13625,23.922,13,34,119.246278676471,47.5161764705882,199.346666666667,28.0996416666667,11.0541666666667,47.0016666666667,838.727,517.925,1140.1,0,0,0,0,0,0
"Alabama",2020-05-08,2242.83606707516,1209.00882352941,3233.67970588235,273.771530800654,128.229411764706,432.08375,147.893278186275,68.9273692810458,234.1659375,22.485,12,33,111.00471879085,42.4544117647059,191.500833333333,26.1793088235294,9.82058823529412,45.9366666666667,861.212,529.925,1173.1,0,0,0,0,0,0
"Alabama",2020-05-09,2107.92589714052,1101.35735294118,3118.26020833333,255.223029820261,114.495588235294,411.3953125,137.903058823529,60.8735294117647,222.569025735294,21.053,11,31,103.480220424837,37.5823529411765,184.748333333333,24.4116340686274,8.41176470588235,43.6783333333333,882.265,540.925,1204.1,0,0,0,0,0,0
"Alabama",2020-05-10,1975.99195735294,990.446323529412,3005.775,237.632196813725,100.054411764706,390.805,128.377329656863,53.9367647058823,210.95,19.698,10,30,95.0735468954248,31.5882352941176,169.306666666667,22.4702338235294,7.49926470588235,40.315625,901.963,550.925,1234.1,0,0,0,0,0,0
"Alabama",2020-05-11,1848.35689035948,893.644117647059,2879.156875,220.854293954248,89.114705882353,369.8890625,119.340449428105,47.609068627451,200.0640625,18.374,9,29,87.9659366830065,27.9955882352941,159.4815625,20.7186973856209,6.29117647058824,37.629375,920.337,559.925,1263.1,0,0,0,0,0,0
"Alabama",2020-05-12,1726.67238047386,801.057761437909,2736.8984375,205.071511029412,79.4977941176471,349.541875,110.81752254902,42.2723039215686,189.6084375,17.154,8,27,81.9927183823529,24.8823529411765,152.53875,19.3018120098039,5.76364379084967,35.6666666666667,937.491,567.925,1290.1,0,0,0,0,0,0
"Alabama",2020-05-13,1610.28227973856,716.541176470588,2620.25330882353,190.277501879085,69.8823529411765,331.8159375,102.766111928105,37.2767156862745,179.639375,15.96,7,26,75.7491827614379,21.4102941176471,145.626666666667,17.8667661764706,4.94117647058824,35.0626041666667,953.451,574.925,1316.1,0,0,0,0,0,0
"Alabama",2020-05-14,1499.65388684641,637.215196078431,2462.503125,176.537968872549,62.4617647058824,314.950729166667,95.354047630719,33.3308823529412,169.210625,14.841,6,25,70.3732338235294,19.0573529411765,135.401666666667,16.6239073529412,4.35106209150327,32.5625,968.292,580.925,1341.1,0,0,0,0,0,0
"Alabama",2020-05-15,1395.39877410131,567.37091503268,2339.30833333333,163.71750874183,53.9941176470588,297.00625,88.3455501633987,28.8808823529412,160.135,13.794,5,23,65.2695256535948,15.8872549019608,129.936666666667,15.3592043300654,3.64705882352941,30.9390625,982.086,585.925,1364.1,0,0,0,0,0,0
"Alabama",2020-05-16,1297.01458096405,502.797794117647,2217.44,151.771354820261,48.2323529411765,279.272083333333,81.9026931372549,25.5860294117647,150.4196875,12.805,5,22,60.5230116013072,13.8808823529412,121.833125,14.2937869281046,3.175,29.0676041666667,994.891,590.925,1386.1,0,0,0,0,0,0
"Alabama",2020-05-17,1204.73228815359,445.044117647059,2094.3940625,140.427883823529,42.2264705882353,260.675,75.7530057189542,22.7044117647059,140.8765625,11.86,4,21,55.8897774509804,13.2349673202614,114.718333333333,13.1174870915033,2.88872549019608,26.940625,1006.751,594.925,1407.1,0,0,0,0,0,0
"Alabama",2020-05-18,1118.96725106209,395.854901960784,1984.1909375,130.179235457516,37.5286764705882,247.444895833333,70.2214250816994,19.822385620915,133.5884375,10.98,4,20,52.1440374183007,11.2767156862745,108.470625,12.2639133986928,2.58823529411765,25.3359375,1017.731,598.925,1427.1,0,0,0,0,0,0
"Alabama",2020-05-19,1038.28305490196,345.410294117647,1881.2375,120.736724264706,32.7647058823529,232.87,65.1241944444444,17.6441176470588,126.191145833333,10.199,3,19,48.1818503267974,8,103.21,11.3226739379085,1.82352941176471,24.1252083333333,1027.93,601.925,1446.1,0,0,0,0,0,0
"Alabama",2020-05-20,963.403440849673,309.40841503268,1778.609375,112.029579166667,29.2798202614379,220.5684375,60.4012339869281,15.609068627451,119.3246875,9.443,3,18,45.0547130718954,7.93986928104575,95.875,10.6438272875817,1.76470588235294,22.4721875,1037.373,604.925,1464.1,0,0,0,0,0,0
"Alabama",2020-05-21,893.681714624183,270.274264705882,1685.8665625,103.941957189542,25.0497549019608,207.96,56.0428594771242,13.4117647058824,112.8140625,8.766,3,17,41.7310364379085,6.43685661764706,90.45625,9.81999199346405,1.41176470588235,21.3366666666667,1046.139,607.925,1481.1,0,0,0,0,0,0
"Alabama",2020-05-22,828.900053022876,240.430392156863,1598.5525,96.404881372549,22.1720588235294,196.9475,51.9688026960784,11.8235294117647,106.78625,8.119,2,16,38.5725545751634,5.94117647058824,85.7015625,9.12442949346405,1.23529411764706,20.535,1054.258,609.925,1497.1,0,0,0,0,0,0
"Alabama",2020-05-23,768.847525081699,211.275245098039,1497.146875,89.4898670751634,19.3850490196078,184.628125,48.2497037581699,10.5852941176471,100.013333333333,7.511,2,15,35.9955484477124,5.82352941176471,80.7333333333333,8.47289885620915,1.23529411764706,19.3772916666667,1061.769,611.925,1512.1,0,0,0,0,0,0
"Alabama",2020-05-24,712.762802124183,184.841176470588,1400.5203125,83.0483965686275,17.0545751633987,173.9709375,44.7982225490196,9.05882352941176,94.2044791666667,6.974,2,14,33.4219859477124,5.05882352941176,77.7633333333333,7.88593562091503,1.05882352941176,18.5634375,1068.743,613.925,1526.1,0,0,0,0,0,0
"Alabama",2020-05-25,661.66559003268,162.158823529412,1331,77.2555081699346,15.2321895424837,165.9796875,41.6839661764706,7.99705882352941,89.74625,6.467,1,13,31.0930330882353,4.23088235294118,74.00625,7.35617508169935,0.721813725490196,17.5015625,1075.21,614.925,1539.1,0,0,0,0,0,0
"Alabama",2020-05-26,614.301795261438,140.107352941176,1262.4609375,71.8115544117647,12.4102941176471,157.8096875,38.7461197712418,6.52941176470588,85.0683333333333,5.99,1,12,28.8798083333333,0,70.3130208333333,6.84140816993464,0,16.5667708333333,1081.2,615.925,1551.1,0,0,0,0,0,0
"Alabama",2020-05-27,569.945460212418,119.427941176471,1184.9625,66.7439179738562,9.88235294117647,148.8684375,36.0020434640523,5.05735294117647,80.805,5.585,1,12,26.612049754902,0,65.2683333333333,6.28350114379085,0,15.6021875,1086.785,616.925,1563.1,0,0,0,0,0,0
