forecast_date,location,target,type,quantile,target_end_date,value
2021-09-27,01,1 wk ahead cum death,point,NA,2021-10-02,14942.8594
2021-09-27,02,1 wk ahead cum death,point,NA,2021-10-02,571.4258
2021-09-27,04,1 wk ahead cum death,point,NA,2021-10-02,20107.2312
2021-09-27,05,1 wk ahead cum death,point,NA,2021-10-02,7755.33120000001
2021-09-27,06,1 wk ahead cum death,point,NA,2021-10-02,69253.2424
2021-09-27,08,1 wk ahead cum death,point,NA,2021-10-02,7548.1132
2021-09-27,09,1 wk ahead cum death,point,NA,2021-10-02,8568.9204
2021-09-27,10,1 wk ahead cum death,point,NA,2021-10-02,1971.0768
2021-09-27,11,1 wk ahead cum death,point,NA,2021-10-02,1176.9948
2021-09-27,12,1 wk ahead cum death,point,NA,2021-10-02,58577.0478
2021-09-27,13,1 wk ahead cum death,point,NA,2021-10-02,26264.2312
2021-09-27,15,1 wk ahead cum death,point,NA,2021-10-02,807.0188
2021-09-27,16,1 wk ahead cum death,point,NA,2021-10-02,2893.0102
2021-09-27,17,1 wk ahead cum death,point,NA,2021-10-02,27463.3462
2021-09-27,18,1 wk ahead cum death,point,NA,2021-10-02,15629.0656
2021-09-27,19,1 wk ahead cum death,point,NA,2021-10-02,6572.6372
2021-09-27,20,1 wk ahead cum death,point,NA,2021-10-02,6123.4244
2021-09-27,21,1 wk ahead cum death,point,NA,2021-10-02,8842.9342
2021-09-27,22,1 wk ahead cum death,point,NA,2021-10-02,14100.1104
2021-09-27,23,1 wk ahead cum death,point,NA,2021-10-02,1045.4218
2021-09-27,24,1 wk ahead cum death,point,NA,2021-10-02,10483.1224
2021-09-27,25,1 wk ahead cum death,point,NA,2021-10-02,18629.0114
2021-09-27,26,1 wk ahead cum death,point,NA,2021-10-02,22465.6466
2021-09-27,27,1 wk ahead cum death,point,NA,2021-10-02,8239.5048
2021-09-27,28,1 wk ahead cum death,point,NA,2021-10-02,9825.0822
2021-09-27,29,1 wk ahead cum death,point,NA,2021-10-02,12031.8584
2021-09-27,30,1 wk ahead cum death,point,NA,2021-10-02,2010.8032
2021-09-27,31,1 wk ahead cum death,point,NA,2021-10-02,2438.6204
2021-09-27,32,1 wk ahead cum death,point,NA,2021-10-02,7164.7696
2021-09-27,33,1 wk ahead cum death,point,NA,2021-10-02,1496.9568
2021-09-27,34,1 wk ahead cum death,point,NA,2021-10-02,27481.5112
2021-09-27,35,1 wk ahead cum death,point,NA,2021-10-02,4830.5682
2021-09-27,36,1 wk ahead cum death,point,NA,2021-10-02,55446.0698
2021-09-27,37,1 wk ahead cum death,point,NA,2021-10-02,16985.3382
2021-09-27,38,1 wk ahead cum death,point,NA,2021-10-02,1653.2246
2021-09-27,39,1 wk ahead cum death,point,NA,2021-10-02,21903.339
2021-09-27,40,1 wk ahead cum death,point,NA,2021-10-02,9121.7182
2021-09-27,41,1 wk ahead cum death,point,NA,2021-10-02,3864.9718
2021-09-27,42,1 wk ahead cum death,point,NA,2021-10-02,29395.658
2021-09-27,44,1 wk ahead cum death,point,NA,2021-10-02,2840.6624
2021-09-27,45,1 wk ahead cum death,point,NA,2021-10-02,12778.35
2021-09-27,46,1 wk ahead cum death,point,NA,2021-10-02,2158.1868
2021-09-27,47,1 wk ahead cum death,point,NA,2021-10-02,15198.9916
2021-09-27,48,1 wk ahead cum death,point,NA,2021-10-02,66026.4436
2021-09-27,49,1 wk ahead cum death,point,NA,2021-10-02,2961.347
2021-09-27,50,1 wk ahead cum death,point,NA,2021-10-02,324.5786
2021-09-27,51,1 wk ahead cum death,point,NA,2021-10-02,12854.9592
2021-09-27,53,1 wk ahead cum death,point,NA,2021-10-02,7777.7726
2021-09-27,54,1 wk ahead cum death,point,NA,2021-10-02,3664.0314
2021-09-27,55,1 wk ahead cum death,point,NA,2021-10-02,8917.4114
2021-09-27,56,1 wk ahead cum death,point,NA,2021-10-02,2222.2094
2021-09-27,US,1 wk ahead cum death,point,NA,2021-10-02,706884.0852
2021-09-27,01,1 wk ahead cum death,quantile,0.01,2021-10-02,14209.0
2021-09-27,02,1 wk ahead cum death,quantile,0.01,2021-10-02,536.0
2021-09-27,04,1 wk ahead cum death,quantile,0.01,2021-10-02,19908.0
2021-09-27,05,1 wk ahead cum death,quantile,0.01,2021-10-02,7661.0
2021-09-27,06,1 wk ahead cum death,quantile,0.01,2021-10-02,68821.0
2021-09-27,08,1 wk ahead cum death,quantile,0.01,2021-10-02,7500.0
2021-09-27,09,1 wk ahead cum death,quantile,0.01,2021-10-02,8514.0
2021-09-27,10,1 wk ahead cum death,quantile,0.01,2021-10-02,1948.0
2021-09-27,11,1 wk ahead cum death,quantile,0.01,2021-10-02,1172.0
2021-09-27,12,1 wk ahead cum death,quantile,0.01,2021-10-02,54166.0
2021-09-27,13,1 wk ahead cum death,quantile,0.01,2021-10-02,25781.0
2021-09-27,15,1 wk ahead cum death,quantile,0.01,2021-10-02,768.0
2021-09-27,16,1 wk ahead cum death,quantile,0.01,2021-10-02,2801.0
2021-09-27,17,1 wk ahead cum death,quantile,0.01,2021-10-02,27315.0
2021-09-27,18,1 wk ahead cum death,quantile,0.01,2021-10-02,15474.0
2021-09-27,19,1 wk ahead cum death,quantile,0.01,2021-10-02,6488.0
2021-09-27,20,1 wk ahead cum death,quantile,0.01,2021-10-02,5996.0
2021-09-27,21,1 wk ahead cum death,quantile,0.01,2021-10-02,8597.0
2021-09-27,22,1 wk ahead cum death,quantile,0.01,2021-10-02,13847.0
2021-09-27,23,1 wk ahead cum death,quantile,0.01,2021-10-02,1020.0
2021-09-27,24,1 wk ahead cum death,quantile,0.01,2021-10-02,10425.0
2021-09-27,25,1 wk ahead cum death,quantile,0.01,2021-10-02,18572.0
2021-09-27,26,1 wk ahead cum death,quantile,0.01,2021-10-02,22257.0
2021-09-27,27,1 wk ahead cum death,quantile,0.01,2021-10-02,8194.0
2021-09-27,28,1 wk ahead cum death,quantile,0.01,2021-10-02,9548.0
2021-09-27,29,1 wk ahead cum death,quantile,0.01,2021-10-02,11883.0
2021-09-27,30,1 wk ahead cum death,quantile,0.01,2021-10-02,1961.0
2021-09-27,31,1 wk ahead cum death,quantile,0.01,2021-10-02,2409.0
2021-09-27,32,1 wk ahead cum death,quantile,0.01,2021-10-02,7059.0
2021-09-27,33,1 wk ahead cum death,quantile,0.01,2021-10-02,1478.0
2021-09-27,34,1 wk ahead cum death,quantile,0.01,2021-10-02,27395.0
2021-09-27,35,1 wk ahead cum death,quantile,0.01,2021-10-02,4778.0
2021-09-27,36,1 wk ahead cum death,quantile,0.01,2021-10-02,55291.0
2021-09-27,37,1 wk ahead cum death,quantile,0.01,2021-10-02,16338.0
2021-09-27,38,1 wk ahead cum death,quantile,0.01,2021-10-02,1640.0
2021-09-27,39,1 wk ahead cum death,quantile,0.01,2021-10-02,21848.0
2021-09-27,40,1 wk ahead cum death,quantile,0.01,2021-10-02,8718.0
2021-09-27,41,1 wk ahead cum death,quantile,0.01,2021-10-02,3743.0
2021-09-27,42,1 wk ahead cum death,quantile,0.01,2021-10-02,29231.0
2021-09-27,44,1 wk ahead cum death,quantile,0.01,2021-10-02,2827.0
2021-09-27,45,1 wk ahead cum death,quantile,0.01,2021-10-02,12288.0
2021-09-27,46,1 wk ahead cum death,quantile,0.01,2021-10-02,2131.0
2021-09-27,47,1 wk ahead cum death,quantile,0.01,2021-10-02,14940.0
2021-09-27,48,1 wk ahead cum death,quantile,0.01,2021-10-02,64836.0
2021-09-27,49,1 wk ahead cum death,quantile,0.01,2021-10-02,2899.0
2021-09-27,50,1 wk ahead cum death,quantile,0.01,2021-10-02,313.0
2021-09-27,51,1 wk ahead cum death,quantile,0.01,2021-10-02,12635.0
2021-09-27,53,1 wk ahead cum death,quantile,0.01,2021-10-02,7600.0
2021-09-27,54,1 wk ahead cum death,quantile,0.01,2021-10-02,3566.0
2021-09-27,55,1 wk ahead cum death,quantile,0.01,2021-10-02,8834.0
2021-09-27,56,1 wk ahead cum death,quantile,0.01,2021-10-02,958.0
2021-09-27,US,1 wk ahead cum death,quantile,0.01,2021-10-02,697612.0
2021-09-27,01,1 wk ahead cum death,quantile,0.025,2021-10-02,14247.0
2021-09-27,02,1 wk ahead cum death,quantile,0.025,2021-10-02,537.0
2021-09-27,04,1 wk ahead cum death,quantile,0.025,2021-10-02,19920.0
2021-09-27,05,1 wk ahead cum death,quantile,0.025,2021-10-02,7669.0
2021-09-27,06,1 wk ahead cum death,quantile,0.025,2021-10-02,68856.0
2021-09-27,08,1 wk ahead cum death,quantile,0.025,2021-10-02,7504.0
2021-09-27,09,1 wk ahead cum death,quantile,0.025,2021-10-02,8517.0
2021-09-27,10,1 wk ahead cum death,quantile,0.025,2021-10-02,1951.0
2021-09-27,11,1 wk ahead cum death,quantile,0.025,2021-10-02,1172.0
2021-09-27,12,1 wk ahead cum death,quantile,0.025,2021-10-02,54346.0
2021-09-27,13,1 wk ahead cum death,quantile,0.025,2021-10-02,25815.0
2021-09-27,15,1 wk ahead cum death,quantile,0.025,2021-10-02,772.0
2021-09-27,16,1 wk ahead cum death,quantile,0.025,2021-10-02,2809.0
2021-09-27,17,1 wk ahead cum death,quantile,0.025,2021-10-02,27330.0
2021-09-27,18,1 wk ahead cum death,quantile,0.025,2021-10-02,15490.0
2021-09-27,19,1 wk ahead cum death,quantile,0.025,2021-10-02,6492.0
2021-09-27,20,1 wk ahead cum death,quantile,0.025,2021-10-02,6001.0
2021-09-27,21,1 wk ahead cum death,quantile,0.025,2021-10-02,8620.0
2021-09-27,22,1 wk ahead cum death,quantile,0.025,2021-10-02,13863.0
2021-09-27,23,1 wk ahead cum death,quantile,0.025,2021-10-02,1022.0
2021-09-27,24,1 wk ahead cum death,quantile,0.025,2021-10-02,10430.0
2021-09-27,25,1 wk ahead cum death,quantile,0.025,2021-10-02,18579.0
2021-09-27,26,1 wk ahead cum death,quantile,0.025,2021-10-02,22268.0
2021-09-27,27,1 wk ahead cum death,quantile,0.025,2021-10-02,8198.0
2021-09-27,28,1 wk ahead cum death,quantile,0.025,2021-10-02,9574.0
2021-09-27,29,1 wk ahead cum death,quantile,0.025,2021-10-02,11893.0
2021-09-27,30,1 wk ahead cum death,quantile,0.025,2021-10-02,1967.0
2021-09-27,31,1 wk ahead cum death,quantile,0.025,2021-10-02,2410.0
2021-09-27,32,1 wk ahead cum death,quantile,0.025,2021-10-02,7069.0
2021-09-27,33,1 wk ahead cum death,quantile,0.025,2021-10-02,1480.0
2021-09-27,34,1 wk ahead cum death,quantile,0.025,2021-10-02,27402.0
2021-09-27,35,1 wk ahead cum death,quantile,0.025,2021-10-02,4783.0
2021-09-27,36,1 wk ahead cum death,quantile,0.025,2021-10-02,55308.0
2021-09-27,37,1 wk ahead cum death,quantile,0.025,2021-10-02,16383.0
2021-09-27,38,1 wk ahead cum death,quantile,0.025,2021-10-02,1641.0
2021-09-27,39,1 wk ahead cum death,quantile,0.025,2021-10-02,21854.0
2021-09-27,40,1 wk ahead cum death,quantile,0.025,2021-10-02,8722.0
2021-09-27,41,1 wk ahead cum death,quantile,0.025,2021-10-02,3755.0
2021-09-27,42,1 wk ahead cum death,quantile,0.025,2021-10-02,29245.0
2021-09-27,44,1 wk ahead cum death,quantile,0.025,2021-10-02,2828.0
2021-09-27,45,1 wk ahead cum death,quantile,0.025,2021-10-02,12340.0
2021-09-27,46,1 wk ahead cum death,quantile,0.025,2021-10-02,2133.0
2021-09-27,47,1 wk ahead cum death,quantile,0.025,2021-10-02,14960.0
2021-09-27,48,1 wk ahead cum death,quantile,0.025,2021-10-02,64928.0
2021-09-27,49,1 wk ahead cum death,quantile,0.025,2021-10-02,2906.0
2021-09-27,50,1 wk ahead cum death,quantile,0.025,2021-10-02,313.0
2021-09-27,51,1 wk ahead cum death,quantile,0.025,2021-10-02,12652.0
2021-09-27,53,1 wk ahead cum death,quantile,0.025,2021-10-02,7618.0
2021-09-27,54,1 wk ahead cum death,quantile,0.025,2021-10-02,3576.0
2021-09-27,55,1 wk ahead cum death,quantile,0.025,2021-10-02,8841.0
2021-09-27,56,1 wk ahead cum death,quantile,0.025,2021-10-02,961.0
2021-09-27,US,1 wk ahead cum death,quantile,0.025,2021-10-02,698353.0
2021-09-27,01,1 wk ahead cum death,quantile,0.05,2021-10-02,14290.0
2021-09-27,02,1 wk ahead cum death,quantile,0.05,2021-10-02,539.0
2021-09-27,04,1 wk ahead cum death,quantile,0.05,2021-10-02,19936.0
2021-09-27,05,1 wk ahead cum death,quantile,0.05,2021-10-02,7679.0
2021-09-27,06,1 wk ahead cum death,quantile,0.05,2021-10-02,68900.0
2021-09-27,08,1 wk ahead cum death,quantile,0.05,2021-10-02,7508.0
2021-09-27,09,1 wk ahead cum death,quantile,0.05,2021-10-02,8521.0
2021-09-27,10,1 wk ahead cum death,quantile,0.05,2021-10-02,1952.0
2021-09-27,11,1 wk ahead cum death,quantile,0.05,2021-10-02,1173.0
2021-09-27,12,1 wk ahead cum death,quantile,0.05,2021-10-02,54541.0
2021-09-27,13,1 wk ahead cum death,quantile,0.05,2021-10-02,25858.0
2021-09-27,15,1 wk ahead cum death,quantile,0.05,2021-10-02,775.0
2021-09-27,16,1 wk ahead cum death,quantile,0.05,2021-10-02,2817.0
2021-09-27,17,1 wk ahead cum death,quantile,0.05,2021-10-02,27343.0
2021-09-27,18,1 wk ahead cum death,quantile,0.05,2021-10-02,15505.0
2021-09-27,19,1 wk ahead cum death,quantile,0.05,2021-10-02,6494.0
2021-09-27,20,1 wk ahead cum death,quantile,0.05,2021-10-02,6007.0
2021-09-27,21,1 wk ahead cum death,quantile,0.05,2021-10-02,8641.0
2021-09-27,22,1 wk ahead cum death,quantile,0.05,2021-10-02,13884.0
2021-09-27,23,1 wk ahead cum death,quantile,0.05,2021-10-02,1025.0
2021-09-27,24,1 wk ahead cum death,quantile,0.05,2021-10-02,10436.0
2021-09-27,25,1 wk ahead cum death,quantile,0.05,2021-10-02,18585.0
2021-09-27,26,1 wk ahead cum death,quantile,0.05,2021-10-02,22283.0
2021-09-27,27,1 wk ahead cum death,quantile,0.05,2021-10-02,8202.0
2021-09-27,28,1 wk ahead cum death,quantile,0.05,2021-10-02,9598.0
2021-09-27,29,1 wk ahead cum death,quantile,0.05,2021-10-02,11902.0
2021-09-27,30,1 wk ahead cum death,quantile,0.05,2021-10-02,1971.0
2021-09-27,31,1 wk ahead cum death,quantile,0.05,2021-10-02,2412.0
2021-09-27,32,1 wk ahead cum death,quantile,0.05,2021-10-02,7077.0
2021-09-27,33,1 wk ahead cum death,quantile,0.05,2021-10-02,1481.0
2021-09-27,34,1 wk ahead cum death,quantile,0.05,2021-10-02,27411.0
2021-09-27,35,1 wk ahead cum death,quantile,0.05,2021-10-02,4788.0
