forecast_date,location,target,type,quantile,target_end_date,value
2022-03-07,01,1 wk ahead cum death,point,NA,2022-03-12,18635.5478
2022-03-07,02,1 wk ahead cum death,point,NA,2022-03-12,1228.5134
2022-03-07,04,1 wk ahead cum death,point,NA,2022-03-12,27901.8704
2022-03-07,05,1 wk ahead cum death,point,NA,2022-03-12,10802.6688
2022-03-07,06,1 wk ahead cum death,point,NA,2022-03-12,86889.7376
2022-03-07,08,1 wk ahead cum death,point,NA,2022-03-12,11888.4724
2022-03-07,09,1 wk ahead cum death,point,NA,2022-03-12,10603.1168
2022-03-07,10,1 wk ahead cum death,point,NA,2022-03-12,2805.49
2022-03-07,11,1 wk ahead cum death,point,NA,2022-03-12,1326.537
2022-03-07,12,1 wk ahead cum death,point,NA,2022-03-12,74652.6372
2022-03-07,13,1 wk ahead cum death,point,NA,2022-03-12,36374.0448
2022-03-07,15,1 wk ahead cum death,point,NA,2022-03-12,1380.0132
2022-03-07,16,1 wk ahead cum death,point,NA,2022-03-12,4838.314
2022-03-07,17,1 wk ahead cum death,point,NA,2022-03-12,35567.5334
2022-03-07,18,1 wk ahead cum death,point,NA,2022-03-12,23197.77
2022-03-07,19,1 wk ahead cum death,point,NA,2022-03-12,9452.4918
2022-03-07,20,1 wk ahead cum death,point,NA,2022-03-12,8047.1534
2022-03-07,21,1 wk ahead cum death,point,NA,2022-03-12,14198.271
2022-03-07,22,1 wk ahead cum death,point,NA,2022-03-12,16906.922
2022-03-07,23,1 wk ahead cum death,point,NA,2022-03-12,2169.2298
2022-03-07,24,1 wk ahead cum death,point,NA,2022-03-12,14245.5384
2022-03-07,25,1 wk ahead cum death,point,NA,2022-03-12,23770.1184
2022-03-07,26,1 wk ahead cum death,point,NA,2022-03-12,35776.5832
2022-03-07,27,1 wk ahead cum death,point,NA,2022-03-12,12487.1294
2022-03-07,28,1 wk ahead cum death,point,NA,2022-03-12,12279.996
2022-03-07,29,1 wk ahead cum death,point,NA,2022-03-12,19456.8326
2022-03-07,30,1 wk ahead cum death,point,NA,2022-03-12,3264.2628
2022-03-07,31,1 wk ahead cum death,point,NA,2022-03-12,4051.123
2022-03-07,32,1 wk ahead cum death,point,NA,2022-03-12,9935.7692
2022-03-07,33,1 wk ahead cum death,point,NA,2022-03-12,2411.581
2022-03-07,34,1 wk ahead cum death,point,NA,2022-03-12,33127.5244
2022-03-07,35,1 wk ahead cum death,point,NA,2022-03-12,7050.9076
2022-03-07,36,1 wk ahead cum death,point,NA,2022-03-12,67807.4688
2022-03-07,37,1 wk ahead cum death,point,NA,2022-03-12,23236.4034
2022-03-07,38,1 wk ahead cum death,point,NA,2022-03-12,2228.2146
2022-03-07,39,1 wk ahead cum death,point,NA,2022-03-12,37166.8552
