forecast_date,location,target,type,quantile,target_end_date,value
2021-04-19,01,1 wk ahead cum death,point,NA,2021-04-24,10846.2172
2021-04-19,02,1 wk ahead cum death,point,NA,2021-04-24,337.4480000000001
2021-04-19,04,1 wk ahead cum death,point,NA,2021-04-24,17214.4044
2021-04-19,05,1 wk ahead cum death,point,NA,2021-04-24,5713.695
2021-04-19,06,1 wk ahead cum death,point,NA,2021-04-24,61612.493
2021-04-19,08,1 wk ahead cum death,point,NA,2021-04-24,6236.6958
2021-04-19,09,1 wk ahead cum death,point,NA,2021-04-24,8033.9988
2021-04-19,10,1 wk ahead cum death,point,NA,2021-04-24,1616.2362
2021-04-19,11,1 wk ahead cum death,point,NA,2021-04-24,1105.1856
2021-04-19,12,1 wk ahead cum death,point,NA,2021-04-24,34789.8474
2021-04-19,13,1 wk ahead cum death,point,NA,2021-04-24,19999.9998
2021-04-19,15,1 wk ahead cum death,point,NA,2021-04-24,477.798
2021-04-19,16,1 wk ahead cum death,point,NA,2021-04-24,2040.7686
2021-04-19,17,1 wk ahead cum death,point,NA,2021-04-24,24096.5042
2021-04-19,18,1 wk ahead cum death,point,NA,2021-04-24,13273.4064
2021-04-19,19,1 wk ahead cum death,point,NA,2021-04-24,5918.6056
2021-04-19,20,1 wk ahead cum death,point,NA,2021-04-24,4928.2124
2021-04-19,21,1 wk ahead cum death,point,NA,2021-04-24,6456.368
2021-04-19,22,1 wk ahead cum death,point,NA,2021-04-24,10345.6176
2021-04-19,23,1 wk ahead cum death,point,NA,2021-04-24,772.5196
2021-04-19,24,1 wk ahead cum death,point,NA,2021-04-24,8653.4318
2021-04-19,25,1 wk ahead cum death,point,NA,2021-04-24,17549.496
2021-04-19,26,1 wk ahead cum death,point,NA,2021-04-24,18472.6672
2021-04-19,27,1 wk ahead cum death,point,NA,2021-04-24,7172.9448
2021-04-19,28,1 wk ahead cum death,point,NA,2021-04-24,7186.432
2021-04-19,29,1 wk ahead cum death,point,NA,2021-04-24,9049.5126
2021-04-19,30,1 wk ahead cum death,point,NA,2021-04-24,1572.8166
2021-04-19,31,1 wk ahead cum death,point,NA,2021-04-24,2231.4822
2021-04-19,32,1 wk ahead cum death,point,NA,2021-04-24,5400.1072
2021-04-19,33,1 wk ahead cum death,point,NA,2021-04-24,1277.9824
2021-04-19,34,1 wk ahead cum death,point,NA,2021-04-24,25416.2252
2021-04-19,35,1 wk ahead cum death,point,NA,2021-04-24,4020.242
2021-04-19,36,1 wk ahead cum death,point,NA,2021-04-24,51947.5818
2021-04-19,37,1 wk ahead cum death,point,NA,2021-04-24,12453.6866
2021-04-19,38,1 wk ahead cum death,point,NA,2021-04-24,1515.8664
2021-04-19,39,1 wk ahead cum death,point,NA,2021-04-24,19008.3924
2021-04-19,40,1 wk ahead cum death,point,NA,2021-04-24,6707.5164
