forecast_date,location,target,type,quantile,target_end_date,value
2020-09-13,01,1 wk ahead cum death,point,NA,2020-09-19,2438.4022
2020-09-13,02,1 wk ahead cum death,point,NA,2020-09-19,48.959
2020-09-13,04,1 wk ahead cum death,point,NA,2020-09-19,5439.2874
2020-09-13,05,1 wk ahead cum death,point,NA,2020-09-19,1051.3358
2020-09-13,06,1 wk ahead cum death,point,NA,2020-09-19,14880.968
2020-09-13,08,1 wk ahead cum death,point,NA,2020-09-19,2015.3886
2020-09-13,09,1 wk ahead cum death,point,NA,2020-09-19,4488.7834
2020-09-13,10,1 wk ahead cum death,point,NA,2020-09-19,619.5188
2020-09-13,11,1 wk ahead cum death,point,NA,2020-09-19,621.9082
2020-09-13,12,1 wk ahead cum death,point,NA,2020-09-19,13124.9086
2020-09-13,13,1 wk ahead cum death,point,NA,2020-09-19,6664.1596
2020-09-13,15,1 wk ahead cum death,point,NA,2020-09-19,112.1624
2020-09-13,16,1 wk ahead cum death,point,NA,2020-09-19,452.3496
2020-09-13,17,1 wk ahead cum death,point,NA,2020-09-19,8647.2492
2020-09-13,18,1 wk ahead cum death,point,NA,2020-09-19,3507.7490000000007
2020-09-13,19,1 wk ahead cum death,point,NA,2020-09-19,1275.2164
2020-09-13,20,1 wk ahead cum death,point,NA,2020-09-19,554.2106
2020-09-13,21,1 wk ahead cum death,point,NA,2020-09-19,1111.9438
2020-09-13,22,1 wk ahead cum death,point,NA,2020-09-19,5343.868
2020-09-13,23,1 wk ahead cum death,point,NA,2020-09-19,137.968
2020-09-13,24,1 wk ahead cum death,point,NA,2020-09-19,3880.6424
2020-09-13,25,1 wk ahead cum death,point,NA,2020-09-19,9276.5162
2020-09-13,26,1 wk ahead cum death,point,NA,2020-09-19,6979.496
2020-09-13,27,1 wk ahead cum death,point,NA,2020-09-19,2011.3344
2020-09-13,28,1 wk ahead cum death,point,NA,2020-09-19,2803.9472
2020-09-13,29,1 wk ahead cum death,point,NA,2020-09-19,1797.2136
2020-09-13,30,1 wk ahead cum death,point,NA,2020-09-19,146.1938
2020-09-13,31,1 wk ahead cum death,point,NA,2020-09-19,460.9694
2020-09-13,32,1 wk ahead cum death,point,NA,2020-09-19,1531.3716
2020-09-13,33,1 wk ahead cum death,point,NA,2020-09-19,439.2502
2020-09-13,34,1 wk ahead cum death,point,NA,2020-09-19,16060.5492
2020-09-13,35,1 wk ahead cum death,point,NA,2020-09-19,847.2546
2020-09-13,36,1 wk ahead cum death,point,NA,2020-09-19,33069.9634
2020-09-13,37,1 wk ahead cum death,point,NA,2020-09-19,3176.4056
2020-09-13,38,1 wk ahead cum death,point,NA,2020-09-19,179.291
2020-09-13,39,1 wk ahead cum death,point,NA,2020-09-19,4543.987
2020-09-13,40,1 wk ahead cum death,point,NA,2020-09-19,957.6186
2020-09-13,41,1 wk ahead cum death,point,NA,2020-09-19,532.4628
2020-09-13,42,1 wk ahead cum death,point,NA,2020-09-19,7922.0084
2020-09-13,44,1 wk ahead cum death,point,NA,2020-09-19,1083.8172
2020-09-13,45,1 wk ahead cum death,point,NA,2020-09-19,3176.2792
2020-09-13,46,1 wk ahead cum death,point,NA,2020-09-19,192.7012
2020-09-13,47,1 wk ahead cum death,point,NA,2020-09-19,2202.7954
2020-09-13,48,1 wk ahead cum death,point,NA,2020-09-19,14910.087
2020-09-13,49,1 wk ahead cum death,point,NA,2020-09-19,450.626
