forecast_date,location,target,type,quantile,target_end_date,value
2021-03-15,01,1 wk ahead cum death,point,NA,2021-03-20,10534.6602
2021-03-15,02,1 wk ahead cum death,point,NA,2021-03-20,308.3088
2021-03-15,04,1 wk ahead cum death,point,NA,2021-03-20,16802.3432
2021-03-15,05,1 wk ahead cum death,point,NA,2021-03-20,5645.6666
2021-03-15,06,1 wk ahead cum death,point,NA,2021-03-20,60513.9356
2021-03-15,08,1 wk ahead cum death,point,NA,2021-03-20,6064.9592
2021-03-15,09,1 wk ahead cum death,point,NA,2021-03-20,7837.2722
2021-03-15,10,1 wk ahead cum death,point,NA,2021-03-20,1538.0142
2021-03-15,11,1 wk ahead cum death,point,NA,2021-03-20,1054.281
2021-03-15,12,1 wk ahead cum death,point,NA,2021-03-20,32852.0102
2021-03-15,13,1 wk ahead cum death,point,NA,2021-03-20,18750.717
2021-03-15,15,1 wk ahead cum death,point,NA,2021-03-20,456.5734
2021-03-15,16,1 wk ahead cum death,point,NA,2021-03-20,1922.102
2021-03-15,17,1 wk ahead cum death,point,NA,2021-03-20,23403.3098
2021-03-15,18,1 wk ahead cum death,point,NA,2021-03-20,12926.5526
2021-03-15,19,1 wk ahead cum death,point,NA,2021-03-20,5716.0576
2021-03-15,20,1 wk ahead cum death,point,NA,2021-03-20,4833.7762
2021-03-15,21,1 wk ahead cum death,point,NA,2021-03-20,5175.1682
2021-03-15,22,1 wk ahead cum death,point,NA,2021-03-20,10020.4772
2021-03-15,23,1 wk ahead cum death,point,NA,2021-03-20,728.8536
2021-03-15,24,1 wk ahead cum death,point,NA,2021-03-20,8126.7606
2021-03-15,25,1 wk ahead cum death,point,NA,2021-03-20,16892.3238
2021-03-15,26,1 wk ahead cum death,point,NA,2021-03-20,16885.3532
2021-03-15,27,1 wk ahead cum death,point,NA,2021-03-20,6910.366
2021-03-15,28,1 wk ahead cum death,point,NA,2021-03-20,7033.809
2021-03-15,29,1 wk ahead cum death,point,NA,2021-03-20,8745.59
2021-03-15,30,1 wk ahead cum death,point,NA,2021-03-20,1397.211
2021-03-15,31,1 wk ahead cum death,point,NA,2021-03-20,2143.8058
2021-03-15,32,1 wk ahead cum death,point,NA,2021-03-20,5177.0632
2021-03-15,33,1 wk ahead cum death,point,NA,2021-03-20,1219.6212
2021-03-15,34,1 wk ahead cum death,point,NA,2021-03-20,24090.4592
2021-03-15,35,1 wk ahead cum death,point,NA,2021-03-20,3878.6258
2021-03-15,36,1 wk ahead cum death,point,NA,2021-03-20,49387.53
2021-03-15,37,1 wk ahead cum death,point,NA,2021-03-20,11937.9436
2021-03-15,38,1 wk ahead cum death,point,NA,2021-03-20,1493.4502
2021-03-15,39,1 wk ahead cum death,point,NA,2021-03-20,17879.6978
2021-03-15,40,1 wk ahead cum death,point,NA,2021-03-20,4727.8746
2021-03-15,41,1 wk ahead cum death,point,NA,2021-03-20,2344.9224
2021-03-15,42,1 wk ahead cum death,point,NA,2021-03-20,24718.8916
2021-03-15,44,1 wk ahead cum death,point,NA,2021-03-20,2584.6416
2021-03-15,45,1 wk ahead cum death,point,NA,2021-03-20,8974.71159999999
2021-03-15,46,1 wk ahead cum death,point,NA,2021-03-20,1921.6924
2021-03-15,47,1 wk ahead cum death,point,NA,2021-03-20,11728.8756
2021-03-15,48,1 wk ahead cum death,point,NA,2021-03-20,47165.83900000001
2021-03-15,49,1 wk ahead cum death,point,NA,2021-03-20,2054.7764
2021-03-15,50,1 wk ahead cum death,point,NA,2021-03-20,215.4
2021-03-15,51,1 wk ahead cum death,point,NA,2021-03-20,10940.7546
2021-03-15,53,1 wk ahead cum death,point,NA,2021-03-20,5152.872
2021-03-15,54,1 wk ahead cum death,point,NA,2021-03-20,2619.0732
2021-03-15,55,1 wk ahead cum death,point,NA,2021-03-20,7212.2262
2021-03-15,56,1 wk ahead cum death,point,NA,2021-03-20,697.1034
2021-03-15,US,1 wk ahead cum death,point,NA,2021-03-20,545601.3228
2021-03-15,01,1 wk ahead cum death,quantile,0.01,2021-03-20,10360.0
2021-03-15,02,1 wk ahead cum death,quantile,0.01,2021-03-20,306.0
2021-03-15,04,1 wk ahead cum death,quantile,0.01,2021-03-20,16625.0
2021-03-15,05,1 wk ahead cum death,quantile,0.01,2021-03-20,5541.0
2021-03-15,06,1 wk ahead cum death,quantile,0.01,2021-03-20,58086.0
2021-03-15,08,1 wk ahead cum death,quantile,0.01,2021-03-20,6043.0
2021-03-15,09,1 wk ahead cum death,quantile,0.01,2021-03-20,7778.0
2021-03-15,10,1 wk ahead cum death,quantile,0.01,2021-03-20,1515.0
2021-03-15,11,1 wk ahead cum death,quantile,0.01,2021-03-20,1043.0
2021-03-15,12,1 wk ahead cum death,quantile,0.01,2021-03-20,32461.0
2021-03-15,13,1 wk ahead cum death,quantile,0.01,2021-03-20,18384.0
2021-03-15,15,1 wk ahead cum death,quantile,0.01,2021-03-20,450.0
2021-03-15,16,1 wk ahead cum death,quantile,0.01,2021-03-20,1911.0
2021-03-15,17,1 wk ahead cum death,quantile,0.01,2021-03-20,23284.0
2021-03-15,18,1 wk ahead cum death,quantile,0.01,2021-03-20,12887.0
2021-03-15,19,1 wk ahead cum death,quantile,0.01,2021-03-20,5657.0
2021-03-15,20,1 wk ahead cum death,quantile,0.01,2021-03-20,4783.0
2021-03-15,21,1 wk ahead cum death,quantile,0.01,2021-03-20,5046.0
2021-03-15,22,1 wk ahead cum death,quantile,0.01,2021-03-20,9922.0
2021-03-15,23,1 wk ahead cum death,quantile,0.01,2021-03-20,724.0
2021-03-15,24,1 wk ahead cum death,quantile,0.01,2021-03-20,8080.0
2021-03-15,25,1 wk ahead cum death,quantile,0.01,2021-03-20,16743.0
2021-03-15,26,1 wk ahead cum death,quantile,0.01,2021-03-20,16793.0
2021-03-15,27,1 wk ahead cum death,quantile,0.01,2021-03-20,6842.0
2021-03-15,28,1 wk ahead cum death,quantile,0.01,2021-03-20,6943.0
2021-03-15,29,1 wk ahead cum death,quantile,0.01,2021-03-20,8681.0
2021-03-15,30,1 wk ahead cum death,quantile,0.01,2021-03-20,1392.0
2021-03-15,31,1 wk ahead cum death,quantile,0.01,2021-03-20,2129.0
2021-03-15,32,1 wk ahead cum death,quantile,0.01,2021-03-20,5133.0
2021-03-15,33,1 wk ahead cum death,quantile,0.01,2021-03-20,1202.0
2021-03-15,34,1 wk ahead cum death,quantile,0.01,2021-03-20,23974.0
2021-03-15,35,1 wk ahead cum death,quantile,0.01,2021-03-20,3860.0
2021-03-15,36,1 wk ahead cum death,quantile,0.01,2021-03-20,49122.0
2021-03-15,37,1 wk ahead cum death,quantile,0.01,2021-03-20,11755.0
2021-03-15,38,1 wk ahead cum death,quantile,0.01,2021-03-20,1488.0
