forecast_date,location,target,type,quantile,target_end_date,value
2021-02-01,01,1 wk ahead cum death,point,NA,2021-02-06,8359.3796
2021-02-01,02,1 wk ahead cum death,point,NA,2021-02-06,271.4262
2021-02-01,04,1 wk ahead cum death,point,NA,2021-02-06,14122.7654
2021-02-01,05,1 wk ahead cum death,point,NA,2021-02-06,5129.0834
2021-02-01,06,1 wk ahead cum death,point,NA,2021-02-06,45054.6926
2021-02-01,08,1 wk ahead cum death,point,NA,2021-02-06,5741.1694
2021-02-01,09,1 wk ahead cum death,point,NA,2021-02-06,7237.626
2021-02-01,10,1 wk ahead cum death,point,NA,2021-02-06,1118.2882
2021-02-01,11,1 wk ahead cum death,point,NA,2021-02-06,936.3456
2021-02-01,12,1 wk ahead cum death,point,NA,2021-02-06,27673.1372
2021-02-01,13,1 wk ahead cum death,point,NA,2021-02-06,14848.781
2021-02-01,15,1 wk ahead cum death,point,NA,2021-02-06,429.989
2021-02-01,16,1 wk ahead cum death,point,NA,2021-02-06,1777.6986
2021-02-01,17,1 wk ahead cum death,point,NA,2021-02-06,21725.9464
2021-02-01,18,1 wk ahead cum death,point,NA,2021-02-06,10215.4092
2021-02-01,19,1 wk ahead cum death,point,NA,2021-02-06,5009.807
2021-02-01,20,1 wk ahead cum death,point,NA,2021-02-06,4057.065
2021-02-01,21,1 wk ahead cum death,point,NA,2021-02-06,3953.1856
2021-02-01,22,1 wk ahead cum death,point,NA,2021-02-06,9143.0338
2021-02-01,23,1 wk ahead cum death,point,NA,2021-02-06,622.8944
2021-02-01,24,1 wk ahead cum death,point,NA,2021-02-06,7326.3506
2021-02-01,25,1 wk ahead cum death,point,NA,2021-02-06,14925.95
2021-02-01,26,1 wk ahead cum death,point,NA,2021-02-06,15951.2194
2021-02-01,27,1 wk ahead cum death,point,NA,2021-02-06,6365.2308
2021-02-01,28,1 wk ahead cum death,point,NA,2021-02-06,6329.4436
2021-02-01,29,1 wk ahead cum death,point,NA,2021-02-06,7320.1496
2021-02-01,30,1 wk ahead cum death,point,NA,2021-02-06,1277.353
2021-02-01,31,1 wk ahead cum death,point,NA,2021-02-06,1969.4448
2021-02-01,32,1 wk ahead cum death,point,NA,2021-02-06,4485.8102
2021-02-01,33,1 wk ahead cum death,point,NA,2021-02-06,1107.4852
2021-02-01,34,1 wk ahead cum death,point,NA,2021-02-06,21851.8128
2021-02-01,35,1 wk ahead cum death,point,NA,2021-02-06,3382.9482
2021-02-01,36,1 wk ahead cum death,point,NA,2021-02-06,44521.832
2021-02-01,37,1 wk ahead cum death,point,NA,2021-02-06,9841.9394
2021-02-01,38,1 wk ahead cum death,point,NA,2021-02-06,1463.9866
2021-02-01,39,1 wk ahead cum death,point,NA,2021-02-06,11679.0322
2021-02-01,40,1 wk ahead cum death,point,NA,2021-02-06,3726.9434
2021-02-01,41,1 wk ahead cum death,point,NA,2021-02-06,2039.2634
2021-02-01,42,1 wk ahead cum death,point,NA,2021-02-06,22560.3362
2021-02-01,44,1 wk ahead cum death,point,NA,2021-02-06,2375.1754
2021-02-01,45,1 wk ahead cum death,point,NA,2021-02-06,7378.5748
2021-02-01,46,1 wk ahead cum death,point,NA,2021-02-06,1811.2168
2021-02-01,47,1 wk ahead cum death,point,NA,2021-02-06,10195.6824
2021-02-01,48,1 wk ahead cum death,point,NA,2021-02-06,38913.8338
2021-02-01,49,1 wk ahead cum death,point,NA,2021-02-06,1721.3274
2021-02-01,50,1 wk ahead cum death,point,NA,2021-02-06,177.3986
2021-02-01,51,1 wk ahead cum death,point,NA,2021-02-06,6857.094
2021-02-01,53,1 wk ahead cum death,point,NA,2021-02-06,4399.657
2021-02-01,54,1 wk ahead cum death,point,NA,2021-02-06,2121.8202
2021-02-01,55,1 wk ahead cum death,point,NA,2021-02-06,6599.604
2021-02-01,56,1 wk ahead cum death,point,NA,2021-02-06,623.054
2021-02-01,US,1 wk ahead cum death,point,NA,2021-02-06,460768.6072
2021-02-01,01,1 wk ahead cum death,quantile,0.01,2021-02-06,7842.0
2021-02-01,02,1 wk ahead cum death,quantile,0.01,2021-02-06,263.0
2021-02-01,04,1 wk ahead cum death,quantile,0.01,2021-02-06,13490.0
2021-02-01,05,1 wk ahead cum death,quantile,0.01,2021-02-06,4985.0
2021-02-01,06,1 wk ahead cum death,quantile,0.01,2021-02-06,42680.0
2021-02-01,08,1 wk ahead cum death,quantile,0.01,2021-02-06,5678.0
2021-02-01,09,1 wk ahead cum death,quantile,0.01,2021-02-06,7101.0
2021-02-01,10,1 wk ahead cum death,quantile,0.01,2021-02-06,1098.0
2021-02-01,11,1 wk ahead cum death,quantile,0.01,2021-02-06,921.0
2021-02-01,12,1 wk ahead cum death,quantile,0.01,2021-02-06,26957.0
2021-02-01,13,1 wk ahead cum death,quantile,0.01,2021-02-06,14460.0
2021-02-01,15,1 wk ahead cum death,quantile,0.01,2021-02-06,413.0
2021-02-01,16,1 wk ahead cum death,quantile,0.01,2021-02-06,1739.0
2021-02-01,17,1 wk ahead cum death,quantile,0.01,2021-02-06,21460.0
2021-02-01,18,1 wk ahead cum death,quantile,0.01,2021-02-06,10082.0
2021-02-01,19,1 wk ahead cum death,quantile,0.01,2021-02-06,4938.0
2021-02-01,20,1 wk ahead cum death,quantile,0.01,2021-02-06,3815.0
2021-02-01,21,1 wk ahead cum death,quantile,0.01,2021-02-06,3829.0
2021-02-01,22,1 wk ahead cum death,quantile,0.01,2021-02-06,8956.0
2021-02-01,23,1 wk ahead cum death,quantile,0.01,2021-02-06,598.0
2021-02-01,24,1 wk ahead cum death,quantile,0.01,2021-02-06,7227.0
2021-02-01,25,1 wk ahead cum death,quantile,0.01,2021-02-06,14747.0
2021-02-01,26,1 wk ahead cum death,quantile,0.01,2021-02-06,15630.0
2021-02-01,27,1 wk ahead cum death,quantile,0.01,2021-02-06,6306.0
2021-02-01,28,1 wk ahead cum death,quantile,0.01,2021-02-06,6166.0
2021-02-01,29,1 wk ahead cum death,quantile,0.01,2021-02-06,7129.0
2021-02-01,30,1 wk ahead cum death,quantile,0.01,2021-02-06,1242.0
2021-02-01,31,1 wk ahead cum death,quantile,0.01,2021-02-06,1932.0
2021-02-01,32,1 wk ahead cum death,quantile,0.01,2021-02-06,4352.0
2021-02-01,33,1 wk ahead cum death,quantile,0.01,2021-02-06,1072.0
