forecast_date,location,target,type,quantile,target_end_date,value
2020-09-20,01,1 wk ahead cum death,point,NA,2020-09-26,2520.4062
2020-09-20,02,1 wk ahead cum death,point,NA,2020-09-26,49.3754
2020-09-20,04,1 wk ahead cum death,point,NA,2020-09-26,5563.4828
2020-09-20,05,1 wk ahead cum death,point,NA,2020-09-26,1346.9906
2020-09-20,06,1 wk ahead cum death,point,NA,2020-09-26,15734.5646
2020-09-20,08,1 wk ahead cum death,point,NA,2020-09-26,2038.1396
2020-09-20,09,1 wk ahead cum death,point,NA,2020-09-26,4501.374
2020-09-20,10,1 wk ahead cum death,point,NA,2020-09-26,627.4518
2020-09-20,11,1 wk ahead cum death,point,NA,2020-09-26,624.4952
2020-09-20,12,1 wk ahead cum death,point,NA,2020-09-26,13933.5128
2020-09-20,13,1 wk ahead cum death,point,NA,2020-09-26,7023.658
2020-09-20,15,1 wk ahead cum death,point,NA,2020-09-26,155.1542
2020-09-20,16,1 wk ahead cum death,point,NA,2020-09-26,482.9582
2020-09-20,17,1 wk ahead cum death,point,NA,2020-09-26,8831.1366
2020-09-20,18,1 wk ahead cum death,point,NA,2020-09-26,3578.6326
2020-09-20,19,1 wk ahead cum death,point,NA,2020-09-26,1324.0726
2020-09-20,20,1 wk ahead cum death,point,NA,2020-09-26,653.243
2020-09-20,21,1 wk ahead cum death,point,NA,2020-09-26,1177.4204
2020-09-20,22,1 wk ahead cum death,point,NA,2020-09-26,5479.365
2020-09-20,23,1 wk ahead cum death,point,NA,2020-09-26,142.8516
2020-09-20,24,1 wk ahead cum death,point,NA,2020-09-26,3924.0288
2020-09-20,25,1 wk ahead cum death,point,NA,2020-09-26,9399.1658
2020-09-20,26,1 wk ahead cum death,point,NA,2020-09-26,7056.431
2020-09-20,27,1 wk ahead cum death,point,NA,2020-09-26,2083.1534
2020-09-20,28,1 wk ahead cum death,point,NA,2020-09-26,2942.3102
2020-09-20,29,1 wk ahead cum death,point,NA,2020-09-26,1932.7958
2020-09-20,30,1 wk ahead cum death,point,NA,2020-09-26,178.1574
2020-09-20,31,1 wk ahead cum death,point,NA,2020-09-26,463.2264
2020-09-20,32,1 wk ahead cum death,point,NA,2020-09-26,1612.0832
2020-09-20,33,1 wk ahead cum death,point,NA,2020-09-26,441.3164
2020-09-20,34,1 wk ahead cum death,point,NA,2020-09-26,16097.6848
2020-09-20,35,1 wk ahead cum death,point,NA,2020-09-26,872.5476
2020-09-20,36,1 wk ahead cum death,point,NA,2020-09-26,33131.6088
2020-09-20,37,1 wk ahead cum death,point,NA,2020-09-26,3426.3452
2020-09-20,38,1 wk ahead cum death,point,NA,2020-09-26,214.3208
2020-09-20,39,1 wk ahead cum death,point,NA,2020-09-26,4772.4928
2020-09-20,40,1 wk ahead cum death,point,NA,2020-09-26,1007.9414
2020-09-20,41,1 wk ahead cum death,point,NA,2020-09-26,546.9278
2020-09-20,42,1 wk ahead cum death,point,NA,2020-09-26,8070.4484
2020-09-20,44,1 wk ahead cum death,point,NA,2020-09-26,1106.4066
2020-09-20,45,1 wk ahead cum death,point,NA,2020-09-26,3355.0108
2020-09-20,46,1 wk ahead cum death,point,NA,2020-09-26,214.8972
2020-09-20,47,1 wk ahead cum death,point,NA,2020-09-26,2394.0904
2020-09-20,48,1 wk ahead cum death,point,NA,2020-09-26,15737.9264
2020-09-20,49,1 wk ahead cum death,point,NA,2020-09-26,451.457
2020-09-20,50,1 wk ahead cum death,point,NA,2020-09-26,58.8454
2020-09-20,51,1 wk ahead cum death,point,NA,2020-09-26,3171.8892
2020-09-20,53,1 wk ahead cum death,point,NA,2020-09-26,2078.1286
2020-09-20,54,1 wk ahead cum death,point,NA,2020-09-26,368.8714
2020-09-20,55,1 wk ahead cum death,point,NA,2020-09-26,1278.2588
2020-09-20,56,1 wk ahead cum death,point,NA,2020-09-26,54.8366
2020-09-20,US,1 wk ahead cum death,point,NA,2020-09-26,204995.5006
2020-09-20,01,1 wk ahead cum death,quantile,0.01,2020-09-26,2470.0
2020-09-20,02,1 wk ahead cum death,quantile,0.01,2020-09-26,45.0
2020-09-20,04,1 wk ahead cum death,quantile,0.01,2020-09-26,5490.0
2020-09-20,05,1 wk ahead cum death,quantile,0.01,2020-09-26,1259.0
2020-09-20,06,1 wk ahead cum death,quantile,0.01,2020-09-26,15342.0
2020-09-20,08,1 wk ahead cum death,quantile,0.01,2020-09-26,2020.0
2020-09-20,09,1 wk ahead cum death,quantile,0.01,2020-09-26,4493.0
2020-09-20,10,1 wk ahead cum death,quantile,0.01,2020-09-26,621.0
2020-09-20,11,1 wk ahead cum death,quantile,0.01,2020-09-26,619.0
2020-09-20,12,1 wk ahead cum death,quantile,0.01,2020-09-26,13591.0
2020-09-20,13,1 wk ahead cum death,quantile,0.01,2020-09-26,6778.0
2020-09-20,15,1 wk ahead cum death,quantile,0.01,2020-09-26,130.0
2020-09-20,16,1 wk ahead cum death,quantile,0.01,2020-09-26,452.0
2020-09-20,17,1 wk ahead cum death,quantile,0.01,2020-09-26,8750.0
2020-09-20,18,1 wk ahead cum death,quantile,0.01,2020-09-26,3536.0
2020-09-20,19,1 wk ahead cum death,quantile,0.01,2020-09-26,1289.0
2020-09-20,20,1 wk ahead cum death,quantile,0.01,2020-09-26,618.0
