forecast_date,location,target,type,quantile,target_end_date,value
2021-05-24,01,1 wk ahead cum death,point,NA,2021-05-29,11177.8894
2021-05-24,02,1 wk ahead cum death,point,NA,2021-05-29,374.29
2021-05-24,04,1 wk ahead cum death,point,NA,2021-05-29,17634.2912
2021-05-24,05,1 wk ahead cum death,point,NA,2021-05-29,5832.4284
2021-05-24,06,1 wk ahead cum death,point,NA,2021-05-29,63150.3984
2021-05-24,08,1 wk ahead cum death,point,NA,2021-05-29,6536.1234
2021-05-24,09,1 wk ahead cum death,point,NA,2021-05-29,8239.0426
2021-05-24,10,1 wk ahead cum death,point,NA,2021-05-29,1665.3518
2021-05-24,11,1 wk ahead cum death,point,NA,2021-05-29,1131.3738
2021-05-24,12,1 wk ahead cum death,point,NA,2021-05-29,36759.0384
2021-05-24,13,1 wk ahead cum death,point,NA,2021-05-29,20771.4482
2021-05-24,15,1 wk ahead cum death,point,NA,2021-05-29,497.9956
2021-05-24,16,1 wk ahead cum death,point,NA,2021-05-29,2088.299
2021-05-24,17,1 wk ahead cum death,point,NA,2021-05-29,25118.7972
2021-05-24,18,1 wk ahead cum death,point,NA,2021-05-29,13583.459
2021-05-24,19,1 wk ahead cum death,point,NA,2021-05-29,6053.3436
2021-05-24,20,1 wk ahead cum death,point,NA,2021-05-29,5072.918
2021-05-24,21,1 wk ahead cum death,point,NA,2021-05-29,6766.766
2021-05-24,22,1 wk ahead cum death,point,NA,2021-05-29,10550.6956
2021-05-24,23,1 wk ahead cum death,point,NA,2021-05-29,828.5412
2021-05-24,24,1 wk ahead cum death,point,NA,2021-05-29,9054.886
2021-05-24,25,1 wk ahead cum death,point,NA,2021-05-29,17856.6978
2021-05-24,26,1 wk ahead cum death,point,NA,2021-05-29,20438.163
2021-05-24,27,1 wk ahead cum death,point,NA,2021-05-29,7511.458
2021-05-24,28,1 wk ahead cum death,point,NA,2021-05-29,7297.5666
2021-05-24,29,1 wk ahead cum death,point,NA,2021-05-29,9471.462
2021-05-24,30,1 wk ahead cum death,point,NA,2021-05-29,1614.1370000000004
2021-05-24,31,1 wk ahead cum death,point,NA,2021-05-29,2264.0102
2021-05-24,32,1 wk ahead cum death,point,NA,2021-05-29,5568.9696
2021-05-24,33,1 wk ahead cum death,point,NA,2021-05-29,1355.1842
2021-05-24,34,1 wk ahead cum death,point,NA,2021-05-29,26228.057
2021-05-24,35,1 wk ahead cum death,point,NA,2021-05-29,4145.0338
2021-05-24,36,1 wk ahead cum death,point,NA,2021-05-29,53255.9914
2021-05-24,37,1 wk ahead cum death,point,NA,2021-05-29,13023.7316
2021-05-24,38,1 wk ahead cum death,point,NA,2021-05-29,1540.8148
2021-05-24,39,1 wk ahead cum death,point,NA,2021-05-29,19724.3124
2021-05-24,40,1 wk ahead cum death,point,NA,2021-05-29,6927.5084
2021-05-24,41,1 wk ahead cum death,point,NA,2021-05-29,2650.2188
2021-05-24,42,1 wk ahead cum death,point,NA,2021-05-29,27122.2124
2021-05-24,44,1 wk ahead cum death,point,NA,2021-05-29,2708.9624
2021-05-24,45,1 wk ahead cum death,point,NA,2021-05-29,9717.2888
2021-05-24,46,1 wk ahead cum death,point,NA,2021-05-29,2009.4546
2021-05-24,47,1 wk ahead cum death,point,NA,2021-05-29,12421.703
2021-05-24,48,1 wk ahead cum death,point,NA,2021-05-29,51472.2142
2021-05-24,49,1 wk ahead cum death,point,NA,2021-05-29,2313.029
2021-05-24,50,1 wk ahead cum death,point,NA,2021-05-29,256.7014
2021-05-24,51,1 wk ahead cum death,point,NA,2021-05-29,11189.7332
2021-05-24,53,1 wk ahead cum death,point,NA,2021-05-29,5763.9574
2021-05-24,54,1 wk ahead cum death,point,NA,2021-05-29,2783.0954
2021-05-24,55,1 wk ahead cum death,point,NA,2021-05-29,7785.5546
2021-05-24,56,1 wk ahead cum death,point,NA,2021-05-29,721.7872
2021-05-24,US,1 wk ahead cum death,point,NA,2021-05-29,592694.2544
2021-05-24,01,1 wk ahead cum death,quantile,0.01,2021-05-29,11124.0
2021-05-24,02,1 wk ahead cum death,quantile,0.01,2021-05-29,369.0
2021-05-24,04,1 wk ahead cum death,quantile,0.01,2021-05-29,17574.0
2021-05-24,05,1 wk ahead cum death,quantile,0.01,2021-05-29,5820.0
2021-05-24,06,1 wk ahead cum death,quantile,0.01,2021-05-29,63018.0
2021-05-24,08,1 wk ahead cum death,quantile,0.01,2021-05-29,6514.0
2021-05-24,09,1 wk ahead cum death,quantile,0.01,2021-05-29,8216.0
2021-05-24,10,1 wk ahead cum death,quantile,0.01,2021-05-29,1660.0
2021-05-24,11,1 wk ahead cum death,quantile,0.01,2021-05-29,1127.0
2021-05-24,12,1 wk ahead cum death,quantile,0.01,2021-05-29,36589.0
2021-05-24,13,1 wk ahead cum death,quantile,0.01,2021-05-29,20703.0
2021-05-24,15,1 wk ahead cum death,quantile,0.01,2021-05-29,496.0
2021-05-24,16,1 wk ahead cum death,quantile,0.01,2021-05-29,2081.0
2021-05-24,17,1 wk ahead cum death,quantile,0.01,2021-05-29,25051.0
2021-05-24,18,1 wk ahead cum death,quantile,0.01,2021-05-29,13565.0
2021-05-24,19,1 wk ahead cum death,quantile,0.01,2021-05-29,6038.0
2021-05-24,20,1 wk ahead cum death,quantile,0.01,2021-05-29,5059.0
2021-05-24,21,1 wk ahead cum death,quantile,0.01,2021-05-29,6735.0
2021-05-24,22,1 wk ahead cum death,quantile,0.01,2021-05-29,10528.0
2021-05-24,23,1 wk ahead cum death,quantile,0.01,2021-05-29,821.0
2021-05-24,24,1 wk ahead cum death,quantile,0.01,2021-05-29,9027.0
2021-05-24,25,1 wk ahead cum death,quantile,0.01,2021-05-29,17836.0
2021-05-24,26,1 wk ahead cum death,quantile,0.01,2021-05-29,20227.0
2021-05-24,27,1 wk ahead cum death,quantile,0.01,2021-05-29,7481.0
2021-05-24,28,1 wk ahead cum death,quantile,0.01,2021-05-29,7283.0
2021-05-24,29,1 wk ahead cum death,quantile,0.01,2021-05-29,9432.0
2021-05-24,30,1 wk ahead cum death,quantile,0.01,2021-05-29,1604.0
2021-05-24,31,1 wk ahead cum death,quantile,0.01,2021-05-29,2249.0
2021-05-24,32,1 wk ahead cum death,quantile,0.01,2021-05-29,5556.0
2021-05-24,33,1 wk ahead cum death,quantile,0.01,2021-05-29,1346.0
2021-05-24,34,1 wk ahead cum death,quantile,0.01,2021-05-29,26146.0
2021-05-24,35,1 wk ahead cum death,quantile,0.01,2021-05-29,4134.0
2021-05-24,36,1 wk ahead cum death,quantile,0.01,2021-05-29,53185.0
2021-05-24,37,1 wk ahead cum death,quantile,0.01,2021-05-29,12977.0
2021-05-24,38,1 wk ahead cum death,quantile,0.01,2021-05-29,1537.0
2021-05-24,39,1 wk ahead cum death,quantile,0.01,2021-05-29,19713.0
2021-05-24,40,1 wk ahead cum death,quantile,0.01,2021-05-29,6918.0
2021-05-24,41,1 wk ahead cum death,quantile,0.01,2021-05-29,2630.0
2021-05-24,42,1 wk ahead cum death,quantile,0.01,2021-05-29,27046.0
2021-05-24,44,1 wk ahead cum death,quantile,0.01,2021-05-29,2704.0
2021-05-24,45,1 wk ahead cum death,quantile,0.01,2021-05-29,9693.0
2021-05-24,46,1 wk ahead cum death,quantile,0.01,2021-05-29,2002.0
2021-05-24,47,1 wk ahead cum death,quantile,0.01,2021-05-29,12392.0
2021-05-24,48,1 wk ahead cum death,quantile,0.01,2021-05-29,51325.0
2021-05-24,49,1 wk ahead cum death,quantile,0.01,2021-05-29,2297.0
2021-05-24,50,1 wk ahead cum death,quantile,0.01,2021-05-29,255.0
2021-05-24,51,1 wk ahead cum death,quantile,0.01,2021-05-29,11135.0
2021-05-24,53,1 wk ahead cum death,quantile,0.01,2021-05-29,5718.0
2021-05-24,54,1 wk ahead cum death,quantile,0.01,2021-05-29,2774.0
2021-05-24,55,1 wk ahead cum death,quantile,0.01,2021-05-29,7761.0
2021-05-24,56,1 wk ahead cum death,quantile,0.01,2021-05-29,713.0
2021-05-24,US,1 wk ahead cum death,quantile,0.01,2021-05-29,591611.0
2021-05-24,01,1 wk ahead cum death,quantile,0.025,2021-05-29,11128.0
2021-05-24,02,1 wk ahead cum death,quantile,0.025,2021-05-29,369.0
2021-05-24,04,1 wk ahead cum death,quantile,0.025,2021-05-29,17579.0
2021-05-24,05,1 wk ahead cum death,quantile,0.025,2021-05-29,5822.0
2021-05-24,06,1 wk ahead cum death,quantile,0.025,2021-05-29,63030.0
2021-05-24,08,1 wk ahead cum death,quantile,0.025,2021-05-29,6517.0
2021-05-24,09,1 wk ahead cum death,quantile,0.025,2021-05-29,8218.0
2021-05-24,10,1 wk ahead cum death,quantile,0.025,2021-05-29,1660.0
2021-05-24,11,1 wk ahead cum death,quantile,0.025,2021-05-29,1127.0
2021-05-24,12,1 wk ahead cum death,quantile,0.025,2021-05-29,36607.0
2021-05-24,13,1 wk ahead cum death,quantile,0.025,2021-05-29,20710.0
2021-05-24,15,1 wk ahead cum death,quantile,0.025,2021-05-29,496.0
2021-05-24,16,1 wk ahead cum death,quantile,0.025,2021-05-29,2081.0
2021-05-24,17,1 wk ahead cum death,quantile,0.025,2021-05-29,25059.0
2021-05-24,18,1 wk ahead cum death,quantile,0.025,2021-05-29,13567.0
2021-05-24,19,1 wk ahead cum death,quantile,0.025,2021-05-29,6039.0
2021-05-24,20,1 wk ahead cum death,quantile,0.025,2021-05-29,5059.0
2021-05-24,21,1 wk ahead cum death,quantile,0.025,2021-05-29,6738.0
2021-05-24,22,1 wk ahead cum death,quantile,0.025,2021-05-29,10530.0
