forecast_date,location,target,type,quantile,target_end_date,value
2020-09-27,01,1 wk ahead cum death,point,NA,2020-10-03,2585.7038
2020-09-27,02,1 wk ahead cum death,point,NA,2020-10-03,56.1308
2020-09-27,04,1 wk ahead cum death,point,NA,2020-10-03,5766.0486
2020-09-27,05,1 wk ahead cum death,point,NA,2020-10-03,1413.0772
2020-09-27,06,1 wk ahead cum death,point,NA,2020-10-03,16197.4584
2020-09-27,08,1 wk ahead cum death,point,NA,2020-10-03,2067.3282
2020-09-27,09,1 wk ahead cum death,point,NA,2020-10-03,4512.9164
2020-09-27,10,1 wk ahead cum death,point,NA,2020-10-03,642.6366
2020-09-27,11,1 wk ahead cum death,point,NA,2020-10-03,630.6288
2020-09-27,12,1 wk ahead cum death,point,NA,2020-10-03,14641.8454
2020-09-27,13,1 wk ahead cum death,point,NA,2020-10-03,7250.0574
2020-09-27,15,1 wk ahead cum death,point,NA,2020-10-03,148.7592
2020-09-27,16,1 wk ahead cum death,point,NA,2020-10-03,490.2256
2020-09-27,17,1 wk ahead cum death,point,NA,2020-10-03,9003.8918
2020-09-27,18,1 wk ahead cum death,point,NA,2020-10-03,3661.214
2020-09-27,19,1 wk ahead cum death,point,NA,2020-10-03,1372.7914
2020-09-27,20,1 wk ahead cum death,point,NA,2020-10-03,683.6396
2020-09-27,21,1 wk ahead cum death,point,NA,2020-10-03,1213.2224
2020-09-27,22,1 wk ahead cum death,point,NA,2020-10-03,5571.6552
2020-09-27,23,1 wk ahead cum death,point,NA,2020-10-03,143.3552
2020-09-27,24,1 wk ahead cum death,point,NA,2020-10-03,3983.7026
2020-09-27,25,1 wk ahead cum death,point,NA,2020-10-03,9510.5164
2020-09-27,26,1 wk ahead cum death,point,NA,2020-10-03,7137.0284
2020-09-27,27,1 wk ahead cum death,point,NA,2020-10-03,2115.7976
2020-09-27,28,1 wk ahead cum death,point,NA,2020-10-03,3026.0118
2020-09-27,29,1 wk ahead cum death,point,NA,2020-10-03,2190.66
2020-09-27,30,1 wk ahead cum death,point,NA,2020-10-03,187.3626
2020-09-27,31,1 wk ahead cum death,point,NA,2020-10-03,491.861
2020-09-27,32,1 wk ahead cum death,point,NA,2020-10-03,1652.6898
2020-09-27,33,1 wk ahead cum death,point,NA,2020-10-03,442.7046
2020-09-27,34,1 wk ahead cum death,point,NA,2020-10-03,16151.1956
2020-09-27,35,1 wk ahead cum death,point,NA,2020-10-03,898.9817999999989
2020-09-27,36,1 wk ahead cum death,point,NA,2020-10-03,33185.4594
2020-09-27,37,1 wk ahead cum death,point,NA,2020-10-03,3631.92
2020-09-27,38,1 wk ahead cum death,point,NA,2020-10-03,251.3408
2020-09-27,39,1 wk ahead cum death,point,NA,2020-10-03,4902.459
2020-09-27,40,1 wk ahead cum death,point,NA,2020-10-03,1062.2032
2020-09-27,41,1 wk ahead cum death,point,NA,2020-10-03,565.298
2020-09-27,42,1 wk ahead cum death,point,NA,2020-10-03,8238.5056
2020-09-27,44,1 wk ahead cum death,point,NA,2020-10-03,1127.3488
2020-09-27,45,1 wk ahead cum death,point,NA,2020-10-03,3473.6664
2020-09-27,46,1 wk ahead cum death,point,NA,2020-10-03,233.7072
2020-09-27,47,1 wk ahead cum death,point,NA,2020-10-03,2535.9022
2020-09-27,48,1 wk ahead cum death,point,NA,2020-10-03,16382.9922
2020-09-27,49,1 wk ahead cum death,point,NA,2020-10-03,460.5704
2020-09-27,50,1 wk ahead cum death,point,NA,2020-10-03,58.5484
2020-09-27,51,1 wk ahead cum death,point,NA,2020-10-03,3320.6096
2020-09-27,53,1 wk ahead cum death,point,NA,2020-10-03,2145.8658
2020-09-27,54,1 wk ahead cum death,point,NA,2020-10-03,378.2032
2020-09-27,55,1 wk ahead cum death,point,NA,2020-10-03,1321.3706
2020-09-27,56,1 wk ahead cum death,point,NA,2020-10-03,53.9002
2020-09-27,US,1 wk ahead cum death,point,NA,2020-10-03,209944.7532
2020-09-27,01,1 wk ahead cum death,quantile,0.01,2020-10-03,2535.0
2020-09-27,02,1 wk ahead cum death,quantile,0.01,2020-10-03,52.0
2020-09-27,04,1 wk ahead cum death,quantile,0.01,2020-10-03,5685.0
2020-09-27,05,1 wk ahead cum death,quantile,0.01,2020-10-03,1346.0
2020-09-27,06,1 wk ahead cum death,quantile,0.01,2020-10-03,15896.0
2020-09-27,08,1 wk ahead cum death,quantile,0.01,2020-10-03,2049.0
2020-09-27,09,1 wk ahead cum death,quantile,0.01,2020-10-03,4504.0
2020-09-27,10,1 wk ahead cum death,quantile,0.01,2020-10-03,634.0
2020-09-27,11,1 wk ahead cum death,quantile,0.01,2020-10-03,625.0
