forecast_date,location,target,type,quantile,target_end_date,value
2022-04-25,01,1 wk ahead cum death,point,NA,2022-04-30,19596.3142
2022-04-25,02,1 wk ahead cum death,point,NA,2022-04-30,1263.4624
2022-04-25,04,1 wk ahead cum death,point,NA,2022-04-30,29864.248
2022-04-25,05,1 wk ahead cum death,point,NA,2022-04-30,11396.6824
2022-04-25,06,1 wk ahead cum death,point,NA,2022-04-30,90209.1124
2022-04-25,08,1 wk ahead cum death,point,NA,2022-04-30,12153.6422
2022-04-25,09,1 wk ahead cum death,point,NA,2022-04-30,10877.9036
2022-04-25,10,1 wk ahead cum death,point,NA,2022-04-30,2915.0056
2022-04-25,11,1 wk ahead cum death,point,NA,2022-04-30,1335.7318
2022-04-25,12,1 wk ahead cum death,point,NA,2022-04-30,73901.378
2022-04-25,13,1 wk ahead cum death,point,NA,2022-04-30,37798.6706
2022-04-25,15,1 wk ahead cum death,point,NA,2022-04-30,1410.7394
2022-04-25,16,1 wk ahead cum death,point,NA,2022-04-30,4930.166
2022-04-25,17,1 wk ahead cum death,point,NA,2022-04-30,36047.069
2022-04-25,18,1 wk ahead cum death,point,NA,2022-04-30,23584.7516
2022-04-25,19,1 wk ahead cum death,point,NA,2022-04-30,9521.004
2022-04-25,20,1 wk ahead cum death,point,NA,2022-04-30,8527.9818
2022-04-25,21,1 wk ahead cum death,point,NA,2022-04-30,15492.8556
2022-04-25,22,1 wk ahead cum death,point,NA,2022-04-30,17248.1966
2022-04-25,23,1 wk ahead cum death,point,NA,2022-04-30,2298.21
2022-04-25,24,1 wk ahead cum death,point,NA,2022-04-30,14446.9754
2022-04-25,25,1 wk ahead cum death,point,NA,2022-04-30,20252.9062
2022-04-25,26,1 wk ahead cum death,point,NA,2022-04-30,37029.606
2022-04-25,27,1 wk ahead cum death,point,NA,2022-04-30,12792.8854
2022-04-25,28,1 wk ahead cum death,point,NA,2022-04-30,12443.7902
2022-04-25,29,1 wk ahead cum death,point,NA,2022-04-30,20234.655
2022-04-25,30,1 wk ahead cum death,point,NA,2022-04-30,3264.4446
2022-04-25,31,1 wk ahead cum death,point,NA,2022-04-30,4207.0148
2022-04-25,32,1 wk ahead cum death,point,NA,2022-04-30,10719.0208
2022-04-25,33,1 wk ahead cum death,point,NA,2022-04-30,2482.2526
2022-04-25,34,1 wk ahead cum death,point,NA,2022-04-30,33422.3026
2022-04-25,35,1 wk ahead cum death,point,NA,2022-04-30,7469.9014
