forecast_date,location,target,type,quantile,target_end_date,value
2022-02-07,01,1 wk ahead cum death,point,NA,2022-02-12,17561.9366
2022-02-07,02,1 wk ahead cum death,point,NA,2022-02-12,1106.8688
2022-02-07,04,1 wk ahead cum death,point,NA,2022-02-12,27033.9696
2022-02-07,05,1 wk ahead cum death,point,NA,2022-02-12,9998.9338
2022-02-07,06,1 wk ahead cum death,point,NA,2022-02-12,82184.87299999999
2022-02-07,08,1 wk ahead cum death,point,NA,2022-02-12,11293.9402
2022-02-07,09,1 wk ahead cum death,point,NA,2022-02-12,10287.2096
2022-02-07,10,1 wk ahead cum death,point,NA,2022-02-12,2641.1716
2022-02-07,11,1 wk ahead cum death,point,NA,2022-02-12,1309.0854
2022-02-07,12,1 wk ahead cum death,point,NA,2022-02-12,68775.3578
2022-02-07,13,1 wk ahead cum death,point,NA,2022-02-12,34094.0306
2022-02-07,15,1 wk ahead cum death,point,NA,2022-02-12,1256.2678
2022-02-07,16,1 wk ahead cum death,point,NA,2022-02-12,4517.9238
2022-02-07,17,1 wk ahead cum death,point,NA,2022-02-12,34161.6444
2022-02-07,18,1 wk ahead cum death,point,NA,2022-02-12,22146.2994
2022-02-07,19,1 wk ahead cum death,point,NA,2022-02-12,8819.2638
2022-02-07,20,1 wk ahead cum death,point,NA,2022-02-12,7939.7959999999985
2022-02-07,21,1 wk ahead cum death,point,NA,2022-02-12,13199.246
2022-02-07,22,1 wk ahead cum death,point,NA,2022-02-12,16211.3184
2022-02-07,23,1 wk ahead cum death,point,NA,2022-02-12,1835.2918
2022-02-07,24,1 wk ahead cum death,point,NA,2022-02-12,13915.0144
2022-02-07,25,1 wk ahead cum death,point,NA,2022-02-12,22857.847
2022-02-07,26,1 wk ahead cum death,point,NA,2022-02-12,33570.9418
2022-02-07,27,1 wk ahead cum death,point,NA,2022-02-12,11872.2222
2022-02-07,28,1 wk ahead cum death,point,NA,2022-02-12,11467.266
2022-02-07,29,1 wk ahead cum death,point,NA,2022-02-12,18215.5228
2022-02-07,30,1 wk ahead cum death,point,NA,2022-02-12,3056.6202
2022-02-07,31,1 wk ahead cum death,point,NA,2022-02-12,3793.7008
2022-02-07,32,1 wk ahead cum death,point,NA,2022-02-12,9339.5614
2022-02-07,33,1 wk ahead cum death,point,NA,2022-02-12,2286.2288
2022-02-07,34,1 wk ahead cum death,point,NA,2022-02-12,32273.877
2022-02-07,35,1 wk ahead cum death,point,NA,2022-02-12,6646.998000000001
2022-02-07,36,1 wk ahead cum death,point,NA,2022-02-12,66759.9754
2022-02-07,37,1 wk ahead cum death,point,NA,2022-02-12,21755.2016
2022-02-07,38,1 wk ahead cum death,point,NA,2022-02-12,2192.617
2022-02-07,39,1 wk ahead cum death,point,NA,2022-02-12,34512.7022
2022-02-07,40,1 wk ahead cum death,point,NA,2022-02-12,15302.1454
2022-02-07,41,1 wk ahead cum death,point,NA,2022-02-12,6305.9569999999985
2022-02-07,42,1 wk ahead cum death,point,NA,2022-02-12,42068.3874
2022-02-07,44,1 wk ahead cum death,point,NA,2022-02-12,3406.217
2022-02-07,45,1 wk ahead cum death,point,NA,2022-02-12,16158.5712
2022-02-07,46,1 wk ahead cum death,point,NA,2022-02-12,2727.222
2022-02-07,47,1 wk ahead cum death,point,NA,2022-02-12,23379.7642
2022-02-07,48,1 wk ahead cum death,point,NA,2022-02-12,81660.6498
2022-02-07,49,1 wk ahead cum death,point,NA,2022-02-12,4234.7214
2022-02-07,50,1 wk ahead cum death,point,NA,2022-02-12,563.828
2022-02-07,51,1 wk ahead cum death,point,NA,2022-02-12,17057.0154
2022-02-07,53,1 wk ahead cum death,point,NA,2022-02-12,11131.1898
2022-02-07,54,1 wk ahead cum death,point,NA,2022-02-12,5945.235
2022-02-07,55,1 wk ahead cum death,point,NA,2022-02-12,12816.4244
2022-02-07,56,1 wk ahead cum death,point,NA,2022-02-12,1748.5644
2022-02-07,US,1 wk ahead cum death,point,NA,2022-02-12,919874.5272
2022-02-07,01,1 wk ahead cum death,quantile,0.01,2022-02-12,17405.0
2022-02-07,02,1 wk ahead cum death,quantile,0.01,2022-02-12,1093.0
2022-02-07,04,1 wk ahead cum death,quantile,0.01,2022-02-12,26729.0
2022-02-07,05,1 wk ahead cum death,quantile,0.01,2022-02-12,9898.0
2022-02-07,06,1 wk ahead cum death,quantile,0.01,2022-02-12,81484.0
2022-02-07,08,1 wk ahead cum death,quantile,0.01,2022-02-12,11229.0
2022-02-07,09,1 wk ahead cum death,quantile,0.01,2022-02-12,10178.0
2022-02-07,10,1 wk ahead cum death,quantile,0.01,2022-02-12,2593.0
2022-02-07,11,1 wk ahead cum death,quantile,0.01,2022-02-12,1296.0
2022-02-07,12,1 wk ahead cum death,quantile,0.01,2022-02-12,66524.0
2022-02-07,13,1 wk ahead cum death,quantile,0.01,2022-02-12,33646.0
2022-02-07,15,1 wk ahead cum death,quantile,0.01,2022-02-12,1233.0
2022-02-07,16,1 wk ahead cum death,quantile,0.01,2022-02-12,4487.0
2022-02-07,17,1 wk ahead cum death,quantile,0.01,2022-02-12,33862.0
2022-02-07,18,1 wk ahead cum death,quantile,0.01,2022-02-12,21866.0
2022-02-07,19,1 wk ahead cum death,quantile,0.01,2022-02-12,8665.0
2022-02-07,20,1 wk ahead cum death,quantile,0.01,2022-02-12,7738.0
2022-02-07,21,1 wk ahead cum death,quantile,0.01,2022-02-12,13110.0
2022-02-07,22,1 wk ahead cum death,quantile,0.01,2022-02-12,15975.0
2022-02-07,23,1 wk ahead cum death,quantile,0.01,2022-02-12,1811.0
2022-02-07,24,1 wk ahead cum death,quantile,0.01,2022-02-12,13801.0
2022-02-07,25,1 wk ahead cum death,quantile,0.01,2022-02-12,22561.0
2022-02-07,26,1 wk ahead cum death,quantile,0.01,2022-02-12,32939.0
2022-02-07,27,1 wk ahead cum death,quantile,0.01,2022-02-12,11790.0
2022-02-07,28,1 wk ahead cum death,quantile,0.01,2022-02-12,11306.0
2022-02-07,29,1 wk ahead cum death,quantile,0.01,2022-02-12,17948.0
2022-02-07,30,1 wk ahead cum death,quantile,0.01,2022-02-12,3035.0
2022-02-07,31,1 wk ahead cum death,quantile,0.01,2022-02-12,3758.0
2022-02-07,32,1 wk ahead cum death,quantile,0.01,2022-02-12,9190.0
2022-02-07,33,1 wk ahead cum death,quantile,0.01,2022-02-12,2254.0
2022-02-07,34,1 wk ahead cum death,quantile,0.01,2022-02-12,32095.0
2022-02-07,35,1 wk ahead cum death,quantile,0.01,2022-02-12,6569.0
2022-02-07,36,1 wk ahead cum death,quantile,0.01,2022-02-12,66197.0
2022-02-07,37,1 wk ahead cum death,quantile,0.01,2022-02-12,21259.0
2022-02-07,38,1 wk ahead cum death,quantile,0.01,2022-02-12,2180.0
2022-02-07,39,1 wk ahead cum death,quantile,0.01,2022-02-12,34321.0
2022-02-07,40,1 wk ahead cum death,quantile,0.01,2022-02-12,13564.0
2022-02-07,41,1 wk ahead cum death,quantile,0.01,2022-02-12,6242.0
2022-02-07,42,1 wk ahead cum death,quantile,0.01,2022-02-12,41725.0
2022-02-07,44,1 wk ahead cum death,quantile,0.01,2022-02-12,3371.0
2022-02-07,45,1 wk ahead cum death,quantile,0.01,2022-02-12,15910.0
2022-02-07,46,1 wk ahead cum death,quantile,0.01,2022-02-12,2692.0
2022-02-07,47,1 wk ahead cum death,quantile,0.01,2022-02-12,23066.0
2022-02-07,48,1 wk ahead cum death,quantile,0.01,2022-02-12,81063.0
2022-02-07,49,1 wk ahead cum death,quantile,0.01,2022-02-12,4193.0
2022-02-07,50,1 wk ahead cum death,quantile,0.01,2022-02-12,554.0
2022-02-07,51,1 wk ahead cum death,quantile,0.01,2022-02-12,16827.0
2022-02-07,53,1 wk ahead cum death,quantile,0.01,2022-02-12,11025.0
2022-02-07,54,1 wk ahead cum death,quantile,0.01,2022-02-12,5876.0
2022-02-07,55,1 wk ahead cum death,quantile,0.01,2022-02-12,12676.0
2022-02-07,56,1 wk ahead cum death,quantile,0.01,2022-02-12,1650.0
2022-02-07,US,1 wk ahead cum death,quantile,0.01,2022-02-12,911292.0
2022-02-07,01,1 wk ahead cum death,quantile,0.025,2022-02-12,17413.0
2022-02-07,02,1 wk ahead cum death,quantile,0.025,2022-02-12,1094.0
2022-02-07,04,1 wk ahead cum death,quantile,0.025,2022-02-12,26751.0
2022-02-07,05,1 wk ahead cum death,quantile,0.025,2022-02-12,9906.0
2022-02-07,06,1 wk ahead cum death,quantile,0.025,2022-02-12,81542.0
2022-02-07,08,1 wk ahead cum death,quantile,0.025,2022-02-12,11236.0
2022-02-07,09,1 wk ahead cum death,quantile,0.025,2022-02-12,10183.0
2022-02-07,10,1 wk ahead cum death,quantile,0.025,2022-02-12,2597.0
2022-02-07,11,1 wk ahead cum death,quantile,0.025,2022-02-12,1297.0
2022-02-07,12,1 wk ahead cum death,quantile,0.025,2022-02-12,66601.0
2022-02-07,13,1 wk ahead cum death,quantile,0.025,2022-02-12,33693.0
2022-02-07,15,1 wk ahead cum death,quantile,0.025,2022-02-12,1234.0
2022-02-07,16,1 wk ahead cum death,quantile,0.025,2022-02-12,4490.0
2022-02-07,17,1 wk ahead cum death,quantile,0.025,2022-02-12,33887.0
2022-02-07,18,1 wk ahead cum death,quantile,0.025,2022-02-12,21888.0
2022-02-07,19,1 wk ahead cum death,quantile,0.025,2022-02-12,8669.0
2022-02-07,20,1 wk ahead cum death,quantile,0.025,2022-02-12,7746.0
2022-02-07,21,1 wk ahead cum death,quantile,0.025,2022-02-12,13118.0
2022-02-07,22,1 wk ahead cum death,quantile,0.025,2022-02-12,15992.0
2022-02-07,23,1 wk ahead cum death,quantile,0.025,2022-02-12,1813.0
2022-02-07,24,1 wk ahead cum death,quantile,0.025,2022-02-12,13812.0
2022-02-07,25,1 wk ahead cum death,quantile,0.025,2022-02-12,22585.0
2022-02-07,26,1 wk ahead cum death,quantile,0.025,2022-02-12,32968.0
2022-02-07,27,1 wk ahead cum death,quantile,0.025,2022-02-12,11797.0
2022-02-07,28,1 wk ahead cum death,quantile,0.025,2022-02-12,11321.0
2022-02-07,29,1 wk ahead cum death,quantile,0.025,2022-02-12,17967.0
2022-02-07,30,1 wk ahead cum death,quantile,0.025,2022-02-12,3037.0
2022-02-07,31,1 wk ahead cum death,quantile,0.025,2022-02-12,3759.0
2022-02-07,32,1 wk ahead cum death,quantile,0.025,2022-02-12,9202.0
2022-02-07,33,1 wk ahead cum death,quantile,0.025,2022-02-12,2257.0
2022-02-07,34,1 wk ahead cum death,quantile,0.025,2022-02-12,32111.0
2022-02-07,35,1 wk ahead cum death,quantile,0.025,2022-02-12,6575.0
2022-02-07,36,1 wk ahead cum death,quantile,0.025,2022-02-12,66259.0
2022-02-07,37,1 wk ahead cum death,quantile,0.025,2022-02-12,21297.0
2022-02-07,38,1 wk ahead cum death,quantile,0.025,2022-02-12,2181.0
2022-02-07,39,1 wk ahead cum death,quantile,0.025,2022-02-12,34340.0
2022-02-07,40,1 wk ahead cum death,quantile,0.025,2022-02-12,13586.0
2022-02-07,41,1 wk ahead cum death,quantile,0.025,2022-02-12,6248.0
2022-02-07,42,1 wk ahead cum death,quantile,0.025,2022-02-12,41755.0
2022-02-07,44,1 wk ahead cum death,quantile,0.025,2022-02-12,3375.0
2022-02-07,45,1 wk ahead cum death,quantile,0.025,2022-02-12,15931.0
2022-02-07,46,1 wk ahead cum death,quantile,0.025,2022-02-12,2694.0
2022-02-07,47,1 wk ahead cum death,quantile,0.025,2022-02-12,23082.0
2022-02-07,48,1 wk ahead cum death,quantile,0.025,2022-02-12,81121.0
2022-02-07,49,1 wk ahead cum death,quantile,0.025,2022-02-12,4196.0
2022-02-07,50,1 wk ahead cum death,quantile,0.025,2022-02-12,555.0
2022-02-07,51,1 wk ahead cum death,quantile,0.025,2022-02-12,16845.0
2022-02-07,53,1 wk ahead cum death,quantile,0.025,2022-02-12,11035.0
2022-02-07,54,1 wk ahead cum death,quantile,0.025,2022-02-12,5882.0
2022-02-07,55,1 wk ahead cum death,quantile,0.025,2022-02-12,12688.0
2022-02-07,56,1 wk ahead cum death,quantile,0.025,2022-02-12,1650.0
2022-02-07,US,1 wk ahead cum death,quantile,0.025,2022-02-12,912075.0
2022-02-07,01,1 wk ahead cum death,quantile,0.05,2022-02-12,17423.0
2022-02-07,02,1 wk ahead cum death,quantile,0.05,2022-02-12,1094.0
2022-02-07,04,1 wk ahead cum death,quantile,0.05,2022-02-12,26775.0
2022-02-07,05,1 wk ahead cum death,quantile,0.05,2022-02-12,9917.0
2022-02-07,06,1 wk ahead cum death,quantile,0.05,2022-02-12,81597.0
2022-02-07,08,1 wk ahead cum death,quantile,0.05,2022-02-12,11241.0
2022-02-07,09,1 wk ahead cum death,quantile,0.05,2022-02-12,10188.0
2022-02-07,10,1 wk ahead cum death,quantile,0.05,2022-02-12,2601.0
2022-02-07,11,1 wk ahead cum death,quantile,0.05,2022-02-12,1298.0
2022-02-07,12,1 wk ahead cum death,quantile,0.05,2022-02-12,66690.0
2022-02-07,13,1 wk ahead cum death,quantile,0.05,2022-02-12,33735.0
2022-02-07,15,1 wk ahead cum death,quantile,0.05,2022-02-12,1236.0
2022-02-07,16,1 wk ahead cum death,quantile,0.05,2022-02-12,4493.0
2022-02-07,17,1 wk ahead cum death,quantile,0.05,2022-02-12,33914.0
2022-02-07,18,1 wk ahead cum death,quantile,0.05,2022-02-12,21911.0
2022-02-07,19,1 wk ahead cum death,quantile,0.05,2022-02-12,8674.0
2022-02-07,20,1 wk ahead cum death,quantile,0.05,2022-02-12,7755.0
2022-02-07,21,1 wk ahead cum death,quantile,0.05,2022-02-12,13126.0
2022-02-07,22,1 wk ahead cum death,quantile,0.05,2022-02-12,16007.0
2022-02-07,23,1 wk ahead cum death,quantile,0.05,2022-02-12,1815.0
2022-02-07,24,1 wk ahead cum death,quantile,0.05,2022-02-12,13821.0
2022-02-07,25,1 wk ahead cum death,quantile,0.05,2022-02-12,22611.0
2022-02-07,26,1 wk ahead cum death,quantile,0.05,2022-02-12,33000.0
2022-02-07,27,1 wk ahead cum death,quantile,0.05,2022-02-12,11804.0
2022-02-07,28,1 wk ahead cum death,quantile,0.05,2022-02-12,11334.0
2022-02-07,29,1 wk ahead cum death,quantile,0.05,2022-02-12,17986.0
2022-02-07,30,1 wk ahead cum death,quantile,0.05,2022-02-12,3039.0
2022-02-07,31,1 wk ahead cum death,quantile,0.05,2022-02-12,3761.0
2022-02-07,32,1 wk ahead cum death,quantile,0.05,2022-02-12,9212.0
2022-02-07,33,1 wk ahead cum death,quantile,0.05,2022-02-12,2259.0
2022-02-07,34,1 wk ahead cum death,quantile,0.05,2022-02-12,32126.0
2022-02-07,35,1 wk ahead cum death,quantile,0.05,2022-02-12,6581.0
2022-02-07,36,1 wk ahead cum death,quantile,0.05,2022-02-12,66310.0
2022-02-07,37,1 wk ahead cum death,quantile,0.05,2022-02-12,21334.0
2022-02-07,38,1 wk ahead cum death,quantile,0.05,2022-02-12,2182.0
2022-02-07,39,1 wk ahead cum death,quantile,0.05,2022-02-12,34361.0
2022-02-07,40,1 wk ahead cum death,quantile,0.05,2022-02-12,13607.0
2022-02-07,41,1 wk ahead cum death,quantile,0.05,2022-02-12,6253.0
2022-02-07,42,1 wk ahead cum death,quantile,0.05,2022-02-12,41787.0
2022-02-07,44,1 wk ahead cum death,quantile,0.05,2022-02-12,3377.0
2022-02-07,45,1 wk ahead cum death,quantile,0.05,2022-02-12,15952.0
2022-02-07,46,1 wk ahead cum death,quantile,0.05,2022-02-12,2696.0
2022-02-07,47,1 wk ahead cum death,quantile,0.05,2022-02-12,23099.0
2022-02-07,48,1 wk ahead cum death,quantile,0.05,2022-02-12,81177.0
2022-02-07,49,1 wk ahead cum death,quantile,0.05,2022-02-12,4201.0
2022-02-07,50,1 wk ahead cum death,quantile,0.05,2022-02-12,555.0
2022-02-07,51,1 wk ahead cum death,quantile,0.05,2022-02-12,16868.0
2022-02-07,53,1 wk ahead cum death,quantile,0.05,2022-02-12,11044.0
2022-02-07,54,1 wk ahead cum death,quantile,0.05,2022-02-12,5889.0
2022-02-07,55,1 wk ahead cum death,quantile,0.05,2022-02-12,12699.0
2022-02-07,56,1 wk ahead cum death,quantile,0.05,2022-02-12,1650.0
2022-02-07,US,1 wk ahead cum death,quantile,0.05,2022-02-12,912748.0
2022-02-07,01,1 wk ahead cum death,quantile,0.1,2022-02-12,17437.0
2022-02-07,02,1 wk ahead cum death,quantile,0.1,2022-02-12,1095.0
2022-02-07,04,1 wk ahead cum death,quantile,0.1,2022-02-12,26807.0
2022-02-07,05,1 wk ahead cum death,quantile,0.1,2022-02-12,9930.0
2022-02-07,06,1 wk ahead cum death,quantile,0.1,2022-02-12,81693.0
2022-02-07,08,1 wk ahead cum death,quantile,0.1,2022-02-12,11249.0
2022-02-07,09,1 wk ahead cum death,quantile,0.1,2022-02-12,10196.0
2022-02-07,10,1 wk ahead cum death,quantile,0.1,2022-02-12,2607.0
2022-02-07,11,1 wk ahead cum death,quantile,0.1,2022-02-12,1300.0
2022-02-07,12,1 wk ahead cum death,quantile,0.1,2022-02-12,66831.0
2022-02-07,13,1 wk ahead cum death,quantile,0.1,2022-02-12,33784.0
2022-02-07,15,1 wk ahead cum death,quantile,0.1,2022-02-12,1239.0
2022-02-07,16,1 wk ahead cum death,quantile,0.1,2022-02-12,4496.0
2022-02-07,17,1 wk ahead cum death,quantile,0.1,2022-02-12,33947.0
2022-02-07,18,1 wk ahead cum death,quantile,0.1,2022-02-12,21945.0
2022-02-07,19,1 wk ahead cum death,quantile,0.1,2022-02-12,8683.0
2022-02-07,20,1 wk ahead cum death,quantile,0.1,2022-02-12,7768.0
2022-02-07,21,1 wk ahead cum death,quantile,0.1,2022-02-12,13137.0
2022-02-07,22,1 wk ahead cum death,quantile,0.1,2022-02-12,16032.0
2022-02-07,23,1 wk ahead cum death,quantile,0.1,2022-02-12,1817.0
2022-02-07,24,1 wk ahead cum death,quantile,0.1,2022-02-12,13835.0
2022-02-07,25,1 wk ahead cum death,quantile,0.1,2022-02-12,22649.0
2022-02-07,26,1 wk ahead cum death,quantile,0.1,2022-02-12,33051.0
2022-02-07,27,1 wk ahead cum death,quantile,0.1,2022-02-12,11815.0
2022-02-07,28,1 wk ahead cum death,quantile,0.1,2022-02-12,11348.0
2022-02-07,29,1 wk ahead cum death,quantile,0.1,2022-02-12,18013.0
2022-02-07,30,1 wk ahead cum death,quantile,0.1,2022-02-12,3041.0
2022-02-07,31,1 wk ahead cum death,quantile,0.1,2022-02-12,3764.0
2022-02-07,32,1 wk ahead cum death,quantile,0.1,2022-02-12,9229.0
2022-02-07,33,1 wk ahead cum death,quantile,0.1,2022-02-12,2263.0
2022-02-07,34,1 wk ahead cum death,quantile,0.1,2022-02-12,32150.0
2022-02-07,35,1 wk ahead cum death,quantile,0.1,2022-02-12,6591.0
2022-02-07,36,1 wk ahead cum death,quantile,0.1,2022-02-12,66379.0
2022-02-07,37,1 wk ahead cum death,quantile,0.1,2022-02-12,21385.0
2022-02-07,38,1 wk ahead cum death,quantile,0.1,2022-02-12,2184.0
2022-02-07,39,1 wk ahead cum death,quantile,0.1,2022-02-12,34385.0
2022-02-07,40,1 wk ahead cum death,quantile,0.1,2022-02-12,13645.0
2022-02-07,41,1 wk ahead cum death,quantile,0.1,2022-02-12,6260.0
2022-02-07,42,1 wk ahead cum death,quantile,0.1,2022-02-12,41829.0
2022-02-07,44,1 wk ahead cum death,quantile,0.1,2022-02-12,3382.0
2022-02-07,45,1 wk ahead cum death,quantile,0.1,2022-02-12,15980.0
2022-02-07,46,1 wk ahead cum death,quantile,0.1,2022-02-12,2699.0
2022-02-07,47,1 wk ahead cum death,quantile,0.1,2022-02-12,23126.0
2022-02-07,48,1 wk ahead cum death,quantile,0.1,2022-02-12,81248.0
2022-02-07,49,1 wk ahead cum death,quantile,0.1,2022-02-12,4206.0
2022-02-07,50,1 wk ahead cum death,quantile,0.1,2022-02-12,557.0
2022-02-07,51,1 wk ahead cum death,quantile,0.1,2022-02-12,16896.0
2022-02-07,53,1 wk ahead cum death,quantile,0.1,2022-02-12,11058.0
2022-02-07,54,1 wk ahead cum death,quantile,0.1,2022-02-12,5897.0
2022-02-07,55,1 wk ahead cum death,quantile,0.1,2022-02-12,12716.0
2022-02-07,56,1 wk ahead cum death,quantile,0.1,2022-02-12,1651.0
2022-02-07,US,1 wk ahead cum death,quantile,0.1,2022-02-12,913800.0
2022-02-07,01,1 wk ahead cum death,quantile,0.15,2022-02-12,17448.0
2022-02-07,02,1 wk ahead cum death,quantile,0.15,2022-02-12,1096.0
2022-02-07,04,1 wk ahead cum death,quantile,0.15,2022-02-12,26832.0
2022-02-07,05,1 wk ahead cum death,quantile,0.15,2022-02-12,9940.0
2022-02-07,06,1 wk ahead cum death,quantile,0.15,2022-02-12,81765.0
2022-02-07,08,1 wk ahead cum death,quantile,0.15,2022-02-12,11255.0
2022-02-07,09,1 wk ahead cum death,quantile,0.15,2022-02-12,10203.0
2022-02-07,10,1 wk ahead cum death,quantile,0.15,2022-02-12,2611.0
2022-02-07,11,1 wk ahead cum death,quantile,0.15,2022-02-12,1301.0
2022-02-07,12,1 wk ahead cum death,quantile,0.15,2022-02-12,66962.0
2022-02-07,13,1 wk ahead cum death,quantile,0.15,2022-02-12,33825.0
2022-02-07,15,1 wk ahead cum death,quantile,0.15,2022-02-12,1241.0
