forecast_date,location,target,type,quantile,target_end_date,value
2021-07-19,01,1 wk ahead cum death,point,NA,2021-07-24,11495.9204
2021-07-19,02,1 wk ahead cum death,point,NA,2021-07-24,387.3508
2021-07-19,04,1 wk ahead cum death,point,NA,2021-07-24,18268.2092
2021-07-19,05,1 wk ahead cum death,point,NA,2021-07-24,6037.5798
2021-07-19,06,1 wk ahead cum death,point,NA,2021-07-24,64285.8354
2021-07-19,08,1 wk ahead cum death,point,NA,2021-07-24,6913.684
2021-07-19,09,1 wk ahead cum death,point,NA,2021-07-24,8284.8256
2021-07-19,10,1 wk ahead cum death,point,NA,2021-07-24,1699.3062
2021-07-19,11,1 wk ahead cum death,point,NA,2021-07-24,1147.649
2021-07-19,12,1 wk ahead cum death,point,NA,2021-07-24,38429.2576
2021-07-19,13,1 wk ahead cum death,point,NA,2021-07-24,21614.3716
2021-07-19,15,1 wk ahead cum death,point,NA,2021-07-24,530.2054
2021-07-19,16,1 wk ahead cum death,point,NA,2021-07-24,2189.3736
2021-07-19,17,1 wk ahead cum death,point,NA,2021-07-24,25815.1282
2021-07-19,18,1 wk ahead cum death,point,NA,2021-07-24,13963.733
2021-07-19,19,1 wk ahead cum death,point,NA,2021-07-24,6164.7468
2021-07-19,20,1 wk ahead cum death,point,NA,2021-07-24,5231.2778
2021-07-19,21,1 wk ahead cum death,point,NA,2021-07-24,7308.489
2021-07-19,22,1 wk ahead cum death,point,NA,2021-07-24,10887.6368
2021-07-19,23,1 wk ahead cum death,point,NA,2021-07-24,891.0102
2021-07-19,24,1 wk ahead cum death,point,NA,2021-07-24,9792.2502
2021-07-19,25,1 wk ahead cum death,point,NA,2021-07-24,18027.3778
2021-07-19,26,1 wk ahead cum death,point,NA,2021-07-24,21157.0396
2021-07-19,27,1 wk ahead cum death,point,NA,2021-07-24,7740.0934
2021-07-19,28,1 wk ahead cum death,point,NA,2021-07-24,7513.0554
2021-07-19,29,1 wk ahead cum death,point,NA,2021-07-24,9994.3558
2021-07-19,30,1 wk ahead cum death,point,NA,2021-07-24,1710.4002
2021-07-19,31,1 wk ahead cum death,point,NA,2021-07-24,2281.2752
2021-07-19,32,1 wk ahead cum death,point,NA,2021-07-24,5812.3446
2021-07-19,33,1 wk ahead cum death,point,NA,2021-07-24,1387.5224
2021-07-19,34,1 wk ahead cum death,point,NA,2021-07-24,26558.423
2021-07-19,35,1 wk ahead cum death,point,NA,2021-07-24,4396.551
2021-07-19,36,1 wk ahead cum death,point,NA,2021-07-24,53794.8864
2021-07-19,37,1 wk ahead cum death,point,NA,2021-07-24,13578.3924
2021-07-19,38,1 wk ahead cum death,point,NA,2021-07-24,1571.2188
2021-07-19,39,1 wk ahead cum death,point,NA,2021-07-24,20445.3962
2021-07-19,40,1 wk ahead cum death,point,NA,2021-07-24,7460.04419999999
2021-07-19,41,1 wk ahead cum death,point,NA,2021-07-24,2840.9728
2021-07-19,42,1 wk ahead cum death,point,NA,2021-07-24,27825.2114
2021-07-19,44,1 wk ahead cum death,point,NA,2021-07-24,2738.7148
2021-07-19,45,1 wk ahead cum death,point,NA,2021-07-24,9878.843
2021-07-19,46,1 wk ahead cum death,point,NA,2021-07-24,2045.4676
2021-07-19,47,1 wk ahead cum death,point,NA,2021-07-24,12676.829
2021-07-19,48,1 wk ahead cum death,point,NA,2021-07-24,53005.7582
2021-07-19,49,1 wk ahead cum death,point,NA,2021-07-24,2433.0538
2021-07-19,50,1 wk ahead cum death,point,NA,2021-07-24,258.7486
2021-07-19,51,1 wk ahead cum death,point,NA,2021-07-24,11503.8912
2021-07-19,53,1 wk ahead cum death,point,NA,2021-07-24,6114.8388
