forecast_date,location,target,type,quantile,target_end_date,value
2022-04-11,01,1 wk ahead cum death,point,NA,2022-04-16,19439.7832
2022-04-11,02,1 wk ahead cum death,point,NA,2022-04-16,1230.4638
2022-04-11,04,1 wk ahead cum death,point,NA,2022-04-16,29698.0326
2022-04-11,05,1 wk ahead cum death,point,NA,2022-04-16,11364.1584
2022-04-11,06,1 wk ahead cum death,point,NA,2022-04-16,89602.7766
2022-04-11,08,1 wk ahead cum death,point,NA,2022-04-16,12005.1582
2022-04-11,09,1 wk ahead cum death,point,NA,2022-04-16,10833.301
2022-04-11,10,1 wk ahead cum death,point,NA,2022-04-16,2891.359000000001
2022-04-11,11,1 wk ahead cum death,point,NA,2022-04-16,1333.5602
2022-04-11,12,1 wk ahead cum death,point,NA,2022-04-16,73871.1174
2022-04-11,13,1 wk ahead cum death,point,NA,2022-04-16,37573.9742
2022-04-11,15,1 wk ahead cum death,point,NA,2022-04-16,1387.3658
2022-04-11,16,1 wk ahead cum death,point,NA,2022-04-16,4910.9082
2022-04-11,17,1 wk ahead cum death,point,NA,2022-04-16,35940.1294
2022-04-11,18,1 wk ahead cum death,point,NA,2022-04-16,23527.1168
2022-04-11,19,1 wk ahead cum death,point,NA,2022-04-16,9459.373
2022-04-11,20,1 wk ahead cum death,point,NA,2022-04-16,8517.5218
2022-04-11,21,1 wk ahead cum death,point,NA,2022-04-16,15247.9864
2022-04-11,22,1 wk ahead cum death,point,NA,2022-04-16,17198.7868
2022-04-11,23,1 wk ahead cum death,point,NA,2022-04-16,2232.4652
2022-04-11,24,1 wk ahead cum death,point,NA,2022-04-16,14389.9624
2022-04-11,25,1 wk ahead cum death,point,NA,2022-04-16,20165.1114
2022-04-11,26,1 wk ahead cum death,point,NA,2022-04-16,35896.8978
2022-04-11,27,1 wk ahead cum death,point,NA,2022-04-16,12721.0644
2022-04-11,28,1 wk ahead cum death,point,NA,2022-04-16,12422.1632
2022-04-11,29,1 wk ahead cum death,point,NA,2022-04-16,20235.2984
2022-04-11,30,1 wk ahead cum death,point,NA,2022-04-16,3262.4968
2022-04-11,31,1 wk ahead cum death,point,NA,2022-04-16,4189.7346
2022-04-11,32,1 wk ahead cum death,point,NA,2022-04-16,10145.4222
2022-04-11,33,1 wk ahead cum death,point,NA,2022-04-16,2462.8266
2022-04-11,34,1 wk ahead cum death,point,NA,2022-04-16,33327.609
2022-04-11,35,1 wk ahead cum death,point,NA,2022-04-16,7386.1972
2022-04-11,36,1 wk ahead cum death,point,NA,2022-04-16,68102.24
2022-04-11,37,1 wk ahead cum death,point,NA,2022-04-16,23287.6434
2022-04-11,38,1 wk ahead cum death,point,NA,2022-04-16,2262.024
2022-04-11,39,1 wk ahead cum death,point,NA,2022-04-16,38194.6952
2022-04-11,40,1 wk ahead cum death,point,NA,2022-04-16,15651.9472
2022-04-11,41,1 wk ahead cum death,point,NA,2022-04-16,7348.0734
2022-04-11,42,1 wk ahead cum death,point,NA,2022-04-16,44528.4198
2022-04-11,44,1 wk ahead cum death,point,NA,2022-04-16,3527.734000000001
2022-04-11,45,1 wk ahead cum death,point,NA,2022-04-16,17673.3786
2022-04-11,46,1 wk ahead cum death,point,NA,2022-04-16,2899.6486
2022-04-11,47,1 wk ahead cum death,point,NA,2022-04-16,26134.3592
2022-04-11,48,1 wk ahead cum death,point,NA,2022-04-16,87980.714
2022-04-11,49,1 wk ahead cum death,point,NA,2022-04-16,4750.4038
2022-04-11,50,1 wk ahead cum death,point,NA,2022-04-16,621.5178
2022-04-11,51,1 wk ahead cum death,point,NA,2022-04-16,19983.6556
2022-04-11,53,1 wk ahead cum death,point,NA,2022-04-16,12620.5404
2022-04-11,54,1 wk ahead cum death,point,NA,2022-04-16,6789.6552
2022-04-11,55,1 wk ahead cum death,point,NA,2022-04-16,14458.6528
2022-04-11,56,1 wk ahead cum death,point,NA,2022-04-16,1797.7406
2022-04-11,US,1 wk ahead cum death,point,NA,2022-04-16,988177.5724
2022-04-11,01,1 wk ahead cum death,quantile,0.01,2022-04-16,19383.0
2022-04-11,02,1 wk ahead cum death,quantile,0.01,2022-04-16,1228.0
2022-04-11,04,1 wk ahead cum death,quantile,0.01,2022-04-16,29682.0
2022-04-11,05,1 wk ahead cum death,quantile,0.01,2022-04-16,11323.0
2022-04-11,06,1 wk ahead cum death,quantile,0.01,2022-04-16,89432.0
2022-04-11,08,1 wk ahead cum death,quantile,0.01,2022-04-16,11988.0
2022-04-11,09,1 wk ahead cum death,quantile,0.01,2022-04-16,10802.0
2022-04-11,10,1 wk ahead cum death,quantile,0.01,2022-04-16,2884.0
2022-04-11,11,1 wk ahead cum death,quantile,0.01,2022-04-16,1333.0
2022-04-11,12,1 wk ahead cum death,quantile,0.01,2022-04-16,73571.0
2022-04-11,13,1 wk ahead cum death,quantile,0.01,2022-04-16,37405.0
2022-04-11,15,1 wk ahead cum death,quantile,0.01,2022-04-16,1382.0
2022-04-11,16,1 wk ahead cum death,quantile,0.01,2022-04-16,4897.0
2022-04-11,17,1 wk ahead cum death,quantile,0.01,2022-04-16,35909.0
2022-04-11,18,1 wk ahead cum death,quantile,0.01,2022-04-16,23497.0
2022-04-11,19,1 wk ahead cum death,quantile,0.01,2022-04-16,9454.0
2022-04-11,20,1 wk ahead cum death,quantile,0.01,2022-04-16,8501.0
2022-04-11,21,1 wk ahead cum death,quantile,0.01,2022-04-16,15183.0
2022-04-11,22,1 wk ahead cum death,quantile,0.01,2022-04-16,17179.0
2022-04-11,23,1 wk ahead cum death,quantile,0.01,2022-04-16,2223.0
2022-04-11,24,1 wk ahead cum death,quantile,0.01,2022-04-16,14376.0
2022-04-11,25,1 wk ahead cum death,quantile,0.01,2022-04-16,20148.0
2022-04-11,26,1 wk ahead cum death,quantile,0.01,2022-04-16,35782.0
2022-04-11,27,1 wk ahead cum death,quantile,0.01,2022-04-16,12690.0
2022-04-11,28,1 wk ahead cum death,quantile,0.01,2022-04-16,12414.0
2022-04-11,29,1 wk ahead cum death,quantile,0.01,2022-04-16,20187.0
2022-04-11,30,1 wk ahead cum death,quantile,0.01,2022-04-16,3255.0
2022-04-11,31,1 wk ahead cum death,quantile,0.01,2022-04-16,4175.0
2022-04-11,32,1 wk ahead cum death,quantile,0.01,2022-04-16,10136.0
2022-04-11,33,1 wk ahead cum death,quantile,0.01,2022-04-16,2458.0
2022-04-11,34,1 wk ahead cum death,quantile,0.01,2022-04-16,33306.0
2022-04-11,35,1 wk ahead cum death,quantile,0.01,2022-04-16,7366.0
2022-04-11,36,1 wk ahead cum death,quantile,0.01,2022-04-16,68070.0
2022-04-11,37,1 wk ahead cum death,quantile,0.01,2022-04-16,23262.0
2022-04-11,38,1 wk ahead cum death,quantile,0.01,2022-04-16,2255.0
2022-04-11,39,1 wk ahead cum death,quantile,0.01,2022-04-16,38173.0
2022-04-11,40,1 wk ahead cum death,quantile,0.01,2022-04-16,15640.0
2022-04-11,41,1 wk ahead cum death,quantile,0.01,2022-04-16,7309.0
2022-04-11,42,1 wk ahead cum death,quantile,0.01,2022-04-16,44457.0
2022-04-11,44,1 wk ahead cum death,quantile,0.01,2022-04-16,3525.0
2022-04-11,45,1 wk ahead cum death,quantile,0.01,2022-04-16,17653.0
2022-04-11,46,1 wk ahead cum death,quantile,0.01,2022-04-16,2893.0
2022-04-11,47,1 wk ahead cum death,quantile,0.01,2022-04-16,26051.0
2022-04-11,48,1 wk ahead cum death,quantile,0.01,2022-04-16,87789.0
2022-04-11,49,1 wk ahead cum death,quantile,0.01,2022-04-16,4734.0
2022-04-11,50,1 wk ahead cum death,quantile,0.01,2022-04-16,620.0
2022-04-11,51,1 wk ahead cum death,quantile,0.01,2022-04-16,19896.0
2022-04-11,53,1 wk ahead cum death,quantile,0.01,2022-04-16,12576.0
2022-04-11,54,1 wk ahead cum death,quantile,0.01,2022-04-16,6762.0
2022-04-11,55,1 wk ahead cum death,quantile,0.01,2022-04-16,14378.0
2022-04-11,56,1 wk ahead cum death,quantile,0.01,2022-04-16,1796.0
2022-04-11,US,1 wk ahead cum death,quantile,0.01,2022-04-16,986899.0
2022-04-11,01,1 wk ahead cum death,quantile,0.025,2022-04-16,19386.0
2022-04-11,02,1 wk ahead cum death,quantile,0.025,2022-04-16,1228.0
2022-04-11,04,1 wk ahead cum death,quantile,0.025,2022-04-16,29682.0
2022-04-11,05,1 wk ahead cum death,quantile,0.025,2022-04-16,11327.0
2022-04-11,06,1 wk ahead cum death,quantile,0.025,2022-04-16,89447.0
2022-04-11,08,1 wk ahead cum death,quantile,0.025,2022-04-16,11989.0
2022-04-11,09,1 wk ahead cum death,quantile,0.025,2022-04-16,10802.0
2022-04-11,10,1 wk ahead cum death,quantile,0.025,2022-04-16,2885.0
2022-04-11,11,1 wk ahead cum death,quantile,0.025,2022-04-16,1333.0
2022-04-11,12,1 wk ahead cum death,quantile,0.025,2022-04-16,73579.0
2022-04-11,13,1 wk ahead cum death,quantile,0.025,2022-04-16,37415.0
2022-04-11,15,1 wk ahead cum death,quantile,0.025,2022-04-16,1382.0
2022-04-11,16,1 wk ahead cum death,quantile,0.025,2022-04-16,4898.0
2022-04-11,17,1 wk ahead cum death,quantile,0.025,2022-04-16,35912.0
2022-04-11,18,1 wk ahead cum death,quantile,0.025,2022-04-16,23500.0
2022-04-11,19,1 wk ahead cum death,quantile,0.025,2022-04-16,9454.0
2022-04-11,20,1 wk ahead cum death,quantile,0.025,2022-04-16,8501.0
2022-04-11,21,1 wk ahead cum death,quantile,0.025,2022-04-16,15188.0
2022-04-11,22,1 wk ahead cum death,quantile,0.025,2022-04-16,17181.0
2022-04-11,23,1 wk ahead cum death,quantile,0.025,2022-04-16,2224.0
2022-04-11,24,1 wk ahead cum death,quantile,0.025,2022-04-16,14377.0
2022-04-11,25,1 wk ahead cum death,quantile,0.025,2022-04-16,20150.0
2022-04-11,26,1 wk ahead cum death,quantile,0.025,2022-04-16,35785.0
2022-04-11,27,1 wk ahead cum death,quantile,0.025,2022-04-16,12694.0
2022-04-11,28,1 wk ahead cum death,quantile,0.025,2022-04-16,12414.0
2022-04-11,29,1 wk ahead cum death,quantile,0.025,2022-04-16,20190.0
2022-04-11,30,1 wk ahead cum death,quantile,0.025,2022-04-16,3256.0
2022-04-11,31,1 wk ahead cum death,quantile,0.025,2022-04-16,4176.0
2022-04-11,32,1 wk ahead cum death,quantile,0.025,2022-04-16,10137.0
2022-04-11,33,1 wk ahead cum death,quantile,0.025,2022-04-16,2458.0
2022-04-11,34,1 wk ahead cum death,quantile,0.025,2022-04-16,33308.0
2022-04-11,35,1 wk ahead cum death,quantile,0.025,2022-04-16,7368.0
2022-04-11,36,1 wk ahead cum death,quantile,0.025,2022-04-16,68073.0
2022-04-11,37,1 wk ahead cum death,quantile,0.025,2022-04-16,23264.0
2022-04-11,38,1 wk ahead cum death,quantile,0.025,2022-04-16,2255.0
2022-04-11,39,1 wk ahead cum death,quantile,0.025,2022-04-16,38175.0
2022-04-11,40,1 wk ahead cum death,quantile,0.025,2022-04-16,15640.0
2022-04-11,41,1 wk ahead cum death,quantile,0.025,2022-04-16,7312.0
2022-04-11,42,1 wk ahead cum death,quantile,0.025,2022-04-16,44464.0
2022-04-11,44,1 wk ahead cum death,quantile,0.025,2022-04-16,3525.0
2022-04-11,45,1 wk ahead cum death,quantile,0.025,2022-04-16,17655.0
2022-04-11,46,1 wk ahead cum death,quantile,0.025,2022-04-16,2893.0
2022-04-11,47,1 wk ahead cum death,quantile,0.025,2022-04-16,26058.0
2022-04-11,48,1 wk ahead cum death,quantile,0.025,2022-04-16,87809.0
2022-04-11,49,1 wk ahead cum death,quantile,0.025,2022-04-16,4735.0
2022-04-11,50,1 wk ahead cum death,quantile,0.025,2022-04-16,620.0
2022-04-11,51,1 wk ahead cum death,quantile,0.025,2022-04-16,19902.0
2022-04-11,53,1 wk ahead cum death,quantile,0.025,2022-04-16,12579.0
2022-04-11,54,1 wk ahead cum death,quantile,0.025,2022-04-16,6764.0
2022-04-11,55,1 wk ahead cum death,quantile,0.025,2022-04-16,14385.0
2022-04-11,56,1 wk ahead cum death,quantile,0.025,2022-04-16,1796.0
2022-04-11,US,1 wk ahead cum death,quantile,0.025,2022-04-16,987038.0
2022-04-11,01,1 wk ahead cum death,quantile,0.05,2022-04-16,19389.0
2022-04-11,02,1 wk ahead cum death,quantile,0.05,2022-04-16,1228.0
2022-04-11,04,1 wk ahead cum death,quantile,0.05,2022-04-16,29683.0
2022-04-11,05,1 wk ahead cum death,quantile,0.05,2022-04-16,11331.0
2022-04-11,06,1 wk ahead cum death,quantile,0.05,2022-04-16,89464.0
2022-04-11,08,1 wk ahead cum death,quantile,0.05,2022-04-16,11991.0
2022-04-11,09,1 wk ahead cum death,quantile,0.05,2022-04-16,10803.0
2022-04-11,10,1 wk ahead cum death,quantile,0.05,2022-04-16,2885.0
2022-04-11,11,1 wk ahead cum death,quantile,0.05,2022-04-16,1333.0
2022-04-11,12,1 wk ahead cum death,quantile,0.05,2022-04-16,73586.0
2022-04-11,13,1 wk ahead cum death,quantile,0.05,2022-04-16,37430.0
2022-04-11,15,1 wk ahead cum death,quantile,0.05,2022-04-16,1383.0
2022-04-11,16,1 wk ahead cum death,quantile,0.05,2022-04-16,4899.0
2022-04-11,17,1 wk ahead cum death,quantile,0.05,2022-04-16,35915.0
2022-04-11,18,1 wk ahead cum death,quantile,0.05,2022-04-16,23502.0
2022-04-11,19,1 wk ahead cum death,quantile,0.05,2022-04-16,9454.0
2022-04-11,20,1 wk ahead cum death,quantile,0.05,2022-04-16,8502.0
2022-04-11,21,1 wk ahead cum death,quantile,0.05,2022-04-16,15193.0
2022-04-11,22,1 wk ahead cum death,quantile,0.05,2022-04-16,17182.0
2022-04-11,23,1 wk ahead cum death,quantile,0.05,2022-04-16,2225.0
2022-04-11,24,1 wk ahead cum death,quantile,0.05,2022-04-16,14379.0
2022-04-11,25,1 wk ahead cum death,quantile,0.05,2022-04-16,20151.0
2022-04-11,26,1 wk ahead cum death,quantile,0.05,2022-04-16,35789.0
2022-04-11,27,1 wk ahead cum death,quantile,0.05,2022-04-16,12697.0
2022-04-11,28,1 wk ahead cum death,quantile,0.05,2022-04-16,12415.0
2022-04-11,29,1 wk ahead cum death,quantile,0.05,2022-04-16,20193.0
2022-04-11,30,1 wk ahead cum death,quantile,0.05,2022-04-16,3256.0
2022-04-11,31,1 wk ahead cum death,quantile,0.05,2022-04-16,4176.0
2022-04-11,32,1 wk ahead cum death,quantile,0.05,2022-04-16,10137.0
2022-04-11,33,1 wk ahead cum death,quantile,0.05,2022-04-16,2459.0
2022-04-11,34,1 wk ahead cum death,quantile,0.05,2022-04-16,33311.0
2022-04-11,35,1 wk ahead cum death,quantile,0.05,2022-04-16,7370.0
2022-04-11,36,1 wk ahead cum death,quantile,0.05,2022-04-16,68076.0
2022-04-11,37,1 wk ahead cum death,quantile,0.05,2022-04-16,23266.0
2022-04-11,38,1 wk ahead cum death,quantile,0.05,2022-04-16,2256.0
2022-04-11,39,1 wk ahead cum death,quantile,0.05,2022-04-16,38177.0
2022-04-11,40,1 wk ahead cum death,quantile,0.05,2022-04-16,15640.0
2022-04-11,41,1 wk ahead cum death,quantile,0.05,2022-04-16,7316.0
2022-04-11,42,1 wk ahead cum death,quantile,0.05,2022-04-16,44471.0
2022-04-11,44,1 wk ahead cum death,quantile,0.05,2022-04-16,3525.0
2022-04-11,45,1 wk ahead cum death,quantile,0.05,2022-04-16,17656.0
2022-04-11,46,1 wk ahead cum death,quantile,0.05,2022-04-16,2894.0
2022-04-11,47,1 wk ahead cum death,quantile,0.05,2022-04-16,26066.0
2022-04-11,48,1 wk ahead cum death,quantile,0.05,2022-04-16,87825.0
2022-04-11,49,1 wk ahead cum death,quantile,0.05,2022-04-16,4737.0
2022-04-11,50,1 wk ahead cum death,quantile,0.05,2022-04-16,620.0
2022-04-11,51,1 wk ahead cum death,quantile,0.05,2022-04-16,19910.0
2022-04-11,53,1 wk ahead cum death,quantile,0.05,2022-04-16,12582.0
2022-04-11,54,1 wk ahead cum death,quantile,0.05,2022-04-16,6767.0
2022-04-11,55,1 wk ahead cum death,quantile,0.05,2022-04-16,14392.0
2022-04-11,56,1 wk ahead cum death,quantile,0.05,2022-04-16,1796.0
2022-04-11,US,1 wk ahead cum death,quantile,0.05,2022-04-16,987171.0
2022-04-11,01,1 wk ahead cum death,quantile,0.1,2022-04-16,19394.0
2022-04-11,02,1 wk ahead cum death,quantile,0.1,2022-04-16,1228.0
2022-04-11,04,1 wk ahead cum death,quantile,0.1,2022-04-16,29684.0
2022-04-11,05,1 wk ahead cum death,quantile,0.1,2022-04-16,11335.0
2022-04-11,06,1 wk ahead cum death,quantile,0.1,2022-04-16,89484.0
2022-04-11,08,1 wk ahead cum death,quantile,0.1,2022-04-16,11993.0
2022-04-11,09,1 wk ahead cum death,quantile,0.1,2022-04-16,10804.0
2022-04-11,10,1 wk ahead cum death,quantile,0.1,2022-04-16,2886.0
2022-04-11,11,1 wk ahead cum death,quantile,0.1,2022-04-16,1333.0
2022-04-11,12,1 wk ahead cum death,quantile,0.1,2022-04-16,73599.0
2022-04-11,13,1 wk ahead cum death,quantile,0.1,2022-04-16,37448.0
2022-04-11,15,1 wk ahead cum death,quantile,0.1,2022-04-16,1383.0
2022-04-11,16,1 wk ahead cum death,quantile,0.1,2022-04-16,4901.0
2022-04-11,17,1 wk ahead cum death,quantile,0.1,2022-04-16,35918.0
2022-04-11,18,1 wk ahead cum death,quantile,0.1,2022-04-16,23506.0
2022-04-11,19,1 wk ahead cum death,quantile,0.1,2022-04-16,9454.0
2022-04-11,20,1 wk ahead cum death,quantile,0.1,2022-04-16,8502.0
2022-04-11,21,1 wk ahead cum death,quantile,0.1,2022-04-16,15200.0
2022-04-11,22,1 wk ahead cum death,quantile,0.1,2022-04-16,17184.0
2022-04-11,23,1 wk ahead cum death,quantile,0.1,2022-04-16,2226.0
2022-04-11,24,1 wk ahead cum death,quantile,0.1,2022-04-16,14380.0
2022-04-11,25,1 wk ahead cum death,quantile,0.1,2022-04-16,20154.0
2022-04-11,26,1 wk ahead cum death,quantile,0.1,2022-04-16,35794.0
2022-04-11,27,1 wk ahead cum death,quantile,0.1,2022-04-16,12700.0
2022-04-11,28,1 wk ahead cum death,quantile,0.1,2022-04-16,12416.0
2022-04-11,29,1 wk ahead cum death,quantile,0.1,2022-04-16,20198.0
2022-04-11,30,1 wk ahead cum death,quantile,0.1,2022-04-16,3257.0
2022-04-11,31,1 wk ahead cum death,quantile,0.1,2022-04-16,4177.0
2022-04-11,32,1 wk ahead cum death,quantile,0.1,2022-04-16,10138.0
2022-04-11,33,1 wk ahead cum death,quantile,0.1,2022-04-16,2459.0
2022-04-11,34,1 wk ahead cum death,quantile,0.1,2022-04-16,33313.0
2022-04-11,35,1 wk ahead cum death,quantile,0.1,2022-04-16,7372.0
2022-04-11,36,1 wk ahead cum death,quantile,0.1,2022-04-16,68080.0
2022-04-11,37,1 wk ahead cum death,quantile,0.1,2022-04-16,23269.0
2022-04-11,38,1 wk ahead cum death,quantile,0.1,2022-04-16,2257.0
2022-04-11,39,1 wk ahead cum death,quantile,0.1,2022-04-16,38179.0
2022-04-11,40,1 wk ahead cum death,quantile,0.1,2022-04-16,15640.0
2022-04-11,41,1 wk ahead cum death,quantile,0.1,2022-04-16,7320.0
2022-04-11,42,1 wk ahead cum death,quantile,0.1,2022-04-16,44478.0
2022-04-11,44,1 wk ahead cum death,quantile,0.1,2022-04-16,3525.0
2022-04-11,45,1 wk ahead cum death,quantile,0.1,2022-04-16,17658.0
2022-04-11,46,1 wk ahead cum death,quantile,0.1,2022-04-16,2894.0
2022-04-11,47,1 wk ahead cum death,quantile,0.1,2022-04-16,26075.0
2022-04-11,48,1 wk ahead cum death,quantile,0.1,2022-04-16,87849.0
2022-04-11,49,1 wk ahead cum death,quantile,0.1,2022-04-16,4738.0
2022-04-11,50,1 wk ahead cum death,quantile,0.1,2022-04-16,620.0
2022-04-11,51,1 wk ahead cum death,quantile,0.1,2022-04-16,19921.0
2022-04-11,53,1 wk ahead cum death,quantile,0.1,2022-04-16,12586.0
2022-04-11,54,1 wk ahead cum death,quantile,0.1,2022-04-16,6770.0
2022-04-11,55,1 wk ahead cum death,quantile,0.1,2022-04-16,14401.0
2022-04-11,56,1 wk ahead cum death,quantile,0.1,2022-04-16,1796.0
2022-04-11,US,1 wk ahead cum death,quantile,0.1,2022-04-16,987317.0
2022-04-11,01,1 wk ahead cum death,quantile,0.15,2022-04-16,19397.0
2022-04-11,02,1 wk ahead cum death,quantile,0.15,2022-04-16,1228.0
2022-04-11,04,1 wk ahead cum death,quantile,0.15,2022-04-16,29685.0
2022-04-11,05,1 wk ahead cum death,quantile,0.15,2022-04-16,11339.0
2022-04-11,06,1 wk ahead cum death,quantile,0.15,2022-04-16,89498.0
2022-04-11,08,1 wk ahead cum death,quantile,0.15,2022-04-16,11994.0
2022-04-11,09,1 wk ahead cum death,quantile,0.15,2022-04-16,10806.0
2022-04-11,10,1 wk ahead cum death,quantile,0.15,2022-04-16,2886.0
2022-04-11,11,1 wk ahead cum death,quantile,0.15,2022-04-16,1333.0
2022-04-11,12,1 wk ahead cum death,quantile,0.15,2022-04-16,73609.0
2022-04-11,13,1 wk ahead cum death,quantile,0.15,2022-04-16,37463.0
2022-04-11,15,1 wk ahead cum death,quantile,0.15,2022-04-16,1384.0
2022-04-11,16,1 wk ahead cum death,quantile,0.15,2022-04-16,4902.0
