forecast_date,location,target,type,quantile,target_end_date,value
2021-12-20,01,1 wk ahead cum death,point,NA,2021-12-25,16439.736
2021-12-20,02,1 wk ahead cum death,point,NA,2021-12-25,971.8104
2021-12-20,04,1 wk ahead cum death,point,NA,2021-12-25,23947.0738
2021-12-20,05,1 wk ahead cum death,point,NA,2021-12-25,9057.2216
2021-12-20,06,1 wk ahead cum death,point,NA,2021-12-25,76336.6616
2021-12-20,08,1 wk ahead cum death,point,NA,2021-12-25,10237.0212
2021-12-20,09,1 wk ahead cum death,point,NA,2021-12-25,9039.1198
2021-12-20,10,1 wk ahead cum death,point,NA,2021-12-25,2286.449
2021-12-20,11,1 wk ahead cum death,point,NA,2021-12-25,1210.5176
2021-12-20,12,1 wk ahead cum death,point,NA,2021-12-25,62514.8316
2021-12-20,13,1 wk ahead cum death,point,NA,2021-12-25,31197.0154
2021-12-20,15,1 wk ahead cum death,point,NA,2021-12-25,1083.7394
2021-12-20,16,1 wk ahead cum death,point,NA,2021-12-25,4106.8432
2021-12-20,17,1 wk ahead cum death,point,NA,2021-12-25,29827.589
2021-12-20,18,1 wk ahead cum death,point,NA,2021-12-25,18712.6946
2021-12-20,19,1 wk ahead cum death,point,NA,2021-12-25,7949.5296
2021-12-20,20,1 wk ahead cum death,point,NA,2021-12-25,7055.5934
2021-12-20,21,1 wk ahead cum death,point,NA,2021-12-25,12157.1276
2021-12-20,22,1 wk ahead cum death,point,NA,2021-12-25,15001.6952
2021-12-20,23,1 wk ahead cum death,point,NA,2021-12-25,1506.9076
2021-12-20,24,1 wk ahead cum death,point,NA,2021-12-25,11290.2978
2021-12-20,25,1 wk ahead cum death,point,NA,2021-12-25,19993.4978
2021-12-20,26,1 wk ahead cum death,point,NA,2021-12-25,28758.1366
2021-12-20,27,1 wk ahead cum death,point,NA,2021-12-25,10451.0196
2021-12-20,28,1 wk ahead cum death,point,NA,2021-12-25,10393.8194
2021-12-20,29,1 wk ahead cum death,point,NA,2021-12-25,16090.7098
2021-12-20,30,1 wk ahead cum death,point,NA,2021-12-25,2954.0902
2021-12-20,31,1 wk ahead cum death,point,NA,2021-12-25,3349.9264
2021-12-20,32,1 wk ahead cum death,point,NA,2021-12-25,8412.9652
2021-12-20,33,1 wk ahead cum death,point,NA,2021-12-25,1906.8514
2021-12-20,34,1 wk ahead cum death,point,NA,2021-12-25,28853.5284
2021-12-20,35,1 wk ahead cum death,point,NA,2021-12-25,5674.6142
2021-12-20,36,1 wk ahead cum death,point,NA,2021-12-25,58987.57
2021-12-20,37,1 wk ahead cum death,point,NA,2021-12-25,19399.988
2021-12-20,38,1 wk ahead cum death,point,NA,2021-12-25,2050.6018
2021-12-20,39,1 wk ahead cum death,point,NA,2021-12-25,28167.155
2021-12-20,40,1 wk ahead cum death,point,NA,2021-12-25,12514.4616
2021-12-20,41,1 wk ahead cum death,point,NA,2021-12-25,5664.7716
2021-12-20,42,1 wk ahead cum death,point,NA,2021-12-25,36010.4014
2021-12-20,44,1 wk ahead cum death,point,NA,2021-12-25,3018.2378
2021-12-20,45,1 wk ahead cum death,point,NA,2021-12-25,14533.6568
2021-12-20,46,1 wk ahead cum death,point,NA,2021-12-25,2488.1872
2021-12-20,47,1 wk ahead cum death,point,NA,2021-12-25,18271.907
2021-12-20,48,1 wk ahead cum death,point,NA,2021-12-25,75415.7902
2021-12-20,49,1 wk ahead cum death,point,NA,2021-12-25,3806.634
2021-12-20,50,1 wk ahead cum death,point,NA,2021-12-25,470.4906
2021-12-20,51,1 wk ahead cum death,point,NA,2021-12-25,15255.8614
2021-12-20,53,1 wk ahead cum death,point,NA,2021-12-25,9806.012599999991
2021-12-20,54,1 wk ahead cum death,point,NA,2021-12-25,5273.2784
2021-12-20,55,1 wk ahead cum death,point,NA,2021-12-25,10907.5558
2021-12-20,56,1 wk ahead cum death,point,NA,2021-12-25,1672.4072
2021-12-20,US,1 wk ahead cum death,point,NA,2021-12-25,816142.2486
2021-12-20,01,1 wk ahead cum death,quantile,0.01,2021-12-25,16373.0
2021-12-20,02,1 wk ahead cum death,quantile,0.01,2021-12-25,949.0
2021-12-20,04,1 wk ahead cum death,quantile,0.01,2021-12-25,23648.0
2021-12-20,05,1 wk ahead cum death,quantile,0.01,2021-12-25,8991.0
2021-12-20,06,1 wk ahead cum death,quantile,0.01,2021-12-25,75972.0
2021-12-20,08,1 wk ahead cum death,quantile,0.01,2021-12-25,9999.0
2021-12-20,09,1 wk ahead cum death,quantile,0.01,2021-12-25,9008.0
2021-12-20,10,1 wk ahead cum death,quantile,0.01,2021-12-25,2254.0
2021-12-20,11,1 wk ahead cum death,quantile,0.01,2021-12-25,1206.0
2021-12-20,12,1 wk ahead cum death,quantile,0.01,2021-12-25,62238.0
2021-12-20,13,1 wk ahead cum death,quantile,0.01,2021-12-25,31067.0
2021-12-20,15,1 wk ahead cum death,quantile,0.01,2021-12-25,1074.0
2021-12-20,16,1 wk ahead cum death,quantile,0.01,2021-12-25,4079.0
2021-12-20,17,1 wk ahead cum death,quantile,0.01,2021-12-25,29646.0
2021-12-20,18,1 wk ahead cum death,quantile,0.01,2021-12-25,18518.0
2021-12-20,19,1 wk ahead cum death,quantile,0.01,2021-12-25,7694.0
2021-12-20,20,1 wk ahead cum death,quantile,0.01,2021-12-25,6926.0
2021-12-20,21,1 wk ahead cum death,quantile,0.01,2021-12-25,11870.0
2021-12-20,22,1 wk ahead cum death,quantile,0.01,2021-12-25,14943.0
2021-12-20,23,1 wk ahead cum death,quantile,0.01,2021-12-25,1460.0
2021-12-20,24,1 wk ahead cum death,quantile,0.01,2021-12-25,11266.0
2021-12-20,25,1 wk ahead cum death,quantile,0.01,2021-12-25,19892.0
2021-12-20,26,1 wk ahead cum death,quantile,0.01,2021-12-25,27872.0
2021-12-20,27,1 wk ahead cum death,quantile,0.01,2021-12-25,10317.0
2021-12-20,28,1 wk ahead cum death,quantile,0.01,2021-12-25,10363.0
2021-12-20,29,1 wk ahead cum death,quantile,0.01,2021-12-25,15929.0
2021-12-20,30,1 wk ahead cum death,quantile,0.01,2021-12-25,2901.0
2021-12-20,31,1 wk ahead cum death,quantile,0.01,2021-12-25,3304.0
