forecast_date,location,target,type,quantile,target_end_date,value
2021-08-30,01,1 wk ahead cum death,point,NA,2021-09-04,12596.2986
2021-08-30,02,1 wk ahead cum death,point,NA,2021-09-04,461.8424
2021-08-30,04,1 wk ahead cum death,point,NA,2021-09-04,19028.5834
2021-08-30,05,1 wk ahead cum death,point,NA,2021-09-04,7195.533
2021-08-30,06,1 wk ahead cum death,point,NA,2021-09-04,67016.7446
2021-08-30,08,1 wk ahead cum death,point,NA,2021-09-04,7179.7124
2021-08-30,09,1 wk ahead cum death,point,NA,2021-09-04,8394.3694
2021-08-30,10,1 wk ahead cum death,point,NA,2021-09-04,1903.1108
2021-08-30,11,1 wk ahead cum death,point,NA,2021-09-04,1163.1302
2021-08-30,12,1 wk ahead cum death,point,NA,2021-09-04,45315.7006
2021-08-30,13,1 wk ahead cum death,point,NA,2021-09-04,23001.509
2021-08-30,15,1 wk ahead cum death,point,NA,2021-09-04,611.3194
2021-08-30,16,1 wk ahead cum death,point,NA,2021-09-04,2403.0314
2021-08-30,17,1 wk ahead cum death,point,NA,2021-09-04,26487.2502
2021-08-30,18,1 wk ahead cum death,point,NA,2021-09-04,14516.656
2021-08-30,19,1 wk ahead cum death,point,NA,2021-09-04,6290.9472
2021-08-30,20,1 wk ahead cum death,point,NA,2021-09-04,5721.5894
2021-08-30,21,1 wk ahead cum death,point,NA,2021-09-04,7873.5404
2021-08-30,22,1 wk ahead cum death,point,NA,2021-09-04,14198.623
2021-08-30,23,1 wk ahead cum death,point,NA,2021-09-04,947.454600000001
2021-08-30,24,1 wk ahead cum death,point,NA,2021-09-04,10055.8648
2021-08-30,25,1 wk ahead cum death,point,NA,2021-09-04,18292.8844
2021-08-30,26,1 wk ahead cum death,point,NA,2021-09-04,21680.426
2021-08-30,27,1 wk ahead cum death,point,NA,2021-09-04,7937.7034
2021-08-30,28,1 wk ahead cum death,point,NA,2021-09-04,8721.5854
2021-08-30,29,1 wk ahead cum death,point,NA,2021-09-04,11256.9272
2021-08-30,30,1 wk ahead cum death,point,NA,2021-09-04,1825.1846
2021-08-30,31,1 wk ahead cum death,point,NA,2021-09-04,2343.2666
2021-08-30,32,1 wk ahead cum death,point,NA,2021-09-04,6939.4344
2021-08-30,33,1 wk ahead cum death,point,NA,2021-09-04,1428.2946
2021-08-30,34,1 wk ahead cum death,point,NA,2021-09-04,26940.2086
