forecast_date,location,target,type,quantile,target_end_date,value
2020-08-03,01,1 wk ahead cum death,point,NA,2020-08-08,1855.3336
2020-08-03,02,1 wk ahead cum death,point,NA,2020-08-08,28.4454
2020-08-03,04,1 wk ahead cum death,point,NA,2020-08-08,4561.5066
2020-08-03,05,1 wk ahead cum death,point,NA,2020-08-08,527.2180000000002
2020-08-03,06,1 wk ahead cum death,point,NA,2020-08-08,10138.174
2020-08-03,08,1 wk ahead cum death,point,NA,2020-08-08,1875.1442
2020-08-03,09,1 wk ahead cum death,point,NA,2020-08-08,4443.301
2020-08-03,10,1 wk ahead cum death,point,NA,2020-08-08,595.7722
2020-08-03,11,1 wk ahead cum death,point,NA,2020-08-08,587.4346
2020-08-03,12,1 wk ahead cum death,point,NA,2020-08-08,8432.6924
2020-08-03,13,1 wk ahead cum death,point,NA,2020-08-08,4125.573
2020-08-03,15,1 wk ahead cum death,point,NA,2020-08-08,28.3798
2020-08-03,16,1 wk ahead cum death,point,NA,2020-08-08,258.6014
2020-08-03,17,1 wk ahead cum death,point,NA,2020-08-08,7807.0984
2020-08-03,18,1 wk ahead cum death,point,NA,2020-08-08,3032.353
2020-08-03,19,1 wk ahead cum death,point,NA,2020-08-08,911.517
2020-08-03,20,1 wk ahead cum death,point,NA,2020-08-08,387.9942
2020-08-03,21,1 wk ahead cum death,point,NA,2020-08-08,791.7336
2020-08-03,22,1 wk ahead cum death,point,NA,2020-08-08,4204.084
2020-08-03,23,1 wk ahead cum death,point,NA,2020-08-08,126.6624
2020-08-03,24,1 wk ahead cum death,point,NA,2020-08-08,3565.8206
2020-08-03,25,1 wk ahead cum death,point,NA,2020-08-08,8708.171999999999
2020-08-03,26,1 wk ahead cum death,point,NA,2020-08-08,6494.5418
2020-08-03,27,1 wk ahead cum death,point,NA,2020-08-08,1678.7094
2020-08-03,28,1 wk ahead cum death,point,NA,2020-08-08,1877.1474
2020-08-03,29,1 wk ahead cum death,point,NA,2020-08-08,1338.5852
2020-08-03,30,1 wk ahead cum death,point,NA,2020-08-08,81.0132
2020-08-03,31,1 wk ahead cum death,point,NA,2020-08-08,351.68
2020-08-03,32,1 wk ahead cum death,point,NA,2020-08-08,931.3356
2020-08-03,33,1 wk ahead cum death,point,NA,2020-08-08,425.429
2020-08-03,34,1 wk ahead cum death,point,NA,2020-08-08,15927.0172
2020-08-03,35,1 wk ahead cum death,point,NA,2020-08-08,689.4696
2020-08-03,36,1 wk ahead cum death,point,NA,2020-08-08,32785.1696
2020-08-03,37,1 wk ahead cum death,point,NA,2020-08-08,2167.973
2020-08-03,38,1 wk ahead cum death,point,NA,2020-08-08,111.2132
2020-08-03,39,1 wk ahead cum death,point,NA,2020-08-08,3691.566
2020-08-03,40,1 wk ahead cum death,point,NA,2020-08-08,612.1556
2020-08-03,41,1 wk ahead cum death,point,NA,2020-08-08,364.4508
2020-08-03,42,1 wk ahead cum death,point,NA,2020-08-08,7314.2414
2020-08-03,44,1 wk ahead cum death,point,NA,2020-08-08,1014.0122
2020-08-03,45,1 wk ahead cum death,point,NA,2020-08-08,2140.5052
2020-08-03,46,1 wk ahead cum death,point,NA,2020-08-08,150.346
2020-08-03,47,1 wk ahead cum death,point,NA,2020-08-08,1238.4024
2020-08-03,48,1 wk ahead cum death,point,NA,2020-08-08,8598.028
2020-08-03,49,1 wk ahead cum death,point,NA,2020-08-08,360.042
2020-08-03,50,1 wk ahead cum death,point,NA,2020-08-08,57.3436
2020-08-03,51,1 wk ahead cum death,point,NA,2020-08-08,2300.789
2020-08-03,53,1 wk ahead cum death,point,NA,2020-08-08,1665.7866
2020-08-03,54,1 wk ahead cum death,point,NA,2020-08-08,125.0904
2020-08-03,55,1 wk ahead cum death,point,NA,2020-08-08,988.6878
2020-08-03,56,1 wk ahead cum death,point,NA,2020-08-08,27.9206
2020-08-03,US,1 wk ahead cum death,point,NA,2020-08-08,162501.6632
2020-08-03,01,1 wk ahead cum death,quantile,0.01,2020-08-08,1730.0
2020-08-03,02,1 wk ahead cum death,quantile,0.01,2020-08-08,24.0
2020-08-03,04,1 wk ahead cum death,quantile,0.01,2020-08-08,4109.0
2020-08-03,05,1 wk ahead cum death,quantile,0.01,2020-08-08,490.0
2020-08-03,06,1 wk ahead cum death,quantile,0.01,2020-08-08,9766.0
2020-08-03,08,1 wk ahead cum death,quantile,0.01,2020-08-08,1854.0
2020-08-03,09,1 wk ahead cum death,quantile,0.01,2020-08-08,4434.0
2020-08-03,10,1 wk ahead cum death,quantile,0.01,2020-08-08,586.0
2020-08-03,11,1 wk ahead cum death,quantile,0.01,2020-08-08,584.0
2020-08-03,12,1 wk ahead cum death,quantile,0.01,2020-08-08,7713.0
2020-08-03,13,1 wk ahead cum death,quantile,0.01,2020-08-08,3963.0
2020-08-03,15,1 wk ahead cum death,quantile,0.01,2020-08-08,26.0
2020-08-03,16,1 wk ahead cum death,quantile,0.01,2020-08-08,216.0
2020-08-03,17,1 wk ahead cum death,quantile,0.01,2020-08-08,7754.0
