forecast_date,location,target,type,quantile,target_end_date,value
2020-09-07,01,1 wk ahead cum death,point,NA,2020-09-12,2386.095
2020-09-07,02,1 wk ahead cum death,point,NA,2020-09-12,47.464
2020-09-07,04,1 wk ahead cum death,point,NA,2020-09-12,5397.7808
2020-09-07,05,1 wk ahead cum death,point,NA,2020-09-12,987.1294
2020-09-07,06,1 wk ahead cum death,point,NA,2020-09-12,14381.6896
2020-09-07,08,1 wk ahead cum death,point,NA,2020-09-12,1997.826
2020-09-07,09,1 wk ahead cum death,point,NA,2020-09-12,4472.8278
2020-09-07,10,1 wk ahead cum death,point,NA,2020-09-12,614.6806
2020-09-07,11,1 wk ahead cum death,point,NA,2020-09-12,614.7174
2020-09-07,12,1 wk ahead cum death,point,NA,2020-09-12,12533.8716
2020-09-07,13,1 wk ahead cum death,point,NA,2020-09-12,6517.5514
2020-09-07,15,1 wk ahead cum death,point,NA,2020-09-12,100.608
2020-09-07,16,1 wk ahead cum death,point,NA,2020-09-12,426.9802
2020-09-07,17,1 wk ahead cum death,point,NA,2020-09-12,8496.8718
2020-09-07,18,1 wk ahead cum death,point,NA,2020-09-12,3426.2270000000008
2020-09-07,19,1 wk ahead cum death,point,NA,2020-09-12,1224.6152
2020-09-07,20,1 wk ahead cum death,point,NA,2020-09-12,502.6874
2020-09-07,21,1 wk ahead cum death,point,NA,2020-09-12,1046.2008
2020-09-07,22,1 wk ahead cum death,point,NA,2020-09-12,5237.173
2020-09-07,23,1 wk ahead cum death,point,NA,2020-09-12,136.60399999999998
2020-09-07,24,1 wk ahead cum death,point,NA,2020-09-12,3839.5196
2020-09-07,25,1 wk ahead cum death,point,NA,2020-09-12,9189.8044
2020-09-07,26,1 wk ahead cum death,point,NA,2020-09-12,6858.1812
2020-09-07,27,1 wk ahead cum death,point,NA,2020-09-12,1955.4844
2020-09-07,28,1 wk ahead cum death,point,NA,2020-09-12,2736.1994
2020-09-07,29,1 wk ahead cum death,point,NA,2020-09-12,1761.9356
2020-09-07,30,1 wk ahead cum death,point,NA,2020-09-12,131.3016
2020-09-07,31,1 wk ahead cum death,point,NA,2020-09-12,420.1648
2020-09-07,32,1 wk ahead cum death,point,NA,2020-09-12,1482.2474
