forecast_date,location,target,type,quantile,target_end_date,value
2021-05-03,01,1 wk ahead cum death,point,NA,2021-05-08,10997.3526
2021-05-03,02,1 wk ahead cum death,point,NA,2021-05-08,349.214
2021-05-03,04,1 wk ahead cum death,point,NA,2021-05-08,17443.8552
2021-05-03,05,1 wk ahead cum death,point,NA,2021-05-08,5763.8154
2021-05-03,06,1 wk ahead cum death,point,NA,2021-05-08,62547.538
2021-05-03,08,1 wk ahead cum death,point,NA,2021-05-08,6350.6309999999985
2021-05-03,09,1 wk ahead cum death,point,NA,2021-05-08,8143.0872
2021-05-03,10,1 wk ahead cum death,point,NA,2021-05-08,1636.2720000000004
2021-05-03,11,1 wk ahead cum death,point,NA,2021-05-08,1112.6578
2021-05-03,12,1 wk ahead cum death,point,NA,2021-05-08,35683.528
2021-05-03,13,1 wk ahead cum death,point,NA,2021-05-08,20519.2334
2021-05-03,15,1 wk ahead cum death,point,NA,2021-05-08,485.7738
2021-05-03,16,1 wk ahead cum death,point,NA,2021-05-08,2055.7486
2021-05-03,17,1 wk ahead cum death,point,NA,2021-05-08,24562.0666
2021-05-03,18,1 wk ahead cum death,point,NA,2021-05-08,13400.1414
2021-05-03,19,1 wk ahead cum death,point,NA,2021-05-08,6000.3719999999985
2021-05-03,20,1 wk ahead cum death,point,NA,2021-05-08,4966.9278
2021-05-03,21,1 wk ahead cum death,point,NA,2021-05-08,6607.2024
2021-05-03,22,1 wk ahead cum death,point,NA,2021-05-08,10415.3104
2021-05-03,23,1 wk ahead cum death,point,NA,2021-05-08,799.848799999999
2021-05-03,24,1 wk ahead cum death,point,NA,2021-05-08,8880.7608
2021-05-03,25,1 wk ahead cum death,point,NA,2021-05-08,17680.7934
2021-05-03,26,1 wk ahead cum death,point,NA,2021-05-08,19555.9764
2021-05-03,27,1 wk ahead cum death,point,NA,2021-05-08,7325.7238
2021-05-03,28,1 wk ahead cum death,point,NA,2021-05-08,7224.5344
2021-05-03,29,1 wk ahead cum death,point,NA,2021-05-08,9209.7364
2021-05-03,30,1 wk ahead cum death,point,NA,2021-05-08,1590.516
2021-05-03,31,1 wk ahead cum death,point,NA,2021-05-08,2264.651
2021-05-03,32,1 wk ahead cum death,point,NA,2021-05-08,5500.0776
2021-05-03,33,1 wk ahead cum death,point,NA,2021-05-08,1323.0334
2021-05-03,34,1 wk ahead cum death,point,NA,2021-05-08,25857.7648
2021-05-03,35,1 wk ahead cum death,point,NA,2021-05-08,4089.4694
2021-05-03,36,1 wk ahead cum death,point,NA,2021-05-08,52724.2656
2021-05-03,37,1 wk ahead cum death,point,NA,2021-05-08,12754.451
