quantile,value,type,location,target,forecast_date,target_end_date
0.010,7611,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.025,8236,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.050,8789,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.100,9314,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.150,9647,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.200,9938,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.250,10177,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.300,10433,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.350,10693,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.400,10947,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.450,11228,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.500,11454,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
NA,11454,point,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.550,11670,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.600,11949,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.650,12237,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.700,12509,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.750,12806,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.800,13092,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.850,13553,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.900,14092,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.950,14912,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.975,15503,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.990,16402,quantile,US,1 wk ahead inc death,2021-09-19,2021-09-25
0.010,7025,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.025,7599,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.050,7956,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.100,8505,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.150,8894,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.200,9307,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.250,9678,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.300,9939,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.350,10200,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.400,10438,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.450,10697,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.500,10899,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
NA,10899,point,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.550,11161,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.600,11480,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.650,11718,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.700,11941,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.750,12359,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.800,12685,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.850,13037,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.900,13517,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.950,14214,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.975,15094,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.990,16063,quantile,US,2 wk ahead inc death,2021-09-19,2021-10-02
0.010,6702,quantile,US,3 wk ahead inc death,2021-09-19,2021-10-09
0.025,6987,quantile,US,3 wk ahead inc death,2021-09-19,2021-10-09
0.050,7348,quantile,US,3 wk ahead inc death,2021-09-19,2021-10-09
0.100,7811,quantile,US,3 wk ahead inc death,2021-09-19,2021-10-09
0.150,8108,quantile,US,3 wk ahead inc death,2021-09-19,2021-10-09
0.200,8488,quantile,US,3 wk ahead inc death,2021-09-19,2021-10-09
0.250,8756,quantile,US,3 wk ahead inc death,2021-09-19,2021-10-09
0.300,9083,quantile,US,3 wk ahead inc death,2021-09-19,2021-10-09
