quantile,value,type,location,target,forecast_date,target_end_date
0.010,4530,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.025,4750,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.050,5032,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.100,5411,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.150,5618,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.200,5821,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.250,6041,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.300,6241,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.350,6420,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.400,6592,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.450,6729,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.500,6957,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
NA,6957,point,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.550,7114,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.600,7253,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.650,7473,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.700,7715,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.750,7897,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.800,8147,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.850,8414,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.900,8739,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.950,9347,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.975,9884,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.990,10677,quantile,US,1 wk ahead inc death,2021-11-14,2021-11-20
0.010,3847,quantile,US,2 wk ahead inc death,2021-11-14,2021-11-27
0.025,4093,quantile,US,2 wk ahead inc death,2021-11-14,2021-11-27
0.050,4454,quantile,US,2 wk ahead inc death,2021-11-14,2021-11-27
0.100,4714,quantile,US,2 wk ahead inc death,2021-11-14,2021-11-27
0.150,4985,quantile,US,2 wk ahead inc death,2021-11-14,2021-11-27
0.200,5238,quantile,US,2 wk ahead inc death,2021-11-14,2021-11-27
