quantile,value,type,location,target,forecast_date,target_end_date
0.010,5471,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.025,6016,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.050,6519,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.100,6972,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.150,7263,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.200,7544,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.250,7790,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.300,7989,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.350,8266,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.400,8514,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.450,8733,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.500,8966,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
NA,8966,point,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.550,9210,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.600,9442,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.650,9701,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.700,9943,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.750,10172,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.800,10508,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.850,10907,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.900,11369,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.950,12209,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.975,12994,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.990,13593,quantile,US,1 wk ahead inc death,2021-12-19,2021-12-25
0.010,5216,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.025,5638,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.050,6067,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.100,6581,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.150,7006,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.200,7381,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.250,7658,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.300,7929,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.350,8177,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.400,8388,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.450,8641,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.500,8852,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
NA,8852,point,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.550,9142,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.600,9464,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.650,9726,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.700,9976,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.750,10328,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.800,10698,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.850,11126,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.900,11688,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.950,12447,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.975,13498,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.990,14297,quantile,US,2 wk ahead inc death,2021-12-19,2022-01-01
0.010,4804,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.025,5114,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.050,5566,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.100,6156,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.150,6593,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.200,6936,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.250,7196,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.300,7508,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.350,7792,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.400,8031,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.450,8297,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.500,8613,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
NA,8613,point,US,3 wk ahead inc death,2021-12-19,2022-01-08
0.550,8865,quantile,US,3 wk ahead inc death,2021-12-19,2022-01-08
