quantile,value,type,location,target,forecast_date,target_end_date
0.010,13024,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.025,13934,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.050,15224,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.100,16166,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.150,16822,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.200,17698,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.250,18456,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.300,19059,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.350,19555,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.400,20049,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.450,20633,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.500,21116,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
NA,21116,point,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.550,21829,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.600,22611,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.650,23120,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.700,23777,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.750,24486,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.800,25353,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.850,26400,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.900,27412,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.950,29692,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.975,31040,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.990,33353,quantile,US,1 wk ahead inc death,2022-01-16,2022-01-22
0.010,13819,quantile,US,2 wk ahead inc death,2022-01-16,2022-01-29
0.025,15099,quantile,US,2 wk ahead inc death,2022-01-16,2022-01-29
0.050,16816,quantile,US,2 wk ahead inc death,2022-01-16,2022-01-29
0.100,18294,quantile,US,2 wk ahead inc death,2022-01-16,2022-01-29
0.150,19192,quantile,US,2 wk ahead inc death,2022-01-16,2022-01-29
0.200,20224,quantile,US,2 wk ahead inc death,2022-01-16,2022-01-29
0.250,21280,quantile,US,2 wk ahead inc death,2022-01-16,2022-01-29
0.300,21915,quantile,US,2 wk ahead inc death,2022-01-16,2022-01-29
0.350,22638,quantile,US,2 wk ahead inc death,2022-01-16,2022-01-29
0.400,23549,quantile,US,2 wk ahead inc death,2022-01-16,2022-01-29
