quantile,value,type,location,target,forecast_date,target_end_date
0.010,6182,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.025,6488,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.050,6943,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.100,7306,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.150,7597,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.200,7855,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.250,8134,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.300,8393,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.350,8651,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.400,8865,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.450,9102,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.500,9274,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
NA,9274,point,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.550,9515,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.600,9663,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.650,9888,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.700,10182,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.750,10396,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.800,10674,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.850,10974,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.900,11435,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.950,12146,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.975,12809,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.990,13663,quantile,US,1 wk ahead inc death,2021-10-17,2021-10-23
0.010,4809,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.025,5340,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.050,5700,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.100,6117,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.150,6426,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.200,6668,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.250,6873,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.300,7092,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.350,7294,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.400,7513,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.450,7706,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.500,7876,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
NA,7876,point,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.550,8098,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.600,8296,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.650,8519,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.700,8765,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.750,8972,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.800,9264,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.850,9556,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.900,10008,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.950,10642,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.975,11127,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.990,11685,quantile,US,2 wk ahead inc death,2021-10-17,2021-10-30
0.010,3920,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.025,4326,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.050,4611,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.100,5007,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.150,5289,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.200,5520,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.250,5687,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.300,5862,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.350,5994,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.400,6156,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.450,6323,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.500,6464,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
NA,6464,point,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.550,6664,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.600,6856,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.650,7054,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.700,7215,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.750,7450,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.800,7724,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.850,8066,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.900,8466,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.950,9041,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.975,9483,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.990,10477,quantile,US,3 wk ahead inc death,2021-10-17,2021-11-06
0.010,2947,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.025,3354,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.050,3696,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.100,3964,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.150,4176,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.200,4358,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.250,4584,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.300,4717,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.350,4863,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.400,5060,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.450,5186,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.500,5342,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
NA,5342,point,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.550,5505,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.600,5671,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.650,5889,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.700,6133,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.750,6309,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.800,6501,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.850,6868,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.900,7220,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.950,7848,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.975,8646,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.990,9258,quantile,US,4 wk ahead inc death,2021-10-17,2021-11-13
0.010,7,quantile,02,1 wk ahead inc death,2021-10-17,2021-10-23
0.025,9,quantile,02,1 wk ahead inc death,2021-10-17,2021-10-23
0.050,10,quantile,02,1 wk ahead inc death,2021-10-17,2021-10-23
0.100,13,quantile,02,1 wk ahead inc death,2021-10-17,2021-10-23
0.150,14,quantile,02,1 wk ahead inc death,2021-10-17,2021-10-23
0.200,16,quantile,02,1 wk ahead inc death,2021-10-17,2021-10-23
0.250,18,quantile,02,1 wk ahead inc death,2021-10-17,2021-10-23
0.300,19,quantile,02,1 wk ahead inc death,2021-10-17,2021-10-23
0.350,21,quantile,02,1 wk ahead inc death,2021-10-17,2021-10-23
