quantile,value,type,location,target,forecast_date,target_end_date
0.01,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.025,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.05,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.1,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.15,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.2,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.25,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.3,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.35,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.4,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.45,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.5,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
,0,point,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.55,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.6,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.65,0,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.7,1,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.75,1,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.8,1,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.85,1,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.9,1,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.95,2,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.975,2,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.99,3,quantile,02,1 wk ahead inc death,2020-05-10,2020-05-16
0.01,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.025,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.05,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.1,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.15,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.2,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.25,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.3,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.35,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.4,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.45,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.5,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
,0,point,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.55,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.6,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.65,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.7,0,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.75,1,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.8,1,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.85,1,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.9,1,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.95,2,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.975,2,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.99,3,quantile,02,2 wk ahead inc death,2020-05-10,2020-05-23
0.01,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.025,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.05,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.1,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.15,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.2,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.25,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.3,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.35,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.4,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.45,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.5,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
,0,point,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.55,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.6,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.65,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.7,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.75,0,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.8,1,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.85,1,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.9,1,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.95,2,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.975,3,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.99,5,quantile,02,3 wk ahead inc death,2020-05-10,2020-05-30
0.01,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.025,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.05,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.1,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.15,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.2,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.25,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.3,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.35,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.4,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.45,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.5,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
,0,point,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.55,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.6,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.65,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.7,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.75,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.8,0,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.85,1,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.9,1,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.95,2,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.975,4,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.99,16,quantile,02,4 wk ahead inc death,2020-05-10,2020-06-06
0.01,37,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.025,44,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.05,49,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.1,57,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.15,64,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.2,68,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.25,72,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.3,77,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.35,82,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.4,86,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.45,92,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.5,96,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
,96,point,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.55,100,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.6,107,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.65,113,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.7,120,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.75,129,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.8,139,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.85,152,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.9,171,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.95,204,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.975,236,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.99,301,quantile,01,1 wk ahead inc death,2020-05-10,2020-05-16
0.01,25,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.025,33,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.05,39,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.1,48,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.15,54,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.2,59,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.25,64,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.3,70,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.35,77,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.4,84,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.45,92,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.5,100,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
,100,point,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.55,108,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.6,117,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.65,127,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.7,141,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.75,158,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.8,181,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.85,220,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.9,283,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.95,406,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.975,670,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.99,997,quantile,01,2 wk ahead inc death,2020-05-10,2020-05-23
0.01,16,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.025,20,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.05,25,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.1,33,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.15,39,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.2,47,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.25,53,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.3,60,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.35,68,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.4,79,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.45,85,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.5,97,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
,97,point,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.55,111,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.6,129,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.65,151,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.7,180,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.75,214,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.8,270,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.85,362,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.9,614,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.95,1085,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.975,2667,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.99,4313,quantile,01,3 wk ahead inc death,2020-05-10,2020-05-30
0.01,8,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.025,11,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.05,14,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.1,21,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.15,26,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.2,33,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.25,39,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.3,46,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.35,56,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.4,68,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.45,82,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
0.5,96,quantile,01,4 wk ahead inc death,2020-05-10,2020-06-06
