quantile,value,type,location,target,forecast_date,target_end_date
0.010,1356,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.025,1468,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.050,1537,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.100,1618,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.150,1694,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.200,1755,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.250,1806,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.300,1849,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.350,1891,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.400,1930,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.450,1967,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.500,2016,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
NA,2016,point,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.550,2057,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.600,2092,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.650,2144,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.700,2186,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.750,2253,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.800,2311,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.850,2385,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.900,2491,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.950,2625,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.975,2723,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.990,2918,quantile,US,1 wk ahead inc death,2021-07-18,2021-07-24
0.010,1505,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.025,1591,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.050,1690,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.100,1834,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.150,1947,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.200,2028,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.250,2113,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.300,2166,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.350,2237,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.400,2304,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.450,2380,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.500,2450,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
NA,2450,point,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.550,2530,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.600,2593,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.650,2663,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.700,2735,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.750,2831,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.800,2924,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.850,3056,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.900,3203,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.950,3483,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.975,3608,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.990,3890,quantile,US,2 wk ahead inc death,2021-07-18,2021-07-31
0.010,1510,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.025,1729,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.050,1878,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.100,2072,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.150,2236,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.200,2373,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.250,2496,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.300,2593,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.350,2691,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.400,2800,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.450,2906,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.500,3008,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
NA,3008,point,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.550,3129,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.600,3232,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.650,3341,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.700,3480,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.750,3654,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.800,3849,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.850,4114,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.900,4377,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.950,4895,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.975,5203,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.990,5701,quantile,US,3 wk ahead inc death,2021-07-18,2021-08-07
0.010,1533,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.025,1784,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.050,2011,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.100,2285,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.150,2568,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.200,2788,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.250,2921,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.300,3112,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.350,3280,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.400,3467,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.450,3654,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.500,3832,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
NA,3832,point,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.550,4073,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.600,4266,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.650,4463,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.700,4747,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.750,5059,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.800,5426,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.850,5737,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.900,6238,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.950,7004,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.975,7915,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.990,8653,quantile,US,4 wk ahead inc death,2021-07-18,2021-08-14
0.010,0,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.025,0,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.050,0,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.100,0,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.150,0,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.200,1,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.250,1,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.300,1,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.350,1,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.400,1,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.450,2,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.500,2,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
NA,2,point,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.550,2,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.600,2,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.650,3,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.700,3,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.750,3,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.800,3,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.850,4,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
0.900,4,quantile,02,1 wk ahead inc death,2021-07-18,2021-07-24
