quantile,value,type,location,target,forecast_date,target_end_date
0.010,10938,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.025,12037,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.050,12715,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.100,13571,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.150,14243,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.200,14866,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.250,15474,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.300,16025,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.350,16498,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.400,17008,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.450,17457,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.500,17999,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
NA,17999,point,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.550,18595,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.600,19160,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.650,19734,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.700,20410,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.750,21018,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.800,21707,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.850,22800,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.900,23800,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.950,25723,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.975,27403,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.990,29324,quantile,US,1 wk ahead inc death,2022-01-23,2022-01-29
0.010,9905,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.025,11025,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.050,12130,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.100,13411,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.150,14269,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.200,15044,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.250,15667,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.300,16442,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.350,17058,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.400,17653,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.450,18163,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.500,18596,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
NA,18596,point,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.550,19141,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.600,19640,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.650,20288,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.700,21261,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
0.750,22242,quantile,US,2 wk ahead inc death,2022-01-23,2022-02-05
