quantile,value,type,location,target,forecast_date,target_end_date
0.010,7296,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.025,7800,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.050,8210,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.100,8742,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.150,9142,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.200,9447,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.250,9725,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.300,10030,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.350,10312,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.400,10487,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.450,10714,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.500,10909,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
NA,10909,point,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.550,11148,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.600,11414,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.650,11659,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.700,11978,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.750,12280,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.800,12659,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.850,13029,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.900,13489,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.950,14098,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.975,14742,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.990,15739,quantile,US,1 wk ahead inc death,2021-09-12,2021-09-18
0.010,6691,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
0.025,7135,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
0.050,7512,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
0.100,8014,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
0.150,8344,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
0.200,8679,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
0.250,9042,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
0.300,9296,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
0.350,9617,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
0.400,9876,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
0.450,10101,quantile,US,2 wk ahead inc death,2021-09-12,2021-09-25
