quantile,value,type,location,target,forecast_date,target_end_date
0.010,1095,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.025,1158,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.050,1204,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.100,1280,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.150,1316,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.200,1356,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.250,1390,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.300,1426,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.350,1463,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.400,1485,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.450,1509,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.500,1545,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
NA,1545,point,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.550,1573,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.600,1600,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.650,1628,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.700,1664,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.750,1697,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.800,1733,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.850,1772,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.900,1848,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.950,1955,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.975,2032,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.990,2162,quantile,US,1 wk ahead inc death,2021-06-27,2021-07-03
0.010,903,quantile,US,2 wk ahead inc death,2021-06-27,2021-07-10
0.025,959,quantile,US,2 wk ahead inc death,2021-06-27,2021-07-10
0.050,1003,quantile,US,2 wk ahead inc death,2021-06-27,2021-07-10
0.100,1062,quantile,US,2 wk ahead inc death,2021-06-27,2021-07-10
