quantile,value,type,location,target,forecast_date,target_end_date
0.010,1078,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.025,1152,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.050,1204,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.100,1271,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.150,1319,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.200,1356,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.250,1398,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.300,1437,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.350,1464,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.400,1498,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.450,1531,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.500,1559,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
NA,1559,point,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.550,1593,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.600,1624,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.650,1668,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.700,1699,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.750,1735,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.800,1797,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.850,1850,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.900,1932,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.950,2070,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.975,2163,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.990,2295,quantile,US,1 wk ahead inc death,2021-07-11,2021-07-17
0.010,1035,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.025,1132,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.050,1214,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.100,1313,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.150,1392,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.200,1437,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.250,1482,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.300,1523,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.350,1565,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.400,1601,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.450,1655,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.500,1692,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
NA,1692,point,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.550,1730,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.600,1779,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.650,1828,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.700,1885,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.750,1936,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.800,2000,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.850,2059,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.900,2151,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.950,2315,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.975,2443,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.990,2561,quantile,US,2 wk ahead inc death,2021-07-11,2021-07-24
0.010,1002,quantile,US,3 wk ahead inc death,2021-07-11,2021-07-31
0.025,1132,quantile,US,3 wk ahead inc death,2021-07-11,2021-07-31
0.050,1219,quantile,US,3 wk ahead inc death,2021-07-11,2021-07-31
0.100,1324,quantile,US,3 wk ahead inc death,2021-07-11,2021-07-31
0.150,1421,quantile,US,3 wk ahead inc death,2021-07-11,2021-07-31
0.200,1503,quantile,US,3 wk ahead inc death,2021-07-11,2021-07-31
0.250,1571,quantile,US,3 wk ahead inc death,2021-07-11,2021-07-31
0.300,1627,quantile,US,3 wk ahead inc death,2021-07-11,2021-07-31
