quantile,value,type,location,target,forecast_date,target_end_date
0.010,7769,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.025,8257,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.050,8654,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.100,9198,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.150,9532,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.200,9927,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.250,10215,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.300,10462,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.350,10671,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.400,10880,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.450,11148,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.500,11381,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
NA,11381,point,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.550,11682,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.600,11933,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.650,12202,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.700,12513,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.750,12860,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.800,13288,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.850,13680,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.900,14312,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.950,15156,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.975,15959,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.990,16807,quantile,US,1 wk ahead inc death,2021-09-26,2021-10-02
0.010,6267,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.025,6895,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.050,7309,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.100,7957,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.150,8276,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.200,8541,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.250,8876,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.300,9163,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.350,9390,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.400,9613,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.450,9810,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.500,10005,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
NA,10005,point,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.550,10242,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.600,10496,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.650,10786,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.700,11044,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.750,11366,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.800,11638,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.850,12112,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.900,12764,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.950,13562,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.975,14151,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.990,15103,quantile,US,2 wk ahead inc death,2021-09-26,2021-10-09
0.010,5307,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.025,5800,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.050,6147,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.100,6538,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.150,6811,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.200,7045,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.250,7338,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.300,7620,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.350,7828,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.400,8012,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.450,8259,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.500,8486,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
NA,8486,point,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.550,8692,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.600,8908,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.650,9189,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.700,9406,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.750,9674,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.800,9978,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.850,10311,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.900,10830,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.950,11616,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.975,12632,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.990,13356,quantile,US,3 wk ahead inc death,2021-09-26,2021-10-16
0.010,4074,quantile,US,4 wk ahead inc death,2021-09-26,2021-10-23
0.025,4579,quantile,US,4 wk ahead inc death,2021-09-26,2021-10-23
0.050,4928,quantile,US,4 wk ahead inc death,2021-09-26,2021-10-23
0.100,5216,quantile,US,4 wk ahead inc death,2021-09-26,2021-10-23
0.150,5589,quantile,US,4 wk ahead inc death,2021-09-26,2021-10-23
0.200,5831,quantile,US,4 wk ahead inc death,2021-09-26,2021-10-23
