quantile,value,type,location,target,forecast_date,target_end_date
0.010,7549,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.025,7944,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.050,8531,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.100,9060,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.150,9426,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.200,9703,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.250,9898,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.300,10113,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.350,10332,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.400,10635,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.450,10863,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.500,11198,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
NA,11198,point,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.550,11478,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.600,11704,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.650,11998,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.700,12248,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.750,12604,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.800,12917,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.850,13299,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.900,13858,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.950,14737,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.975,15419,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.990,16336,quantile,US,1 wk ahead inc death,2021-10-03,2021-10-09
0.010,6354,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.025,6687,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.050,7122,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.100,7567,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.150,7989,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.200,8310,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.250,8548,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.300,8843,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.350,9113,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.400,9355,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.450,9598,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.500,9780,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
NA,9780,point,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.550,10039,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.600,10323,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.650,10567,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.700,10885,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.750,11207,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.800,11485,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.850,11800,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.900,12205,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.950,12824,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.975,13631,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.990,14147,quantile,US,2 wk ahead inc death,2021-10-03,2021-10-16
0.010,5134,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.025,5436,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.050,5877,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.100,6349,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.150,6664,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.200,6988,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.250,7222,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.300,7453,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.350,7623,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.400,7835,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.450,8012,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.500,8158,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
NA,8158,point,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.550,8392,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.600,8597,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.650,8853,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.700,9118,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.750,9334,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.800,9587,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.850,9962,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.900,10612,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.950,11471,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.975,12162,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.990,13086,quantile,US,3 wk ahead inc death,2021-10-03,2021-10-23
0.010,4040,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.025,4460,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.050,4816,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.100,5186,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.150,5465,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.200,5720,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.250,5908,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.300,6135,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.350,6324,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.400,6517,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.450,6701,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.500,6857,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
NA,6857,point,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.550,7052,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.600,7223,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.650,7436,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.700,7639,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.750,7874,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.800,8192,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
0.850,8537,quantile,US,4 wk ahead inc death,2021-10-03,2021-10-30
