quantile,value,type,location,target,forecast_date,target_end_date
0.010,5113,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.025,5569,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.050,5868,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.100,6316,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.150,6644,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.200,6842,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.250,7038,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.300,7230,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.350,7429,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.400,7587,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.450,7730,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.500,7934,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
NA,7934,point,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.550,8111,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.600,8326,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.650,8530,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.700,8804,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.750,9006,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.800,9228,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.850,9550,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.900,9900,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.950,10521,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.975,11145,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.990,11616,quantile,US,1 wk ahead inc death,2021-10-31,2021-11-06
0.010,4136,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.025,4397,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.050,4804,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.100,5279,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.150,5557,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.200,5717,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.250,5965,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.300,6147,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.350,6323,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.400,6477,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.450,6679,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.500,6864,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
NA,6864,point,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.550,7001,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.600,7164,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.650,7368,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.700,7596,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.750,7812,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.800,8022,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.850,8275,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.900,8568,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.950,9084,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.975,9623,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.990,10450,quantile,US,2 wk ahead inc death,2021-10-31,2021-11-13
0.010,3414,quantile,US,3 wk ahead inc death,2021-10-31,2021-11-20
0.025,3734,quantile,US,3 wk ahead inc death,2021-10-31,2021-11-20
0.050,4028,quantile,US,3 wk ahead inc death,2021-10-31,2021-11-20
0.100,4282,quantile,US,3 wk ahead inc death,2021-10-31,2021-11-20
