quantile,value,type,location,target,forecast_date,target_end_date
0.010,3928,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.025,4169,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.050,4355,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.100,4698,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.150,4903,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.200,5077,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.250,5231,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.300,5374,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.350,5507,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.450,5749,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.500,5879,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
NA,5879,point,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.550,6021,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.600,6135,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.650,6277,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.700,6438,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.750,6590,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.800,6796,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.850,7011,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.900,7276,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.950,7730,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.975,8182,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.990,8617,quantile,US,1 wk ahead inc death,2021-08-15,2021-08-21
0.010,4089,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.025,4433,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.050,4748,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.100,5107,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.150,5420,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.200,5627,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.250,5839,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.300,6021,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.350,6210,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.450,6589,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.500,6766,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
NA,6766,point,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.550,7022,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.600,7246,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.650,7444,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.700,7651,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.750,7894,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.800,8215,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.850,8589,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.900,8996,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.950,9771,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.975,10372,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.990,11239,quantile,US,2 wk ahead inc death,2021-08-15,2021-08-28
0.010,4282,quantile,US,3 wk ahead inc death,2021-08-15,2021-09-04
0.025,4553,quantile,US,3 wk ahead inc death,2021-08-15,2021-09-04
0.050,4883,quantile,US,3 wk ahead inc death,2021-08-15,2021-09-04
