quantile,value,type,location,target,forecast_date,target_end_date
0.010,1153,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.025,1250,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.050,1296,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.100,1361,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.150,1408,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.200,1444,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.250,1478,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.300,1517,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.350,1546,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.400,1578,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.450,1611,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.500,1638,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
NA,1638,point,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.550,1672,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.600,1707,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.650,1741,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.700,1774,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.750,1801,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.800,1846,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.850,1896,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.900,1952,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.950,2062,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.975,2183,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.990,2295,quantile,US,1 wk ahead inc death,2021-06-20,2021-06-26
0.010,880,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.025,961,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.050,1005,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.100,1074,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.150,1122,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.200,1157,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.250,1202,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.300,1234,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.350,1262,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.400,1291,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.450,1318,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.500,1349,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
NA,1349,point,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.550,1375,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.600,1401,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.650,1432,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.700,1469,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.750,1498,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.800,1540,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.850,1584,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.900,1655,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.950,1739,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.975,1823,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.990,1888,quantile,US,2 wk ahead inc death,2021-06-20,2021-07-03
0.010,708,quantile,US,3 wk ahead inc death,2021-06-20,2021-07-10
0.025,747,quantile,US,3 wk ahead inc death,2021-06-20,2021-07-10
0.050,786,quantile,US,3 wk ahead inc death,2021-06-20,2021-07-10
0.100,845,quantile,US,3 wk ahead inc death,2021-06-20,2021-07-10
