quantile,value,type,location,target,forecast_date,target_end_date
0.010,6787,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.025,7132,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.050,7544,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.100,8145,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.150,8518,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.200,8814,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.250,9015,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.300,9260,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.350,9447,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.400,9634,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.450,9901,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.500,10114,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
NA,10114,point,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.550,10320,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.600,10538,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.650,10756,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.700,11062,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.750,11352,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.800,11659,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.850,12012,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.900,12551,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.950,13249,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.975,13728,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.990,14643,quantile,US,1 wk ahead inc death,2021-10-10,2021-10-16
0.010,5558,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.025,6204,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.050,6472,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.100,6896,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.150,7195,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.200,7428,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.250,7673,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.300,7922,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.350,8154,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.400,8411,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.450,8645,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.500,8882,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
NA,8882,point,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.550,9100,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.600,9277,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.650,9518,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.700,9699,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.750,9962,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.800,10216,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.850,10571,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.900,11025,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.950,11611,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.975,12207,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.990,12737,quantile,US,2 wk ahead inc death,2021-10-10,2021-10-23
0.010,4645,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.025,5099,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.050,5371,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.100,5757,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.150,6100,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.200,6355,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.250,6548,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.300,6748,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.350,6932,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.400,7068,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.450,7215,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.500,7376,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
NA,7376,point,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.550,7521,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.600,7739,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.650,7969,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.700,8162,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.750,8399,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.800,8652,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.850,9019,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.900,9398,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.950,10064,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.975,10721,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.990,11666,quantile,US,3 wk ahead inc death,2021-10-10,2021-10-30
0.010,3730,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.025,3972,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.050,4475,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.100,4781,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.150,5073,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.200,5278,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.250,5418,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.300,5594,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.350,5782,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.400,5951,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.450,6085,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.500,6224,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
NA,6224,point,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.550,6383,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.600,6595,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.650,6804,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.700,6958,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.750,7134,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.800,7401,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.850,7669,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.900,8017,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.950,8624,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.975,9075,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.990,9839,quantile,US,4 wk ahead inc death,2021-10-10,2021-11-06
0.010,8,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.025,11,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.050,13,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.100,16,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.150,18,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.200,20,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.250,22,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.300,24,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.350,26,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.400,28,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.450,30,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.500,32,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
NA,32,point,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.550,33,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.600,36,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.650,38,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.700,40,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.750,43,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.800,46,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.850,50,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.900,56,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.950,63,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.975,71,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.990,79,quantile,02,1 wk ahead inc death,2021-10-10,2021-10-16
0.010,6,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.025,8,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.050,11,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.100,13,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.150,15,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.200,17,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.250,18,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.300,20,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.350,22,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.400,23,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.450,26,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
0.500,27,quantile,02,2 wk ahead inc death,2021-10-10,2021-10-23
