quantile,value,type,location,target,forecast_date,target_end_date
0.010,4832,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.025,5102,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.050,5418,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.100,5756,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.150,6018,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.200,6212,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.250,6454,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.300,6660,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.350,6820,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.400,6942,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.450,7106,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.500,7284,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
NA,7284,point,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.550,7454,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.600,7605,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.650,7791,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.700,7976,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.750,8188,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.800,8402,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.850,8713,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.900,9032,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.950,9571,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.975,10028,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.990,10576,quantile,US,1 wk ahead inc death,2021-11-07,2021-11-13
0.010,4022,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.025,4281,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.050,4623,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.100,4960,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.150,5185,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.200,5385,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.250,5552,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.300,5733,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.350,5884,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.400,6038,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.450,6168,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.500,6316,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
NA,6316,point,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.550,6537,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.600,6691,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.650,6849,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.700,7031,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.750,7236,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.800,7422,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.850,7712,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.900,8013,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.950,8488,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.975,9136,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.990,9751,quantile,US,2 wk ahead inc death,2021-11-07,2021-11-20
0.010,3489,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.025,3669,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.050,3893,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.100,4152,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.150,4342,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.200,4537,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.250,4702,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.300,4864,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.350,5010,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.400,5125,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.450,5269,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.500,5412,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
NA,5412,point,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.550,5539,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.600,5682,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.650,5859,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.700,6056,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.750,6262,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.800,6447,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.850,6708,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.900,7078,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.950,7604,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.975,8148,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.990,8611,quantile,US,3 wk ahead inc death,2021-11-07,2021-11-27
0.010,2707,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.025,2866,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.050,3084,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.100,3402,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.150,3642,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.200,3807,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.250,3972,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.300,4122,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.350,4254,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.400,4398,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.450,4544,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.500,4683,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
NA,4683,point,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.550,4850,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.600,5000,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.650,5167,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.700,5314,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.750,5492,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.800,5696,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.850,5966,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.900,6349,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.950,6841,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.975,7363,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.990,7747,quantile,US,4 wk ahead inc death,2021-11-07,2021-12-04
0.010,4,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.025,6,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.050,7,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.100,10,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.150,11,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.200,12,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.250,14,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.300,15,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.350,16,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.400,17,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.450,19,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.500,20,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
NA,20,point,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.550,21,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.600,22,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.650,24,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.700,26,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.750,28,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.800,30,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.850,33,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.900,38,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.950,44,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.975,49,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.990,55,quantile,02,1 wk ahead inc death,2021-11-07,2021-11-13
0.010,3,quantile,02,2 wk ahead inc death,2021-11-07,2021-11-20
0.025,4,quantile,02,2 wk ahead inc death,2021-11-07,2021-11-20
0.050,5,quantile,02,2 wk ahead inc death,2021-11-07,2021-11-20
0.100,7,quantile,02,2 wk ahead inc death,2021-11-07,2021-11-20
