quantile,value,type,location,target,forecast_date,target_end_date
0.010,3549,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.025,3846,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.050,4022,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.100,4318,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.150,4474,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.200,4633,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.250,4726,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.300,4830,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.350,4958,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.400,5054,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.450,5196,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.500,5333,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
NA,5333,point,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.550,5455,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.600,5575,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.650,5703,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.700,5847,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.750,5984,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.800,6142,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.850,6347,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.900,6631,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.950,6960,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.975,7339,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.990,7593,quantile,US,1 wk ahead inc death,2021-08-08,2021-08-14
0.010,4826,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.025,5158,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.050,5474,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.100,5835,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.150,6137,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.200,6381,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.250,6582,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.300,6853,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.350,7037,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.400,7280,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.450,7463,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.500,7681,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
NA,7681,point,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.550,7848,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.600,8038,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.650,8214,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.700,8428,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.750,8684,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.800,8991,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.850,9389,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.900,9796,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.950,10432,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.975,10974,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.990,11729,quantile,US,2 wk ahead inc death,2021-08-08,2021-08-21
0.010,6228,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.025,6669,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.050,7280,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.100,8050,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.150,8540,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.200,8980,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.250,9283,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.300,9607,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.350,9913,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.400,10196,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.450,10486,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.500,10872,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
NA,10872,point,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.550,11110,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.600,11439,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.650,11772,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.700,12131,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.750,12480,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.800,13071,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.850,13651,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.900,14385,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.950,15613,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.975,16290,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.990,17317,quantile,US,3 wk ahead inc death,2021-08-08,2021-08-28
0.010,7783,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.025,8901,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.050,9816,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.100,10897,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.150,11627,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.200,12297,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.250,12925,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.300,13379,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.350,13902,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.400,14447,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.450,14868,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.500,15432,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
NA,15432,point,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.550,16133,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.600,16609,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.650,17107,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.700,17801,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.750,18462,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.800,19449,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.850,20484,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.900,21569,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.950,23525,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.975,25830,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.990,27511,quantile,US,4 wk ahead inc death,2021-08-08,2021-09-04
0.010,2,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.025,4,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.050,5,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.100,6,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.150,8,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.200,9,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.250,10,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.300,11,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.350,11,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.400,12,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.450,13,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.500,14,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
NA,14,point,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.550,15,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.600,16,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.650,17,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.700,18,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
0.750,20,quantile,02,1 wk ahead inc death,2021-08-08,2021-08-14
