quantile,value,type,location,target,forecast_date,target_end_date
0.010,7649,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.025,8246,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.050,8667,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.100,9332,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.150,9898,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.200,10216,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.250,10510,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.300,10785,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.350,11122,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.400,11439,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.450,11753,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.500,12055,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
NA,12055,point,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.550,12329,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.600,12649,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.650,12981,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.700,13399,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.750,13765,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.800,14165,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.850,14652,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.900,15340,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.950,16415,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.975,17316,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.990,18353,quantile,US,1 wk ahead inc death,2022-02-13,2022-02-19
0.010,5599,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.025,6193,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.050,6569,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.100,7100,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.150,7426,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.200,7750,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.250,8140,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.300,8394,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.350,8612,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.400,8859,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.450,9129,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.500,9412,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
NA,9412,point,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.550,9643,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.600,10036,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.650,10345,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.700,10632,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.750,10987,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.800,11276,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.850,11739,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.900,12326,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.950,13022,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.975,13918,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.990,14766,quantile,US,2 wk ahead inc death,2022-02-13,2022-02-26
0.010,4183,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.025,4550,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.050,4902,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.100,5329,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.150,5665,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.200,5954,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.250,6159,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.300,6331,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.350,6487,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.400,6667,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.450,6843,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.500,7053,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
NA,7053,point,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.550,7257,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.600,7482,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.650,7735,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.700,7979,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.750,8301,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.800,8573,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.850,8910,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.900,9318,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.950,10133,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.975,10985,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.990,11818,quantile,US,3 wk ahead inc death,2022-02-13,2022-03-05
0.010,3101,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.025,3348,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.050,3637,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.100,3938,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.150,4164,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.200,4358,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.250,4517,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.300,4708,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.350,4869,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.400,5065,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.450,5221,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.500,5418,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
NA,5418,point,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.550,5556,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.600,5728,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.650,5907,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.700,6078,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.750,6270,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.800,6476,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.850,6810,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.900,7206,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.950,7961,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.975,8400,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.990,9213,quantile,US,4 wk ahead inc death,2022-02-13,2022-03-12
0.010,6,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.025,8,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.050,10,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.100,12,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.150,13,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.200,15,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.250,17,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.300,18,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.350,20,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.400,21,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.450,23,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.500,24,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
NA,24,point,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.550,26,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
0.600,27,quantile,02,1 wk ahead inc death,2022-02-13,2022-02-19
