location,type,quantile,value,target_end_date,forecast_date,target
01,point,,75,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.01,42,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.025,47,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.05,50,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.1,55,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.15,58,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.2,61,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.25,64,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.3,66,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.35,68,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.4,70,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.45,73,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.5,75,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.55,77,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.6,79,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.65,82,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.7,85,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.75,87,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.8,91,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.85,95,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.9,100,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.95,108,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.975,115,2024-01-15,2024-01-15,0 day ahead inc hosp
01,quantile,0.99,123,2024-01-15,2024-01-15,0 day ahead inc hosp
01,point,,78,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.01,42,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.025,47,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.05,50,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.1,56,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.15,59,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.2,63,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.25,66,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.3,69,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.35,71,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.4,73,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.45,75,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.5,78,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.55,80,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.6,82,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.65,84,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.7,87,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.75,90,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.8,94,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.85,98,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.9,103,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.95,112,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.975,120,2024-01-16,2024-01-15,1 day ahead inc hosp
01,quantile,0.99,129,2024-01-16,2024-01-15,1 day ahead inc hosp
01,point,,77,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.01,35,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.025,41,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.05,45,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.1,52,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.15,56,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.2,60,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.25,63,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.3,66,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.35,69,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.4,71,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.45,74,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.5,77,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.55,80,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.6,83,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.65,86,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.7,89,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.75,92,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.8,97,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.85,102,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.9,108,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.95,119,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.975,128,2024-01-25,2024-01-15,10 day ahead inc hosp
01,quantile,0.99,140,2024-01-25,2024-01-15,10 day ahead inc hosp
01,point,,77,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.01,34,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.025,40,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.05,45,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.1,51,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.15,56,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.2,59,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.25,62,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.3,65,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.35,68,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.4,71,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.45,74,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.5,77,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.55,80,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.6,83,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.65,86,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.7,89,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.75,93,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.8,97,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.85,102,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.9,109,2024-01-26,2024-01-15,11 day ahead inc hosp
01,quantile,0.95,120,2024-01-26,2024-01-15,11 day ahead inc hosp
