location,type,quantile,value,target_end_date,forecast_date,target
01,point,,16028,2021-10-02,2021-09-27,1 wk ahead inc case
01,quantile,0.025,12424,2021-10-02,2021-09-27,1 wk ahead inc case
01,quantile,0.1,13655,2021-10-02,2021-09-27,1 wk ahead inc case
01,quantile,0.25,14371,2021-10-02,2021-09-27,1 wk ahead inc case
01,quantile,0.5,16028,2021-10-02,2021-09-27,1 wk ahead inc case
01,quantile,0.75,18301,2021-10-02,2021-09-27,1 wk ahead inc case
01,quantile,0.9,21183,2021-10-02,2021-09-27,1 wk ahead inc case
01,quantile,0.975,21966,2021-10-02,2021-09-27,1 wk ahead inc case
01,point,,905,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.01,704,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.025,740,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.05,748,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.1,758,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.15,784,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.2,807,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.25,831,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.3,850,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.35,858,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.4,880,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.45,894,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.5,905,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.55,917,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.6,940,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.65,955,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.7,976,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.75,987,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.8,1011,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.85,1036,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.9,1060,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.95,1120,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.975,1315,2021-10-02,2021-09-27,1 wk ahead inc death
01,quantile,0.99,1350,2021-10-02,2021-09-27,1 wk ahead inc death
01,point,,11991,2021-10-09,2021-09-27,2 wk ahead inc case
01,quantile,0.025,7345,2021-10-09,2021-09-27,2 wk ahead inc case
01,quantile,0.1,8713,2021-10-09,2021-09-27,2 wk ahead inc case
01,quantile,0.25,10097,2021-10-09,2021-09-27,2 wk ahead inc case
01,quantile,0.5,11991,2021-10-09,2021-09-27,2 wk ahead inc case
01,quantile,0.75,14387,2021-10-09,2021-09-27,2 wk ahead inc case
01,quantile,0.9,16887,2021-10-09,2021-09-27,2 wk ahead inc case
01,quantile,0.975,19954,2021-10-09,2021-09-27,2 wk ahead inc case
01,point,,890,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.01,527,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.025,561,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.05,602,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.1,657,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.15,694,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.2,723,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.25,755,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.3,781,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.35,808,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.4,838,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.45,862,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.5,890,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.55,917,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.6,946,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.65,976,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.7,1006,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.75,1038,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.8,1078,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.85,1126,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.9,1196,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.95,1342,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.975,1509,2021-10-09,2021-09-27,2 wk ahead inc death
01,quantile,0.99,1603,2021-10-09,2021-09-27,2 wk ahead inc death
01,point,,9064,2021-10-16,2021-09-27,3 wk ahead inc case
01,quantile,0.025,4277,2021-10-16,2021-09-27,3 wk ahead inc case
01,quantile,0.1,5604,2021-10-16,2021-09-27,3 wk ahead inc case
01,quantile,0.25,6995,2021-10-16,2021-09-27,3 wk ahead inc case
01,quantile,0.5,9064,2021-10-16,2021-09-27,3 wk ahead inc case
01,quantile,0.75,11554,2021-10-16,2021-09-27,3 wk ahead inc case
01,quantile,0.9,14261,2021-10-16,2021-09-27,3 wk ahead inc case
01,quantile,0.975,17310,2021-10-16,2021-09-27,3 wk ahead inc case
01,point,,809,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.01,356,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.025,410,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.05,455,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.1,522,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.15,567,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.2,604,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.25,641,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.3,674,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.35,708,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.4,742,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.45,774,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.5,809,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.55,845,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.6,887,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.65,925,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.7,964,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.75,1009,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.8,1064,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.85,1131,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.9,1223,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.95,1382,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.975,1577,2021-10-16,2021-09-27,3 wk ahead inc death
01,quantile,0.99,1750,2021-10-16,2021-09-27,3 wk ahead inc death
01,point,,6849,2021-10-23,2021-09-27,4 wk ahead inc case
01,quantile,0.025,2168,2021-10-23,2021-09-27,4 wk ahead inc case
01,quantile,0.1,3331,2021-10-23,2021-09-27,4 wk ahead inc case
01,quantile,0.25,4794,2021-10-23,2021-09-27,4 wk ahead inc case
01,quantile,0.5,6849,2021-10-23,2021-09-27,4 wk ahead inc case
01,quantile,0.75,9504,2021-10-23,2021-09-27,4 wk ahead inc case
01,quantile,0.9,12419,2021-10-23,2021-09-27,4 wk ahead inc case
01,quantile,0.975,16080,2021-10-23,2021-09-27,4 wk ahead inc case
01,point,,706,2021-10-23,2021-09-27,4 wk ahead inc death
