location,type,quantile,value,target_end_date,forecast_date,target
01,point,,134,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.01,77,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.025,86,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.05,94,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.1,102,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.15,108,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.2,113,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.25,117,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.3,121,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.35,124,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.4,127,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.45,130,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.5,134,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.55,138,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.6,141,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.65,145,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.7,149,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.75,154,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.8,159,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.85,165,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.9,173,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.95,186,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.975,197,2022-08-01,2022-08-01,0 day ahead inc hosp
01,quantile,0.99,213,2022-08-01,2022-08-01,0 day ahead inc hosp
01,point,,138,2022-08-02,2022-08-01,1 day ahead inc hosp
01,quantile,0.01,76,2022-08-02,2022-08-01,1 day ahead inc hosp
