location,type,quantile,value,target_end_date,forecast_date,target
01,point,,58,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.01,28,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.025,32,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.05,36,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.1,40,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.15,43,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.2,46,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.25,48,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.3,50,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.35,52,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.4,54,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.45,56,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.5,58,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.55,60,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.6,62,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.65,64,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.7,66,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.75,69,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.8,72,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.85,75,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.9,80,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.95,88,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.975,95,2024-01-29,2024-01-29,0 day ahead inc hosp
01,quantile,0.99,105,2024-01-29,2024-01-29,0 day ahead inc hosp
01,point,,57,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.01,27,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.025,31,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.05,34,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.1,39,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.15,42,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.2,45,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.25,47,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.3,50,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.35,51,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.4,53,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.45,55,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.5,57,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.55,60,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.6,62,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.65,64,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.7,66,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.75,69,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.8,72,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.85,76,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.9,80,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.95,89,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.975,95,2024-01-30,2024-01-29,1 day ahead inc hosp
01,quantile,0.99,104,2024-01-30,2024-01-29,1 day ahead inc hosp
01,point,,60,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.01,22,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.025,27,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.05,32,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.1,37,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.15,41,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.2,44,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.25,47,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.3,50,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.35,53,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.4,55,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.45,58,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.5,60,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.55,63,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.6,65,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.65,68,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.7,71,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.75,74,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.8,78,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.85,83,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.9,88,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.95,98,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.975,107,2024-02-08,2024-01-29,10 day ahead inc hosp
01,quantile,0.99,119,2024-02-08,2024-01-29,10 day ahead inc hosp
01,point,,60,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.01,22,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.025,27,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.05,31,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.1,36,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.15,41,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.2,45,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.25,47,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.3,50,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.35,53,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.4,55,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.45,57,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.5,60,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.55,63,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.6,65,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.65,68,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.7,72,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.75,75,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.8,79,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.85,84,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.9,90,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.95,100,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.975,109,2024-02-09,2024-01-29,11 day ahead inc hosp
01,quantile,0.99,121,2024-02-09,2024-01-29,11 day ahead inc hosp
01,point,,57,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.01,19,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.025,24,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.05,28,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.1,34,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.15,38,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.2,42,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.25,45,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.3,47,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.35,50,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.4,52,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.45,54,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.5,57,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.55,59,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.6,62,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.65,65,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.7,69,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.75,72,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.8,75,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.85,81,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.9,87,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.95,97,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.975,106,2024-02-10,2024-01-29,12 day ahead inc hosp
01,quantile,0.99,119,2024-02-10,2024-01-29,12 day ahead inc hosp
01,point,,57,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.01,19,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.025,24,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.05,29,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.1,34,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.15,38,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.2,41,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.25,44,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.3,47,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.35,49,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.4,52,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.45,55,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.5,57,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.55,60,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.6,63,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.65,66,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.7,69,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.75,72,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.8,76,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.85,81,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.9,87,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.95,97,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.975,108,2024-02-11,2024-01-29,13 day ahead inc hosp
01,quantile,0.99,118,2024-02-11,2024-01-29,13 day ahead inc hosp
