location,type,quantile,value,target_end_date,forecast_date,target
01,point,,8,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.01,0,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.025,0,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.05,1,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.1,2,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.15,3,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.2,4,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.25,4,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.3,5,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.35,6,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.4,7,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.45,7,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.5,8,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.55,9,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.6,10,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.65,11,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.7,13,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.75,14,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.8,15,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.85,17,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.9,20,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.95,24,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.975,27,2023-07-17,2023-07-17,0 day ahead inc hosp
01,quantile,0.99,31,2023-07-17,2023-07-17,0 day ahead inc hosp
01,point,,9,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.01,0,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.025,0,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.05,1,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.1,2,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.15,2,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.2,3,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.25,4,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.3,5,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.35,6,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.4,7,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.45,8,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.5,9,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.55,10,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.6,11,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.65,12,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.7,13,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.75,14,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.8,16,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.85,18,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.9,21,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.95,25,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.975,29,2023-07-18,2023-07-17,1 day ahead inc hosp
01,quantile,0.99,33,2023-07-18,2023-07-17,1 day ahead inc hosp
01,point,,8,2023-07-27,2023-07-17,10 day ahead inc hosp
01,quantile,0.01,0,2023-07-27,2023-07-17,10 day ahead inc hosp
01,quantile,0.025,0,2023-07-27,2023-07-17,10 day ahead inc hosp
01,quantile,0.05,0,2023-07-27,2023-07-17,10 day ahead inc hosp
01,quantile,0.1,0,2023-07-27,2023-07-17,10 day ahead inc hosp
01,quantile,0.15,1,2023-07-27,2023-07-17,10 day ahead inc hosp
01,quantile,0.2,2,2023-07-27,2023-07-17,10 day ahead inc hosp
