location,type,quantile,value,target_end_date,forecast_date,target
01,point,,5027,2021-05-22,2021-05-17,1 wk ahead inc case
01,quantile,0.025,3244,2021-05-22,2021-05-17,1 wk ahead inc case
01,quantile,0.1,3872,2021-05-22,2021-05-17,1 wk ahead inc case
01,quantile,0.25,4415,2021-05-22,2021-05-17,1 wk ahead inc case
01,quantile,0.5,5027,2021-05-22,2021-05-17,1 wk ahead inc case
01,quantile,0.75,5712,2021-05-22,2021-05-17,1 wk ahead inc case
01,quantile,0.9,6451,2021-05-22,2021-05-17,1 wk ahead inc case
01,quantile,0.975,7495,2021-05-22,2021-05-17,1 wk ahead inc case
01,point,,71,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.01,0,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.025,0,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.05,0,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.1,12,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.15,22,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.2,31,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.25,38,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.3,45,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.35,51,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.4,57,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.45,64,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.5,71,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.55,77,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.6,84,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.65,92,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.7,102,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.75,112,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.8,125,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.85,140,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.9,163,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.95,200,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.975,237,2021-05-22,2021-05-17,1 wk ahead inc death
01,quantile,0.99,279,2021-05-22,2021-05-17,1 wk ahead inc death
01,point,,3325,2021-05-29,2021-05-17,2 wk ahead inc case
01,quantile,0.025,1229,2021-05-29,2021-05-17,2 wk ahead inc case
01,quantile,0.1,1843,2021-05-29,2021-05-17,2 wk ahead inc case
01,quantile,0.25,2499,2021-05-29,2021-05-17,2 wk ahead inc case
01,quantile,0.5,3325,2021-05-29,2021-05-17,2 wk ahead inc case
01,quantile,0.75,4312,2021-05-29,2021-05-17,2 wk ahead inc case
01,quantile,0.9,5361,2021-05-29,2021-05-17,2 wk ahead inc case
01,quantile,0.975,6691,2021-05-29,2021-05-17,2 wk ahead inc case
01,point,,70,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.01,0,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.025,0,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.05,0,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.1,3,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.15,16,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.2,25,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.25,34,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.3,41,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.35,48,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.4,54,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.45,62,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.5,70,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.55,78,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.6,86,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.65,96,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.7,107,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.75,118,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.8,131,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.85,148,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.9,171,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.95,209,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.975,249,2021-05-29,2021-05-17,2 wk ahead inc death
01,quantile,0.99,310,2021-05-29,2021-05-17,2 wk ahead inc death
01,point,,3234,2021-06-05,2021-05-17,3 wk ahead inc case
01,quantile,0.025,656,2021-06-05,2021-05-17,3 wk ahead inc case
01,quantile,0.1,1278,2021-06-05,2021-05-17,3 wk ahead inc case
01,quantile,0.25,2111,2021-06-05,2021-05-17,3 wk ahead inc case
01,quantile,0.5,3234,2021-06-05,2021-05-17,3 wk ahead inc case
01,quantile,0.75,4684,2021-06-05,2021-05-17,3 wk ahead inc case
01,quantile,0.9,6212,2021-06-05,2021-05-17,3 wk ahead inc case
01,quantile,0.975,8245,2021-06-05,2021-05-17,3 wk ahead inc case
01,point,,68,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.01,0,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.025,0,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.05,0,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.1,0,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.15,7,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.2,18,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.25,26,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.3,34,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.35,43,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.4,51,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.45,60,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.5,68,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.55,77,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.6,88,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.65,98,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.7,111,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.75,125,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.8,140,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.85,159,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.9,188,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.95,236,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.975,286,2021-06-05,2021-05-17,3 wk ahead inc death
01,quantile,0.99,333,2021-06-05,2021-05-17,3 wk ahead inc death
01,point,,3359,2021-06-12,2021-05-17,4 wk ahead inc case
01,quantile,0.025,238,2021-06-12,2021-05-17,4 wk ahead inc case
01,quantile,0.1,871,2021-06-12,2021-05-17,4 wk ahead inc case
01,quantile,0.25,1790,2021-06-12,2021-05-17,4 wk ahead inc case
01,quantile,0.5,3359,2021-06-12,2021-05-17,4 wk ahead inc case
01,quantile,0.75,5316,2021-06-12,2021-05-17,4 wk ahead inc case
01,quantile,0.9,7582,2021-06-12,2021-05-17,4 wk ahead inc case
01,quantile,0.975,10484,2021-06-12,2021-05-17,4 wk ahead inc case
01,point,,69,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.01,0,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.025,0,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.05,0,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.1,0,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.15,0,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.2,11,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.25,21,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.3,30,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.35,39,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.4,49,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.45,58,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.5,69,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.55,80,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.6,90,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.65,103,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.7,115,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.75,130,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.8,150,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.85,171,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.9,204,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.95,256,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.975,306,2021-06-12,2021-05-17,4 wk ahead inc death
01,quantile,0.99,376,2021-06-12,2021-05-17,4 wk ahead inc death
02,point,,596,2021-05-22,2021-05-17,1 wk ahead inc case
02,quantile,0.025,296,2021-05-22,2021-05-17,1 wk ahead inc case
02,quantile,0.1,401,2021-05-22,2021-05-17,1 wk ahead inc case
02,quantile,0.25,491,2021-05-22,2021-05-17,1 wk ahead inc case
02,quantile,0.5,596,2021-05-22,2021-05-17,1 wk ahead inc case
02,quantile,0.75,718,2021-05-22,2021-05-17,1 wk ahead inc case
02,quantile,0.9,874,2021-05-22,2021-05-17,1 wk ahead inc case
02,quantile,0.975,1092,2021-05-22,2021-05-17,1 wk ahead inc case
02,point,,2,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.01,0,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.025,0,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.05,0,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.1,0,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.15,0,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.2,0,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.25,0,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.3,1,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.35,1,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.4,1,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.45,1,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.5,2,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.55,2,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.6,3,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.65,3,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.7,4,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.75,4,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.8,5,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.85,6,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.9,8,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.95,10,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.975,12,2021-05-22,2021-05-17,1 wk ahead inc death
02,quantile,0.99,15,2021-05-22,2021-05-17,1 wk ahead inc death
02,point,,537,2021-05-29,2021-05-17,2 wk ahead inc case
02,quantile,0.025,51,2021-05-29,2021-05-17,2 wk ahead inc case
02,quantile,0.1,224,2021-05-29,2021-05-17,2 wk ahead inc case
02,quantile,0.25,359,2021-05-29,2021-05-17,2 wk ahead inc case
02,quantile,0.5,537,2021-05-29,2021-05-17,2 wk ahead inc case
02,quantile,0.75,750,2021-05-29,2021-05-17,2 wk ahead inc case
02,quantile,0.9,991,2021-05-29,2021-05-17,2 wk ahead inc case
02,quantile,0.975,1340,2021-05-29,2021-05-17,2 wk ahead inc case
02,point,,2,2021-05-29,2021-05-17,2 wk ahead inc death
02,quantile,0.01,0,2021-05-29,2021-05-17,2 wk ahead inc death
02,quantile,0.025,0,2021-05-29,2021-05-17,2 wk ahead inc death
02,quantile,0.05,0,2021-05-29,2021-05-17,2 wk ahead inc death
02,quantile,0.1,0,2021-05-29,2021-05-17,2 wk ahead inc death
02,quantile,0.15,0,2021-05-29,2021-05-17,2 wk ahead inc death
02,quantile,0.2,0,2021-05-29,2021-05-17,2 wk ahead inc death
