location,type,quantile,value,target_end_date,forecast_date,target
01,point,,15,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.01,4,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.025,4,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.05,6,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.1,7,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.15,9,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.2,10,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.25,11,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.3,12,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.35,13,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.4,13,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.45,14,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.5,15,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.55,16,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.6,17,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.65,18,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.7,19,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.75,20,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.8,21,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.85,23,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.9,25,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.95,28,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.975,31,2023-05-29,2023-05-29,0 day ahead inc hosp
01,quantile,0.99,34,2023-05-29,2023-05-29,0 day ahead inc hosp
01,point,,17,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.01,4,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.025,5,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.05,6,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.1,8,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.15,10,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.2,11,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.25,12,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.3,13,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.35,14,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.4,15,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.45,16,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.5,17,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.55,18,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.6,19,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.65,20,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.7,21,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.75,22,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.8,24,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.85,26,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.9,28,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.95,31,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.975,34,2023-05-30,2023-05-29,1 day ahead inc hosp
01,quantile,0.99,37,2023-05-30,2023-05-29,1 day ahead inc hosp
01,point,,17,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.01,1,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.025,2,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.05,4,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.1,6,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.15,7,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.2,9,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.25,10,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.3,12,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.35,13,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.4,15,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.45,16,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.5,17,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.55,19,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.6,21,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.65,22,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.7,24,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.75,26,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.8,29,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.85,31,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.9,35,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.95,41,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.975,48,2023-06-08,2023-05-29,10 day ahead inc hosp
01,quantile,0.99,55,2023-06-08,2023-05-29,10 day ahead inc hosp
01,point,,16,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.01,0,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.025,1,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.05,2,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.1,5,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.15,6,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.2,8,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.25,9,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.3,10,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.35,12,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.4,13,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.45,14,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.5,16,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.55,18,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.6,19,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.65,21,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.7,23,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.75,25,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.8,27,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.85,30,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.9,34,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.95,40,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.975,46,2023-06-09,2023-05-29,11 day ahead inc hosp
01,quantile,0.99,55,2023-06-09,2023-05-29,11 day ahead inc hosp
01,point,,14,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.01,0,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.025,1,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.05,2,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.1,3,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.15,5,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.2,6,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.25,8,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.3,9,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.35,11,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.4,12,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.45,13,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.5,14,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.55,16,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.6,17,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.65,19,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.7,21,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.75,23,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.8,26,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.85,29,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.9,33,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.95,39,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.975,45,2023-06-10,2023-05-29,12 day ahead inc hosp
01,quantile,0.99,52,2023-06-10,2023-05-29,12 day ahead inc hosp
01,point,,15,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.01,0,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.025,1,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.05,2,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.1,4,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.15,5,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.2,7,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.25,8,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.3,10,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.35,11,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.4,12,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.45,14,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.5,15,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.55,17,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.6,18,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.65,20,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.7,22,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.75,25,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.8,27,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.85,31,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.9,35,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.95,41,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.975,48,2023-06-11,2023-05-29,13 day ahead inc hosp
01,quantile,0.99,56,2023-06-11,2023-05-29,13 day ahead inc hosp
01,point,,16,2023-06-12,2023-05-29,14 day ahead inc hosp
01,quantile,0.01,0,2023-06-12,2023-05-29,14 day ahead inc hosp
01,quantile,0.025,1,2023-06-12,2023-05-29,14 day ahead inc hosp
01,quantile,0.05,2,2023-06-12,2023-05-29,14 day ahead inc hosp
01,quantile,0.1,4,2023-06-12,2023-05-29,14 day ahead inc hosp
