location,type,quantile,value,target_end_date,forecast_date,target
01,point,,22,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.01,7,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.025,9,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.05,10,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.1,12,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.15,14,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.2,15,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.25,16,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.3,17,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.35,18,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.4,19,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.45,21,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.5,22,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.55,23,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.6,24,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.65,25,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.7,26,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.75,28,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.8,29,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.85,31,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.9,34,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.95,38,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.975,42,2023-04-10,2023-04-10,0 day ahead inc hosp
01,quantile,0.99,46,2023-04-10,2023-04-10,0 day ahead inc hosp
01,point,,19,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.01,5,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.025,6,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.05,8,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.1,10,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.15,12,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.2,13,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.25,14,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.3,15,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.35,16,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.4,17,2023-04-11,2023-04-10,1 day ahead inc hosp
01,quantile,0.45,18,2023-04-11,2023-04-10,1 day ahead inc hosp
