location,type,quantile,value,target_end_date,forecast_date,target
01,point,,3610,2021-10-30,2021-10-25,1 wk ahead inc case
01,quantile,0.025,835,2021-10-30,2021-10-25,1 wk ahead inc case
01,quantile,0.1,2262,2021-10-30,2021-10-25,1 wk ahead inc case
01,quantile,0.25,2500,2021-10-30,2021-10-25,1 wk ahead inc case
01,quantile,0.5,3610,2021-10-30,2021-10-25,1 wk ahead inc case
01,quantile,0.75,4923,2021-10-30,2021-10-25,1 wk ahead inc case
01,quantile,0.9,6530,2021-10-30,2021-10-25,1 wk ahead inc case
01,quantile,0.975,7989,2021-10-30,2021-10-25,1 wk ahead inc case
01,point,,206,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.01,66,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.025,124,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.05,126,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.1,139,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.15,150,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.2,159,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.25,172,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.3,175,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.35,190,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.4,192,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.45,200,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.5,206,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.55,221,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.6,225,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.65,228,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.7,234,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.75,240,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.8,271,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.85,284,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.9,305,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.95,477,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.975,527,2021-10-30,2021-10-25,1 wk ahead inc death
01,quantile,0.99,560,2021-10-30,2021-10-25,1 wk ahead inc death
01,point,,3088,2021-11-06,2021-10-25,2 wk ahead inc case
01,quantile,0.025,369,2021-11-06,2021-10-25,2 wk ahead inc case
01,quantile,0.1,1208,2021-11-06,2021-10-25,2 wk ahead inc case
01,quantile,0.25,1918,2021-11-06,2021-10-25,2 wk ahead inc case
01,quantile,0.5,3088,2021-11-06,2021-10-25,2 wk ahead inc case
01,quantile,0.75,4517,2021-11-06,2021-10-25,2 wk ahead inc case
01,quantile,0.9,6051,2021-11-06,2021-10-25,2 wk ahead inc case
01,quantile,0.975,7989,2021-11-06,2021-10-25,2 wk ahead inc case
01,point,,192,2021-11-06,2021-10-25,2 wk ahead inc death
01,quantile,0.01,49,2021-11-06,2021-10-25,2 wk ahead inc death
01,quantile,0.025,70,2021-11-06,2021-10-25,2 wk ahead inc death
01,quantile,0.05,88,2021-11-06,2021-10-25,2 wk ahead inc death
01,quantile,0.1,111,2021-11-06,2021-10-25,2 wk ahead inc death
01,quantile,0.15,124,2021-11-06,2021-10-25,2 wk ahead inc death
01,quantile,0.2,136,2021-11-06,2021-10-25,2 wk ahead inc death
01,quantile,0.25,146,2021-11-06,2021-10-25,2 wk ahead inc death
01,quantile,0.3,155,2021-11-06,2021-10-25,2 wk ahead inc death
