location,type,quantile,value,target_end_date,forecast_date,target
01,point,,28699,2021-08-21,2021-08-16,1 wk ahead inc case
01,quantile,0.025,22585,2021-08-21,2021-08-16,1 wk ahead inc case
01,quantile,0.1,24848,2021-08-21,2021-08-16,1 wk ahead inc case
01,quantile,0.25,26600,2021-08-21,2021-08-16,1 wk ahead inc case
01,quantile,0.5,28699,2021-08-21,2021-08-16,1 wk ahead inc case
01,quantile,0.75,31052,2021-08-21,2021-08-16,1 wk ahead inc case
01,quantile,0.9,33691,2021-08-21,2021-08-16,1 wk ahead inc case
01,quantile,0.975,36819,2021-08-21,2021-08-16,1 wk ahead inc case
01,point,,111,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.01,11,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.025,22,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.05,32,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.1,45,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.15,56,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.2,64,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.25,73,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.3,80,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.35,88,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.4,95,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.45,102,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.5,111,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.55,117,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.6,125,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.65,134,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.7,144,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.75,156,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.8,169,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.85,186,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.9,206,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.95,237,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.975,266,2021-08-21,2021-08-16,1 wk ahead inc death
01,quantile,0.99,314,2021-08-21,2021-08-16,1 wk ahead inc death
01,point,,28839,2021-08-28,2021-08-16,2 wk ahead inc case
01,quantile,0.025,17486,2021-08-28,2021-08-16,2 wk ahead inc case
01,quantile,0.1,21685,2021-08-28,2021-08-16,2 wk ahead inc case
01,quantile,0.25,24954,2021-08-28,2021-08-16,2 wk ahead inc case
01,quantile,0.5,28839,2021-08-28,2021-08-16,2 wk ahead inc case
01,quantile,0.75,33070,2021-08-28,2021-08-16,2 wk ahead inc case
01,quantile,0.9,37301,2021-08-28,2021-08-16,2 wk ahead inc case
01,quantile,0.975,42933,2021-08-28,2021-08-16,2 wk ahead inc case
01,point,,108,2021-08-28,2021-08-16,2 wk ahead inc death
01,quantile,0.01,0,2021-08-28,2021-08-16,2 wk ahead inc death
01,quantile,0.025,0,2021-08-28,2021-08-16,2 wk ahead inc death
01,quantile,0.05,15,2021-08-28,2021-08-16,2 wk ahead inc death
01,quantile,0.1,32,2021-08-28,2021-08-16,2 wk ahead inc death
01,quantile,0.15,43,2021-08-28,2021-08-16,2 wk ahead inc death
01,quantile,0.2,53,2021-08-28,2021-08-16,2 wk ahead inc death
01,quantile,0.25,62,2021-08-28,2021-08-16,2 wk ahead inc death
01,quantile,0.3,71,2021-08-28,2021-08-16,2 wk ahead inc death
01,quantile,0.35,80,2021-08-28,2021-08-16,2 wk ahead inc death
