location,type,quantile,value,target_end_date,forecast_date,target
01,point,,61,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.01,32,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.025,36,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.05,39,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.1,43,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.15,46,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.2,49,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.25,51,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.3,53,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.35,55,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.4,57,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.45,59,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.5,61,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.55,63,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.6,65,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.65,67,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.7,70,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.75,72,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.8,75,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.85,79,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.9,84,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.95,91,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.975,99,2024-01-08,2024-01-08,0 day ahead inc hosp
01,quantile,0.99,105,2024-01-08,2024-01-08,0 day ahead inc hosp
01,point,,61,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.01,31,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.025,34,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.05,38,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.1,43,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.15,46,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.2,49,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.25,51,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.3,53,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.35,55,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.4,57,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.45,59,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.5,61,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.55,64,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.6,66,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.65,68,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.7,70,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.75,73,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.8,76,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.85,80,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.9,85,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.95,92,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.975,99,2024-01-09,2024-01-08,1 day ahead inc hosp
01,quantile,0.99,107,2024-01-09,2024-01-08,1 day ahead inc hosp
01,point,,62,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.01,25,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.025,29,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.05,34,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.1,39,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.15,43,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.2,46,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.25,49,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.3,52,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.35,54,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.4,57,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.45,59,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.5,62,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.55,64,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.6,67,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.65,70,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.7,73,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.75,76,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.8,80,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.85,84,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.9,90,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.95,99,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.975,108,2024-01-18,2024-01-08,10 day ahead inc hosp
01,quantile,0.99,118,2024-01-18,2024-01-08,10 day ahead inc hosp
01,point,,61,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.01,24,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.025,29,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.05,33,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.1,38,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.15,42,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.2,46,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.25,49,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.3,51,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.35,54,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.4,57,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.45,59,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.5,61,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.55,64,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.6,67,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.65,70,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.7,73,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.75,76,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.8,80,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.85,84,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.9,90,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.95,101,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.975,111,2024-01-19,2024-01-08,11 day ahead inc hosp
01,quantile,0.99,121,2024-01-19,2024-01-08,11 day ahead inc hosp
01,point,,62,2024-01-20,2024-01-08,12 day ahead inc hosp
01,quantile,0.01,24,2024-01-20,2024-01-08,12 day ahead inc hosp
01,quantile,0.025,28,2024-01-20,2024-01-08,12 day ahead inc hosp
01,quantile,0.05,33,2024-01-20,2024-01-08,12 day ahead inc hosp
01,quantile,0.1,38,2024-01-20,2024-01-08,12 day ahead inc hosp
01,quantile,0.15,42,2024-01-20,2024-01-08,12 day ahead inc hosp
01,quantile,0.2,45,2024-01-20,2024-01-08,12 day ahead inc hosp
