location,type,quantile,value,target_end_date,forecast_date,target
01,point,,20,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.01,6,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.025,8,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.05,9,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.1,11,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.15,13,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.2,14,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.25,15,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.3,16,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.35,17,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.4,18,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.45,19,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.5,20,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.55,21,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.6,22,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.65,23,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.7,25,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.75,26,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.8,28,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.85,30,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.9,32,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.95,36,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.975,39,2023-04-17,2023-04-17,0 day ahead inc hosp
01,quantile,0.99,43,2023-04-17,2023-04-17,0 day ahead inc hosp
01,point,,18,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.01,5,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.025,6,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.05,8,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.1,10,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.15,11,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.2,12,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.25,13,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.3,14,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.35,15,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.4,16,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.45,17,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.5,18,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.55,20,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.6,21,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.65,22,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.7,23,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.75,24,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.8,26,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.85,28,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.9,30,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.95,34,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.975,37,2023-04-18,2023-04-17,1 day ahead inc hosp
01,quantile,0.99,41,2023-04-18,2023-04-17,1 day ahead inc hosp
01,point,,19,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.01,1,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.025,3,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.05,4,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.1,7,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.15,9,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.2,10,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.25,12,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.3,13,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.35,15,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.4,16,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.45,18,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.5,19,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.55,21,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.6,23,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.65,24,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.7,26,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.75,29,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.8,31,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.85,35,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.9,39,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.95,45,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.975,51,2023-04-27,2023-04-17,10 day ahead inc hosp
01,quantile,0.99,57,2023-04-27,2023-04-17,10 day ahead inc hosp
01,point,,16,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.01,1,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.025,2,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.05,3,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.1,5,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.15,7,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.2,8,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.25,10,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.3,11,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.35,12,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.4,14,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.45,15,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.5,16,2023-04-28,2023-04-17,11 day ahead inc hosp
01,quantile,0.55,18,2023-04-28,2023-04-17,11 day ahead inc hosp
