location,type,quantile,value,target_end_date,forecast_date,target
01,point,,33,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.01,9,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.025,12,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.05,14,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.1,18,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.15,21,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.2,23,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.25,25,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.3,27,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.35,28,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.4,30,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.45,31,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.5,33,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.55,35,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.6,36,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.65,38,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.7,40,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.75,43,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.8,45,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.85,48,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.9,52,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.95,58,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.975,64,2023-08-21,2023-08-21,0 day ahead inc hosp
01,quantile,0.99,70,2023-08-21,2023-08-21,0 day ahead inc hosp
01,point,,33,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.01,8,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.025,11,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.05,14,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.1,18,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.15,20,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.2,22,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.25,24,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.3,26,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.35,28,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.4,30,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.45,31,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.5,33,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.55,34,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.6,36,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.65,38,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.7,40,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.75,43,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.8,45,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.85,49,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.9,53,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.95,59,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.975,64,2023-08-22,2023-08-21,1 day ahead inc hosp
01,quantile,0.99,71,2023-08-22,2023-08-21,1 day ahead inc hosp
01,point,,34,2023-08-31,2023-08-21,10 day ahead inc hosp
01,quantile,0.01,4,2023-08-31,2023-08-21,10 day ahead inc hosp
01,quantile,0.025,7,2023-08-31,2023-08-21,10 day ahead inc hosp
01,quantile,0.05,10,2023-08-31,2023-08-21,10 day ahead inc hosp
01,quantile,0.1,15,2023-08-31,2023-08-21,10 day ahead inc hosp
01,quantile,0.15,17,2023-08-31,2023-08-21,10 day ahead inc hosp
01,quantile,0.2,20,2023-08-31,2023-08-21,10 day ahead inc hosp
