location,type,quantile,value,target_end_date,forecast_date,target
01,point,,870,2021-07-17,2021-07-12,1 wk ahead inc case
01,quantile,0.025,147,2021-07-17,2021-07-12,1 wk ahead inc case
01,quantile,0.1,388,2021-07-17,2021-07-12,1 wk ahead inc case
01,quantile,0.25,602,2021-07-17,2021-07-12,1 wk ahead inc case
01,quantile,0.5,870,2021-07-17,2021-07-12,1 wk ahead inc case
01,quantile,0.75,1174,2021-07-17,2021-07-12,1 wk ahead inc case
01,quantile,0.9,1563,2021-07-17,2021-07-12,1 wk ahead inc case
01,quantile,0.975,2110,2021-07-17,2021-07-12,1 wk ahead inc case
01,point,,43,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.01,0,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.025,0,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.05,0,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.1,9,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.15,15,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.2,20,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.25,24,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.3,28,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.35,32,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.4,36,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.45,39,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.5,43,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.55,47,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.6,51,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.65,56,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.7,61,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.75,67,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.8,73,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.85,82,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.9,93,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.95,114,2021-07-17,2021-07-12,1 wk ahead inc death
01,quantile,0.975,129,2021-07-17,2021-07-12,1 wk ahead inc death
