location,type,quantile,value,target_end_date,forecast_date,target
01,point,,37,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.01,10,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.025,14,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.05,17,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.1,21,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.15,24,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.2,26,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.25,28,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.3,30,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.35,32,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.4,33,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.45,35,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.5,37,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.55,39,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.6,40,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.65,42,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.7,44,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.75,47,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.8,50,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.85,53,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.9,57,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.95,65,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.975,71,2023-03-06,2023-03-06,0 day ahead inc hosp
01,quantile,0.99,79,2023-03-06,2023-03-06,0 day ahead inc hosp
01,point,,33,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.01,8,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.025,11,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.05,14,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.1,17,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.15,20,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.2,22,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.25,24,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.3,26,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.35,28,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.4,30,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.45,31,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.5,33,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.55,35,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.6,37,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.65,39,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.7,42,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.75,44,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.8,47,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.85,50,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.9,55,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.95,63,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.975,70,2023-03-07,2023-03-06,1 day ahead inc hosp
01,quantile,0.99,78,2023-03-07,2023-03-06,1 day ahead inc hosp
01,point,,3720,2023-03-11,2023-03-06,1 wk ahead inc case
01,quantile,0.025,829,2023-03-11,2023-03-06,1 wk ahead inc case
01,quantile,0.1,2128,2023-03-11,2023-03-06,1 wk ahead inc case
01,quantile,0.25,2798,2023-03-11,2023-03-06,1 wk ahead inc case
01,quantile,0.5,3720,2023-03-11,2023-03-06,1 wk ahead inc case
01,quantile,0.75,5253,2023-03-11,2023-03-06,1 wk ahead inc case
01,quantile,0.9,6506,2023-03-11,2023-03-06,1 wk ahead inc case
01,quantile,0.975,9815,2023-03-11,2023-03-06,1 wk ahead inc case
01,point,,47,2023-03-11,2023-03-06,1 wk ahead inc death
01,quantile,0.01,0,2023-03-11,2023-03-06,1 wk ahead inc death
