location,type,quantile,value,target_end_date,forecast_date,target
01,point,,85,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.01,52,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.025,58,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.05,62,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.1,67,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.15,71,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.2,74,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.25,76,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.3,78,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.35,80,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.4,82,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.45,84,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.5,85,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.55,87,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.6,89,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.65,91,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.7,93,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.75,95,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.8,97,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.85,100,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.9,105,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.95,110,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.975,116,2021-12-27,2021-12-27,0 day ahead inc hosp
01,quantile,0.99,122,2021-12-27,2021-12-27,0 day ahead inc hosp
01,point,,88,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.01,51,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.025,56,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.05,62,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.1,67,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.15,71,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.2,75,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.25,77,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.3,79,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.35,82,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.4,84,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.45,86,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.5,88,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.55,90,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.6,92,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.65,94,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.7,96,2021-12-28,2021-12-27,1 day ahead inc hosp
01,quantile,0.75,99,2021-12-28,2021-12-27,1 day ahead inc hosp
