location,type,quantile,value,target_end_date,forecast_date,target
01,point,,416,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.01,323,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.025,338,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.05,351,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.1,366,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.15,374,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.2,382,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.25,389,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.3,395,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.35,400,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.4,406,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.45,411,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.5,416,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.55,421,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.6,427,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.65,432,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.7,438,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.75,444,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.8,451,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.85,459,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.9,469,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.95,487,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.975,503,2022-01-17,2022-01-17,0 day ahead inc hosp
01,quantile,0.99,522,2022-01-17,2022-01-17,0 day ahead inc hosp
01,point,,450,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.01,343,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.025,362,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.05,375,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.1,393,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.15,403,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.2,411,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.25,418,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.3,425,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.35,432,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.4,438,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.45,445,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.5,450,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.55,456,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.6,462,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.65,468,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.7,474,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.75,482,2022-01-18,2022-01-17,1 day ahead inc hosp
01,quantile,0.8,490,2022-01-18,2022-01-17,1 day ahead inc hosp
