location,type,quantile,value,target_end_date,forecast_date,target
01,point,,56,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.01,30,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.025,34,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.05,38,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.1,42,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.15,44,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.2,47,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.25,48,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.3,50,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.35,52,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.4,53,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.45,55,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.5,56,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.55,57,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.6,59,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.65,60,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.7,62,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.75,64,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.8,66,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.85,69,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.9,72,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.95,77,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.975,83,2021-12-13,2021-12-13,0 day ahead inc hosp
01,quantile,0.99,91,2021-12-13,2021-12-13,0 day ahead inc hosp
01,point,,55,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.01,27,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.025,31,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.05,35,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.1,40,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.15,43,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.2,45,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.25,47,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.3,49,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.35,50,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.4,52,2021-12-14,2021-12-13,1 day ahead inc hosp
01,quantile,0.45,54,2021-12-14,2021-12-13,1 day ahead inc hosp
