location,type,quantile,value,target_end_date,forecast_date,target
01,point,,8825,2021-08-07,2021-08-02,1 wk ahead inc case
01,quantile,0.025,5616,2021-08-07,2021-08-02,1 wk ahead inc case
01,quantile,0.1,6738,2021-08-07,2021-08-02,1 wk ahead inc case
01,quantile,0.25,7635,2021-08-07,2021-08-02,1 wk ahead inc case
01,quantile,0.5,8825,2021-08-07,2021-08-02,1 wk ahead inc case
01,quantile,0.75,10235,2021-08-07,2021-08-02,1 wk ahead inc case
01,quantile,0.9,11884,2021-08-07,2021-08-02,1 wk ahead inc case
01,quantile,0.975,13700,2021-08-07,2021-08-02,1 wk ahead inc case
01,point,,50,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.01,0,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.025,0,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.05,0,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.1,7,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.15,14,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.2,20,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.25,25,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.3,30,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.35,35,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.4,40,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.45,45,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.5,50,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.55,55,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.6,61,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.65,67,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.7,74,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.75,82,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.8,92,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.85,105,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.9,122,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.95,152,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.975,176,2021-08-07,2021-08-02,1 wk ahead inc death
01,quantile,0.99,209,2021-08-07,2021-08-02,1 wk ahead inc death
01,point,,8683,2021-08-14,2021-08-02,2 wk ahead inc case
01,quantile,0.025,3354,2021-08-14,2021-08-02,2 wk ahead inc case
01,quantile,0.1,5039,2021-08-14,2021-08-02,2 wk ahead inc case
01,quantile,0.25,6701,2021-08-14,2021-08-02,2 wk ahead inc case
01,quantile,0.5,8683,2021-08-14,2021-08-02,2 wk ahead inc case
01,quantile,0.75,11169,2021-08-14,2021-08-02,2 wk ahead inc case
01,quantile,0.9,13745,2021-08-14,2021-08-02,2 wk ahead inc case
01,quantile,0.975,17103,2021-08-14,2021-08-02,2 wk ahead inc case
01,point,,51,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.01,0,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.025,0,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.05,0,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.1,0,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.15,4,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.2,12,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.25,19,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.3,26,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.35,32,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.4,38,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.45,45,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.5,51,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.55,59,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.6,66,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.65,76,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.7,85,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.75,95,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.8,108,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.85,124,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.9,148,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.95,189,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.975,224,2021-08-14,2021-08-02,2 wk ahead inc death
01,quantile,0.99,270,2021-08-14,2021-08-02,2 wk ahead inc death
01,point,,8902,2021-08-21,2021-08-02,3 wk ahead inc case
01,quantile,0.025,2296,2021-08-21,2021-08-02,3 wk ahead inc case
01,quantile,0.1,4066,2021-08-21,2021-08-02,3 wk ahead inc case
01,quantile,0.25,6232,2021-08-21,2021-08-02,3 wk ahead inc case
01,quantile,0.5,8902,2021-08-21,2021-08-02,3 wk ahead inc case
01,quantile,0.75,12376,2021-08-21,2021-08-02,3 wk ahead inc case
01,quantile,0.9,15936,2021-08-21,2021-08-02,3 wk ahead inc case
01,quantile,0.975,20752,2021-08-21,2021-08-02,3 wk ahead inc case
01,point,,53,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.01,0,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.025,0,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.05,0,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.1,0,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.15,0,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.2,8,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.25,15,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.3,24,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.35,30,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.4,37,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.45,45,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.5,53,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.55,61,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.6,69,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.65,81,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.7,92,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.75,105,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.8,123,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.85,141,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.9,168,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.95,216,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.975,267,2021-08-21,2021-08-02,3 wk ahead inc death
01,quantile,0.99,319,2021-08-21,2021-08-02,3 wk ahead inc death
