location,type,quantile,value,target_end_date,forecast_date,target
01,point,,55,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.01,29,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.025,33,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.05,36,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.1,41,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.15,44,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.2,45,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.25,47,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.3,49,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.35,50,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.4,52,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.45,53,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.5,55,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.55,56,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.6,58,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.65,59,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.7,60,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.75,62,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.8,65,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.85,67,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.9,71,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.95,75,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.975,80,2021-12-20,2021-12-20,0 day ahead inc hosp
01,quantile,0.99,87,2021-12-20,2021-12-20,0 day ahead inc hosp
01,point,,55,2021-12-21,2021-12-20,1 day ahead inc hosp
01,quantile,0.01,28,2021-12-21,2021-12-20,1 day ahead inc hosp
01,quantile,0.025,32,2021-12-21,2021-12-20,1 day ahead inc hosp
