location,target,type,quantile,forecast_date,target_end_date,value
01,1 wk ahead cum death,quantile,0.01,2020-05-24,2020-05-30,332875155
01,1 wk ahead cum death,quantile,0.025,2020-05-24,2020-05-30,488
01,1 wk ahead cum death,quantile,0.05,2020-05-24,2020-05-30,488
01,1 wk ahead cum death,quantile,0.1,2020-05-24,2020-05-30,488
01,1 wk ahead cum death,quantile,0.15,2020-05-24,2020-05-30,495
01,1 wk ahead cum death,quantile,0.2,2020-05-24,2020-05-30,561
01,1 wk ahead cum death,quantile,0.25,2020-05-24,2020-05-30,609
01,1 wk ahead cum death,quantile,0.3,2020-05-24,2020-05-30,651
01,1 wk ahead cum death,quantile,0.35,2020-05-24,2020-05-30,689
01,1 wk ahead cum death,quantile,0.4,2020-05-24,2020-05-30,732
01,1 wk ahead cum death,quantile,0.45,2020-05-24,2020-05-30,772
01,1 wk ahead cum death,quantile,0.5,2020-05-24,2020-05-30,803
01,1 wk ahead cum death,quantile,0.55,2020-05-24,2020-05-30,846
01,1 wk ahead cum death,quantile,0.6,2020-05-24,2020-05-30,887
01,1 wk ahead cum death,quantile,0.65,2020-05-24,2020-05-30,935
01,1 wk ahead cum death,quantile,0.7,2020-05-24,2020-05-30,977
01,1 wk ahead cum death,quantile,0.75,2020-05-24,2020-05-30,1030
01,1 wk ahead cum death,quantile,0.8,2020-05-24,2020-05-30,1069
01,1 wk ahead cum death,quantile,0.85,2020-05-24,2020-05-30,1129
01,1 wk ahead cum death,quantile,0.9,2020-05-24,2020-05-30,1206
01,1 wk ahead cum death,quantile,0.95,2020-05-24,2020-05-30,1340
01,1 wk ahead cum death,quantile,0.975,2020-05-24,2020-05-30,1408
01,1 wk ahead cum death,quantile,0.99,2020-05-24,2020-05-30,1569
01,1 wk ahead cum death,point,,2020-05-24,2020-05-30,803
02,1 wk ahead cum death,quantile,0.01,2020-05-24,2020-05-30,10
02,1 wk ahead cum death,quantile,0.025,2020-05-24,2020-05-30,10
02,1 wk ahead cum death,quantile,0.05,2020-05-24,2020-05-30,10
02,1 wk ahead cum death,quantile,0.1,2020-05-24,2020-05-30,10
02,1 wk ahead cum death,quantile,0.15,2020-05-24,2020-05-30,10
02,1 wk ahead cum death,quantile,0.2,2020-05-24,2020-05-30,10
02,1 wk ahead cum death,quantile,0.25,2020-05-24,2020-05-30,11
02,1 wk ahead cum death,quantile,0.3,2020-05-24,2020-05-30,12
02,1 wk ahead cum death,quantile,0.35,2020-05-24,2020-05-30,13
02,1 wk ahead cum death,quantile,0.4,2020-05-24,2020-05-30,13
02,1 wk ahead cum death,quantile,0.45,2020-05-24,2020-05-30,14
02,1 wk ahead cum death,quantile,0.5,2020-05-24,2020-05-30,15
02,1 wk ahead cum death,quantile,0.55,2020-05-24,2020-05-30,15
02,1 wk ahead cum death,quantile,0.6,2020-05-24,2020-05-30,16
02,1 wk ahead cum death,quantile,0.65,2020-05-24,2020-05-30,17
02,1 wk ahead cum death,quantile,0.7,2020-05-24,2020-05-30,17
02,1 wk ahead cum death,quantile,0.75,2020-05-24,2020-05-30,18
02,1 wk ahead cum death,quantile,0.8,2020-05-24,2020-05-30,19
02,1 wk ahead cum death,quantile,0.85,2020-05-24,2020-05-30,20
02,1 wk ahead cum death,quantile,0.9,2020-05-24,2020-05-30,21
02,1 wk ahead cum death,quantile,0.95,2020-05-24,2020-05-30,24
02,1 wk ahead cum death,quantile,0.975,2020-05-24,2020-05-30,25
02,1 wk ahead cum death,quantile,0.99,2020-05-24,2020-05-30,26
02,1 wk ahead cum death,point,,2020-05-24,2020-05-30,15
04,1 wk ahead cum death,quantile,0.01,2020-05-24,2020-05-30,680
04,1 wk ahead cum death,quantile,0.025,2020-05-24,2020-05-30,680
04,1 wk ahead cum death,quantile,0.05,2020-05-24,2020-05-30,680
04,1 wk ahead cum death,quantile,0.1,2020-05-24,2020-05-30,680
04,1 wk ahead cum death,quantile,0.15,2020-05-24,2020-05-30,680
04,1 wk ahead cum death,quantile,0.2,2020-05-24,2020-05-30,739
04,1 wk ahead cum death,quantile,0.25,2020-05-24,2020-05-30,786
